,Feature,Importance
57,NEOPLASIA_MALIGNA_DO_ESÔFAGO,0.0
55,NEOPLASIA_MALIGNA_DO_PÂNCREAS,0.0
54,NEOPL_MALIG_JUNÇÃO_RETOSSIGM_RETO_ÂNUS_CANAL_ANAL,0.0
53,NEOPL_MALIG_OUTR_LOCALIZ_MAL_DEF_SECUN_E_NÃO_ESPEC,0.0
52,OBESIDADE,0.0
51,OUTRAS_ANEMIAS,0.0
50,OUTRAS_COMPLICAÇÕES_DA_GRAVIDEZ_E_DO_PARTO,0.0
49,OUTRAS_DOENÇAS_CEREBROVASCULARES,0.0
48,OUTRAS_DOENÇAS_DA_PELE_E_DO_TECIDO_SUBCUTÂNEO,0.0
46,OUTRAS_DOENÇAS_DO_APARELHO_DIGESTIVO,0.0
35,OUTRAS_DOENÇAS_INFECCIOSAS_E_PARASITÁRIAS,0.0
45,OUTRAS_DOENÇAS_DO_APARELHO_RESPIRATÓRIO,0.0
44,OUTRAS_DOENÇAS_DO_APARELHO_URINÁRIO,0.0
43,OUTRAS_DOENÇAS_DO_CORAÇÃO,0.0
42,OUTRAS_DOENÇAS_DO_FÍGADO,0.0
41,OUTRAS_DOENÇAS_DO_NARIZ_E_DOS_SEIOS_PARANASAIS,0.0
40,OUTRAS_DOENÇAS_DO_OLHO_E_ANEXOS,0.0
39,OUTRAS_DOENÇAS_DO_SISTEMA_NERVOSO,0.0
38,OUTRAS_DOENÇAS_DO_TRATO_RESPIRATÓRIO_SUPERIOR,0.0
37,OUTRAS_DOENÇAS_GLOMERULARES,0.0
36,OUTRAS_DOENÇAS_HIPERTENSIVAS,0.0
56,NEOPLASIA_MALIGNA_DO_LÁBIO_CAVIDADE_ORAL_E_FARINGE,0.0
