,Feature,Importance
130,OUTRAS_DOENÇAS_DO_APARELHO_RESPIRATÓRIO,0.018585588087297072
156,NEOPLASIA_MALIGNA_DO_ESTÔMAGO,0.01691664891936565
209,HIPERPLASIA_DA_PRÓSTATA,0.012923226102903088
52,RESTANTE_DE_OUTR_FEBR_ARBOVÍRUS_FEBR_HEMOR_VÍRUS,0.011800754149079508
241,EPILEPSIA,0.00933432788572707
141,OUTRAS_AFECÇÕES_ORIGINADAS_NO_PERÍODO_PERINATAL,0.005253980076944662
71,PANCREATITE_AGUDA_E_OUTRAS_DOENÇAS_DO_PÂNCREAS,0.0036600589580136744
190,LEISHMANIOSE_CUTÂNEO-MUCOSA,0.0028216335812155237
98,OUTRAS_MALFORMAÇÕES_DO_APARELHO_GENITURINÁRIO,0.0022549321288158693
5,TUBERC_INTEST_PERITÔNIO_GLÂNGL_MESENTÉRICOS,-0.0017629192433868343
11,TRIPANOSSOMÍASE,-0.007038418222083451
288,CEGUEIRA_E_VISÃO_SUBNORMAL,-0.009738171486595155
257,DOENÇA_DE_PARKINSON,-0.011218748391116348
167,NEOPLASIA_BENIGNA_DOS_ÓRGÃOS_URINÁRIOS,-0.018366484497343037
73,OUTR_SIST_SINAIS_ACHAD_ANORM_EX_CLÍN_LABORAT_NCOP,-0.021224335800378025
338,SP,-0.027287152443343746
177,MALÁRIA_POR_PLASMODIUM_VIVAX,-0.039213902219321126
174,MENING_DEV_OUTRAS_CAUSAS_E_CAUSAS_NÃO_ESPECIF,-0.039529302660206406
183,LINFOMA_NÃO-HODGKIN,-0.04460448207934832
144,OBESIDADE,-0.04562780643702917
22,TRANSTORNOS_DO_TECIDO_MOLE,-0.04707223038350046
277,DEFORMIDADES_CONGÊNITAS_DOS_PÉS,-0.052599349291808394
229,FEBRE_DE_ORIGEM_DESCONHECIDA,-0.055154821518933694
238,ESPINHA_BÍFIDA,-0.055157720699304955
332,RN,-0.058196628612329174
14,TRAUMATISMO_DE_OUTROS_ÓRGÃOS_INTERNOS,-0.05986594253137416
109,OUTRAS_GRAVIDEZES_QUE_TERMINAM_EM_ABORTO,-0.0625557406236316
125,OUTRAS_DOENÇAS_DO_NARIZ_E_DOS_SEIOS_PARANASAIS,-0.06711378731659637
263,DOENÇAS_RENAIS_TÚBULO-INTERSTICIAIS,-0.07117068306543235
21,TRANSTORNOS_TIREOIDIANOS_RELAC_DEFICIÊNCIA_DE_IODO,-0.08465356739246332
128,OUTRAS_DOENÇAS_DO_CORAÇÃO,-0.08786754680137111
84,OUTROS_TRANSTORNOS_MENTAIS_E_COMPORTAMENTAIS,-0.09676184203272813
249,EFEITOS_CORPO_ESTRANHO_ATRAVÉS_DE_ORIFÍCIO_NATURAL,-0.0982161344309099
127,OUTRAS_DOENÇAS_DO_ESÔFAGO_ESTÔMAGO_E_DUODENO,-0.0985406991574403
79,OUTROS_TÉTANOS,-0.10427861077637762
206,HÉRNIA_INGUINAL,-0.10709432050531321
208,HIPERTENSÃO_ESSENCIAL_(PRIMÁRIA),-0.10877995792390029
154,NEOPLASIA_MALIGNA_DO_LÁBIO_CAVIDADE_ORAL_E_FARINGE,-0.10916237698635824
295,BRONQUIECTASIA,-0.10938475622271741
153,NEOPLASIA_MALIGNA_DO_OSSO_E_CARTILAGEM_ARTICULAR,-0.11644738424571242
163,NEOPLASIA_MALIGNA_DA_PELE,-0.11961820697412455
328,PE,-0.12002459221000608
239,ESCLEROSE_MÚLTIPLAS,-0.12028087358977932
251,DOR_ABDOMINAL_E_PÉLVICA,-0.12102827900964216
181,MALFORMAÇÕES_CONGÊNITAS_DO_APARELHO_CIRCULATÓRIO,-0.12176476578547038
173,MENING_EM_DOENÇ_INFEC_PARASIT_CLASS_OUTR_PART,-0.12366534738965047
207,HIPÓXIA_INTRAUTERINA_E_ASFIXIA_AO_NASCER,-0.12914976506549314
250,EDEMA_PROTEIN_TRANST_HIPERTENS_GRAVID_PARTO_PUERP,-0.12945939193311645
108,OUTRAS_HELMINTÍASES,-0.13643796884621515
315,AM,-0.13806710768437896
77,OUTR_MALFORM_E_DEFORM_CONGÊNIT_APARELHO_OSTEOMUSC,-0.15465889845377398
138,OUTRAS_DEFICIÊNCIAS_VITAMÍNICAS,-0.16521318017384368
227,FEBRE_REUMÁTICA_AGUDA,-0.16572395364368922
100,OUTRAS_MALFORMAÇÕES_CONGÊNITAS_APARELHO_DIGESTIVO,-0.16644575352590865
41,SEQÜELAS_DE_POLIOMIELITE,-0.17669146947088196
91,OUTRAS_NEOPL_MALIG_ÓRG_RESPIRAT_E_INTRATORÁCICOS,-0.18499883339586337
44,SEPTICEMIA,-0.19700844000363624
165,NEOPLASIA_MALIGNA_DA_BEXIGA,-0.2014826387991806
146,NEOPL_MALIG_OUTR_LOCALIZ_MAL_DEF_SECUN_E_NÃO_ESPEC,-0.20359064593346443
32,TESTICULO_NÃO-DESCIDO,-0.20459698319715885
303,ANOMALIAS_CROMOSSÔMICAS_NCOP,-0.20497446738587724
107,OUTRAS_HEPATITES_VIRAIS,-0.20596893246985573
334,RR,-0.20677878275635145
176,MENINGITE_BACTERIANA_NÃO_CLASSIF_OUTRA_PARTE,-0.2111366940338944
81,OUTROS_TRANST_ENDÓCRINOS_NUTRICIONAIS_METABÓLICOS,-0.21279360402518285
221,FRATURA_DE_OUTROS_OSSOS_DOS_MEMBROS,-0.21626365736609465
60,PREPRÚCIO_REDUNDANTE_FIMOSE_E_PARAFIMOSE,-0.22327841595757794
95,OUTRAS_NEOPLASIAS_MALIGNAS_DO_TRATO_URINÁRIO,-0.23403591667614734
259,DOENÇA_DE_CROHN_E_COLITE_ULCERATIVA,-0.23656865688853038
120,OUTRAS_DOENÇAS_GLOMERULARES,-0.2450864405922006
297,ASSISTÊNCIA_E_EXAME_PÓS-NATAL,-0.24700167577923507
279,CÓLERA,-0.2547372107886035
327,PB,-0.2559758043140969
232,FEBRES_RECORRENTES,-0.25816224940539095
6,TUBERCULOSE_ÓSSEA_E_DAS_ARTICULAÇÕES,-0.25985710426860137
311,ABORTO_POR_RAZÕES_MÉDICAS,-0.26327068789255
237,ESQUISTOSSOMOSE,-0.27373014471762375
1,VEIAS_VARICOSAS_DAS_EXTREMIDADES_INFERIORES,-0.2770050020649549
160,NEOPLASIA_MALIGNA_DOS_OLHOS_E_ANEXOS,-0.2851787084898162
302,ANTICONCEPÇÃO,-0.28840122890670183
255,DOENÇA_HEMOLÍTICA_DO_FETO_E_DO_RECÉM-NASCIDO,-0.28858209399244594
309,ACID_VASCULAR_CEREBR_NÃO_ESPEC_HEMORRÁG_OU_ISQUÊM,-0.29140395121269336
316,AP,-0.29191605074568455
133,OUTRAS_DOENÇAS_DOS_ÓRGÃOS_GENITAIS_MASCULINOS,-0.29671555302817804
272,DESCOLAMENTOS_E_DEFEITOS_DA_RETINA,-0.30008634764188546
196,INFLUENZA_[GRIPE],-0.3049693788576099
197,INFLAMAÇÃO_DA_PÁLPEBRA,-0.3050100010964896
55,RESTANTE_DE_OUTRAS_DOENÇAS_BACTERIANAS,-0.30599249483677426
82,OUTROS_TRANSTRONOS_ARTICULARES,-0.30748163591376876
275,DEMÊNCIA,-0.3140174775201632
201,INFECÇÃO_MENINGOCÓCICA,-0.3156431903366046
224,FILARIOSE,-0.31984613547177326
270,DIABETES_MELLITUS,-0.32042603687877025
9,TUBERCULOSE_DO_SISTEMA_NERVOSO,-0.32643718928902604
187,LEPTOSPIROSE_ICTEROHEMORRÁGICA,-0.33275304419081564
63,PLACENT_PRÉV_DESCOL_PREMAT_PLACENT_HEMORR_ANTEPART,-0.33660655130452966
192,LEIOMIOMA_DO_ÚTERO,-0.34327946652501606
122,OUTRAS_DOENÇAS_DO_SISTEMA_NERVOSO,-0.3473267489655413
162,NEOPLASIA_MALIGNA_DA_PRÓSTATA,-0.3501046633776722
119,OUTRAS_DOENÇAS_HIPERTENSIVAS,-0.353473647694823
292,BRUCELOSE,-0.35693117150235
45,SENILIDADE,-0.3604597332794048
66,PESSOAS_CONTATO_SERV_SAÚDE_POR_OUTRAS_RAZÕES,-0.3656276007713692
276,DEFORMIDADES_CONGÊNITAS_DO_QUADRIL,-0.36934200341413115
194,INSUFICIÊNCIA_RENAL,-0.37388792251285013
274,DENGUE_[DENGUE_CLÁSSSICO],-0.3749899282914098
322,MA,-0.3799105068557899
62,PNEUMOCONIOSE,-0.38381539756479843
262,DOENÇAS_SISTÊMICAS_DO_TECIDO_CONJUNTIVO,-0.3852951513979784
337,SE,-0.3853113466417244
319,DF,-0.3876682749323936
280,CÁRIE_DENTÁRIA,-0.39084221550988235
104,OUTRAS_INFECÇÕES_COM_TRANSM_PREDOMINANT_SEXUAL,-0.39527317569551057
215,HANSENÍASE_[LEPRA],-0.3982354212296145
298,ASMA,-0.4013685301580229
294,BRONQUITE_AGUDA_E_BRONQUIOLITE_AGUDA,-0.4041678932302218
110,OUTRAS_FORMAS_MALÁRIA_CONF_EXAMES_PARASITOLÓG,-0.4120656946078555
308,AFECÇ_HEMORRÁG_E_OUTR_DOENÇ_SANG_E_ÓRG_HEMATOPOÉT,-0.4121519196167995
271,DESNUTRIÇÃO,-0.424519100625397
94,OUTRAS_NEOPL_MALIGNAS_ÓRGÃOS_GENITAIS_FEMININOS,-0.43777069351497677
0,ÚLCERA_GÁSTRICA_E_DUODENAL,-0.44007391070050916
265,DOENÇAS_INFECCIOSAS_E_PARASITÁRIAS_CONGÊNITAS,-0.44563321647894133
2,VARICELA_E_HERPES_ZOSTER,-0.4509629524550134
202,INFECÇÃO_GONOCÓCICA,-0.45649605736007165
214,HEMORRAGIA_INTRACRANIANA,-0.45773204151522245
48,RUBÉOLA,-0.4590475018886759
69,PARTO_ÚNICO_ESPONTÂNEO,-0.45916384876234745
189,LEISHMANIOSE_NÃO_ESPECIFICADA,-0.4690962804842944
80,OUTROS_TRANST_RESPIRATÓRIOS_ORIG_PERÍODO_PERINATAL,-0.4724837578982491
268,DIFTERIA,-0.47266357919068064
236,ESQUIZOFRENIA_TRANST_ESQUIZOTÍPICOS_E_DELIRANTES,-0.47803130839942803
164,NEOPLASIA_MALIGNA_DA_MAMA,-0.4944525394141714
150,NEOPL_MALIG_DO_TECIDO_MESOTELIAL_E_TECIDOS_MOLES,-0.4976923554048514
64,PESTE,-0.49972721361268363
75,OUTR_NEOPL_IN_SITU_BENIGS_E_COMPORT_INCERT_DESCONH,-0.5007428908406475
273,DEPLEÇÃO_DE_VOLUME,-0.52150814304793
78,OUTR_DOENÇ_CAVIDADE_ORAL_GLÂND_SALIV_E_MAXILARES,-0.5217226255485936
213,HEMORRAGIA_PÓS-PARTO,-0.5221002932092117
111,OUTRAS_FORMAS_DE_LEPTOSPIROSE,-0.5348494869028022
72,OUTR_TRAUM_REG_ESPEC_NÃO_ESPEC_E_MÚLTIPLAS_CORPO,-0.5401574042791338
290,CATARATA_E_OUTROS_TRANSTORNOS_DO_CRISTALINO,-0.5503304983004161
300,ARTRITE_REUMATÓIDE_E_OUTR_POLIARTROPATIAS_INFLAMAT,-0.5583391789147655
211,HEPATITE_AGUDA_B,-0.5588541520725345
129,OUTRAS_DOENÇAS_DO_APARELHO_URINÁRIO,-0.5612153015279611
198,INFERTILIDADE_FEMININA,-0.5730606748121868
51,RESTANTE_DOENÇAS_INFLAMAT_SIST_NERVOSO_CENTRAL,-0.5850596999989128
8,TUBERCULOSE_MILIAR,-0.5881670164243938
317,BA,-0.6073161361899779
155,NEOPLASIA_MALIGNA_DO_ESÔFAGO,-0.6232002883221387
296,AUSÊNCIA_ATRESIA_E_ESTENOSE_DO_INTESTINO_DELGADO,-0.6314105078748402
178,MALÁRIA_POR_PLASMODIUM_MALARIAE,-0.6321161188194226
56,RASTREAMENTO_PRÉ-NATAL_E_OUTR_SUPERV_DA_GRAVIDEZ,-0.6664190914614923
222,FRATURAS_ENVOLVENDO_MÚLTIPLAS_REGIÕES_DO_CORPO,-0.6713781686420383
106,OUTRAS_HÉRNIAS,-0.6925827632876199
305,ANCILOSTOMÍASE,-0.7159160204661359
282,CONJUNTIVITE_E_OUTROS_TRANSTORNOS_DA_CONJUNTIVA,-0.7434444446574804
314,AL,-0.7456459617452134
320,ES,-0.7496115438593332
7,TUBERCULOSE_PULMONAR,-0.7586839896218862
326,PA,-0.7665724088601565
136,OUTRAS_DOENÇAS_DAS_ARTÉRIAS_ARTERÍOLAS_E_CAPILARES,-0.7739990135566271
27,TRANSTORNOS_DA_MENSTRUAÇÃO,-0.782505276094756
143,OSTEOMIELITE,-0.7865414134384828
47,SALPINGITE_E_OOFORITE,-0.812642207612936
116,OUTRAS_DOENÇAS_INFLAMAT_ÓRGÃOS_PÉLVICOS_FEMININOS,-0.820022713514107
281,COQUELUCHE,-0.8235971730302497
13,TRAUMATISMO_DO_OLHO_E_DA_ÓRBITA_OCULAR,-0.8323325313471045
115,OUTRAS_DOENÇAS_ISQUÊMICAS_DO_CORAÇÃO,-0.8813957115315467
186,LEPTOSPIROSE_NÃO_ESPECIFICADA,-0.8882376521855306
37,SINUSITE_CRÔNICA,-0.8908649854674999
289,CAXUMBA_[PAROTIDITE_EPIDÊMICA],-0.9152920547445332
135,OUTRAS_DOENÇAS_DA_PELE_E_DO_TECIDO_SUBCUTÂNEO,-0.9599249225235633
313,AC,-0.9625270259357662
40,SEQÜELAS_DE_TUBERCULOSE,-0.971797293931169
42,SEQÜELAS_DE_HANSENÍASE_[LEPRA],-1.0357857260592165
54,RESTANTE_DE_OUTRAS_DOENÇAS_VIRAIS,-1.0361014319877941
200,INFECÇÕES_DA_PELE_E_DO_TECIDO_SUBCUTÂNEO,-1.0421238205635002
118,OUTRAS_DOENÇAS_INFECCIOSAS_E_PARASITÁRIAS,-1.0563121497840284
233,FARINGITE_AGUDA_E_AMIGDALITE_AGUDA,-1.1646830075283547
113,OUTRAS_DOENÇAS_VASCULARES_PERIFÉRICAS,-1.1674473304357456
70,PARALISIA_CEREBRAL_E_OUTRAS_SÍNDROMES_PARALÍTICAS,-1.1821867246983024
67,PESSOAS_CONTATO_SERV_SAÚDE_CUIDADOS_PROC_ESPECÍF,-1.2299307129886023
331,RJ,-1.2467589127628065
46,SARAMPO,-1.2635756248152226
89,OUTRAS_TUBERCULOSES_RESPIRATÓRIAS,-1.341482113499282
188,LEISHMANIOSE_VISCERAL,-1.3637534636535076
168,NEOPLASIA_BENIGNA_DA_PELE,-1.4403113309081714
58,QUEIMADURA_E_CORROSÕES,-1.8620700193562976
