,Feature,Importance
312,ABORTO_ESPONTÂNEO,0.3606975681768048
187,LEPTOSPIROSE_ICTEROHEMORRÁGICA,0.33793376038878586
146,NEOPL_MALIG_OUTR_LOCALIZ_MAL_DEF_SECUN_E_NÃO_ESPEC,0.3370973662456383
226,FENDA_LABIAL_E_FENDA_PALATINA,0.33265061032365495
182,LUXAÇÕES_ENTORSE_DISTENSÃO_REG_ESP_E_MÚLTIP_CORPO,0.3192254809329662
219,FRATURA_DO_FÊMUR,0.31090370347586516
38,SHIGUELOSE,0.30958725538975285
68,PERDA_DE_AUDIÇÃO,0.3079468265386769
100,OUTRAS_MALFORMAÇÕES_CONGÊNITAS_APARELHO_DIGESTIVO,0.30792693226466883
204,INFARTO_AGUDO_DO_MIOCÁRDIO,0.307415479645159
210,HIDROCELE_E_ESPERMATOCELE,0.3034752482584325
176,MENINGITE_BACTERIANA_NÃO_CLASSIF_OUTRA_PARTE,0.29653586531878756
18,TRANST_MENTAIS_COMPORT_DEV_USO_OUTR_SUBST_PSICOAT,0.29159318266702994
109,OUTRAS_GRAVIDEZES_QUE_TERMINAM_EM_ABORTO,0.2810730892589611
31,TIREOTOXICOSE,0.2786881795154602
324,MS,0.27795309124828915
278,DEFORMIDADES_ADQUIRIDAS_DAS_ARTICULAÇÕES,0.26751738032122296
53,RESTANTE_DE_OUTRAS_TUBERCULOSES,0.26474076629278365
292,BRUCELOSE,0.2645465140233905
222,FRATURAS_ENVOLVENDO_MÚLTIPLAS_REGIÕES_DO_CORPO,0.2627297427733105
160,NEOPLASIA_MALIGNA_DOS_OLHOS_E_ANEXOS,0.26091993928186874
185,LESÕES_ESMAG_AMPUT_TRAUMÁT_REG_ESP_E_MÚLTIP_CORPO,0.2533138502163325
271,DESNUTRIÇÃO,0.2512247633881716
173,MENING_EM_DOENÇ_INFEC_PARASIT_CLASS_OUTR_PART,0.2471307723083079
80,OUTROS_TRANST_RESPIRATÓRIOS_ORIG_PERÍODO_PERINATAL,0.23901284590823507
283,COMPL_PRED_REL_PUERPÉRIO_E_OUTR_AFECÇ_OBSTÉTR_NCOP,0.23842887198110727
91,OUTRAS_NEOPL_MALIG_ÓRG_RESPIRAT_E_INTRATORÁCICOS,0.23695209775391318
103,OUTRAS_INFECÇÕES_ESPECÍFICAS_DO_PERÍODO_PERINATAL,0.23098223350349154
212,HEMORRÓIDAS,0.22943645380431216
89,OUTRAS_TUBERCULOSES_RESPIRATÓRIAS,0.22473776997817546
266,DOENÇAS_DO_APÊNDICE,0.22036346407378812
114,OUTRAS_DOENÇAS_SIST_OSTEOMUSCULAR_E_TEC_CONJUNTIVO,0.20786491069505403
218,FRATURA_DO_PESCOÇO_TÓRAX_OU_PELVE,0.20739020995112512
288,CEGUEIRA_E_VISÃO_SUBNORMAL,0.20676108466479193
337,SE,0.20524040247366637
149,NEOPL_MALIG_FÍGADO_E_VIAS_BILIARES_INTRA-HEPÁTICAS,0.2049667560102122
132,OUTRAS_DOENÇAS_DO_APARELHO_CIRCULATÓRIO,0.20064280752024213
279,CÓLERA,0.20018979054230715
147,NEOPL_MALIG_OUTRAS_PARTES_SISTEMA_NERVOSO_CENTRAL,0.19320979163838273
319,DF,0.18987355160627561
150,NEOPL_MALIG_DO_TECIDO_MESOTELIAL_E_TECIDOS_MOLES,0.1896751692875639
112,OUTRAS_DORSOPATIAS,0.18543945626679417
139,OUTRAS_COMPLICAÇÕES_DA_GRAVIDEZ_E_DO_PARTO,0.17556952595057201
71,PANCREATITE_AGUDA_E_OUTRAS_DOENÇAS_DO_PÂNCREAS,0.1652991871592927
19,TRANST_MENOPÁUSICOS_E_OUTR_TRANST_PERIMENOPÁUSICOS,0.15937956722148278
209,HIPERPLASIA_DA_PRÓSTATA,0.1565428593300204
161,NEOPLASIA_MALIGNA_DE_TRAQUÉIA_BRÔNQUIOS_E_PULMÕES,0.14249504180972833
157,NEOPLASIA_MALIGNA_DO_ENCÉFALO,0.14059643806693953
195,INSUFICIÊNCIA_CARDÍACA,0.1393495736972642
232,FEBRES_RECORRENTES,0.1392675718268795
233,FARINGITE_AGUDA_E_AMIGDALITE_AGUDA,0.12910183007014295
313,AC,0.12810761301613444
309,ACID_VASCULAR_CEREBR_NÃO_ESPEC_HEMORRÁG_OU_ISQUÊM,0.12800644503029762
220,FRATURA_DO_CRÂNIO_E_DOS_OSSOS_DA_FACE,0.1271459639230493
199,INFECÇÕES_PELO_VÍRUS_DO_HERPES,0.1267045936375801
136,OUTRAS_DOENÇAS_DAS_ARTÉRIAS_ARTERÍOLAS_E_CAPILARES,0.11934361472074388
165,NEOPLASIA_MALIGNA_DA_BEXIGA,0.1193410764023092
297,ASSISTÊNCIA_E_EXAME_PÓS-NATAL,0.11707357451439303
256,DOENÇA_DIVERTICULAR_DO_INTESTINO,0.11636049564306769
298,ASMA,0.11631227900123901
285,CISTITE,0.11455952634525846
194,INSUFICIÊNCIA_RENAL,0.11376014555462871
205,ILEO_PARALÍTICO_E_OBSTRUÇÃO_INTESTINAL_SEM_HÉRNIA,0.10782149672499966
79,OUTROS_TÉTANOS,0.1049612953455076
21,TRANSTORNOS_TIREOIDIANOS_RELAC_DEFICIÊNCIA_DE_IODO,0.10454455022562918
293,BRONQUITE_ENFISEMA_E_OUTR_DOENÇ_PULM_OBSTR_CRÔNIC,0.10393700175645855
118,OUTRAS_DOENÇAS_INFECCIOSAS_E_PARASITÁRIAS,0.10334066899990144
286,CERT_COMPL_PREC_TRAUM_COMPL_CIRÚRG_ASS_MÉDIC_NCOP,0.10333787643253566
121,OUTRAS_DOENÇAS_DO_TRATO_RESPIRATÓRIO_SUPERIOR,0.10322761476546392
261,DOENÇA_ALCOÓLICA_DO_FÍGADO,0.10298804728164118
74,OUTR_PESS_RISCOS_POT_À_SAÚDE_REL_DOENÇAS_TRANSMISS,0.09700449683283963
49,RET_CRES_FET_DESN_FET_TRAN_REL_GEST_CURT_BAIX_PESO,0.09378311873583418
213,HEMORRAGIA_PÓS-PARTO,0.08733981272653729
93,OUTRAS_NEOPL_MALIGNAS_ÓRGÃOS_GENITAIS_MASCULINOS,0.08726959886177163
101,OUTRAS_MALFORMAÇÕES_CONGÊNITAS,0.08375484857907807
105,OUTRAS_INFECÇÕES_AGUDAS_DAS_VIAS_AÉREAS_SUPERIORES,0.0818130207128745
265,DOENÇAS_INFECCIOSAS_E_PARASITÁRIAS_CONGÊNITAS,0.08028184940361818
287,CERATITE_E_OUTROS_TRANSTORNOS_ESCLERÓTICA_E_CÓRNEA,0.07729447109769327
267,DOENÇAS_CRÔNICAS_DAS_AMÍGDALAS_E_DAS_ADENÓIDES,0.0740234280128849
151,NEOPL_BENIG_ENCÉFALO_E_OUTR_PART_SIST_NERV_CENTRAL,0.07054523822873562
123,OUTRAS_DOENÇAS_DO_OUVIDO_E_DA_APÓFISE_MASTÓIDE,0.07024007212981083
243,ENVENENAMENTO_POR_DROGAS_E_SUBSTÂNCIAS_BIOLÓGICAS,0.06888630573899071
170,NEOPLASIAS_MALIGNAS_DE_LARINGE,0.06711831856402807
263,DOENÇAS_RENAIS_TÚBULO-INTERSTICIAIS,0.06701734578757026
203,INFARTO_CEREBRAL,0.06631274457444782
184,LEUCEMIA,0.06541582145734337
321,GO,0.06419687874629401
69,PARTO_ÚNICO_ESPONTÂNEO,0.06065844470778844
177,MALÁRIA_POR_PLASMODIUM_VIVAX,0.05740609897541106
323,MG,0.054689962498155956
28,TRANSTORNOS_DA_MAMA,0.053076366969626476
17,TRANST_MENTAIS_E_COMPORTAMENTAIS_DEV_USO_DE_ÁLCOOL,0.04772901304814022
62,PNEUMOCONIOSE,0.04729187360066516
85,OUTROS_TRANSTORNOS_DO_APARELHO_GENITURINÁRIO,0.0421969757176159
316,AP,0.04208096933697508
55,RESTANTE_DE_OUTRAS_DOENÇAS_BACTERIANAS,0.04165615953951036
223,FLEBITE_TROMBOFLEBITE_EMBOLIA_E_TROMBOSE_VENOSA,0.04139971546340184
240,EQUINOCOCOSE,0.03633551302357322
253,DOENÇA_PELO_VÍRUS_DA_IMUNODEFICIÊNCIA_HUMANA_[HIV],0.033633170915681694
214,HEMORRAGIA_INTRACRANIANA,0.03355571981173647
88,OUTROS_EFEITOS_E_NÃO_ESPEC_DE_CAUSAS_EXTERNAS,0.03320989953004347
126,OUTRAS_DOENÇAS_DO_FÍGADO,0.028610587543779303
330,PR,0.023327704919680295
333,RO,0.01587743185813334
241,EPILEPSIA,0.01373609236889529
300,ARTRITE_REUMATÓIDE_E_OUTR_POLIARTROPATIAS_INFLAMAT,0.011328492012890603
90,OUTRAS_SÍFILIS,0.007910252518417765
304,ANEMIA_POR_DEFICIÊNCIA_DE_FERRO,0.005948275747907435
190,LEISHMANIOSE_CUTÂNEO-MUCOSA,-0.0001946782864447163
63,PLACENT_PRÉV_DESCOL_PREMAT_PLACENT_HEMORR_ANTEPART,-0.007122856381575675
272,DESCOLAMENTOS_E_DEFEITOS_DA_RETINA,-0.010163698565084874
77,OUTR_MALFORM_E_DEFORM_CONGÊNIT_APARELHO_OSTEOMUSC,-0.010173791052985996
260,DOENÇA_DE_ALZHEIMER,-0.01526548931342732
159,NEOPLASIA_MALIGNA_DO_COLO_DO_ÚTERO,-0.02323127046856449
295,BRONQUIECTASIA,-0.026177508126492006
221,FRATURA_DE_OUTROS_OSSOS_DOS_MEMBROS,-0.027066600180705554
98,OUTRAS_MALFORMAÇÕES_DO_APARELHO_GENITURINÁRIO,-0.033672869256026354
45,SENILIDADE,-0.041805899183881924
206,HÉRNIA_INGUINAL,-0.042172677038908125
254,DOENÇA_INFLAMATÓRIA_DO_COLO_DO_ÚTERO,-0.04256435991166833
82,OUTROS_TRANSTRONOS_ARTICULARES,-0.04264527638214249
81,OUTROS_TRANST_ENDÓCRINOS_NUTRICIONAIS_METABÓLICOS,-0.04303642853994282
60,PREPRÚCIO_REDUNDANTE_FIMOSE_E_PARAFIMOSE,-0.04305199823018682
259,DOENÇA_DE_CROHN_E_COLITE_ULCERATIVA,-0.04312642455425348
270,DIABETES_MELLITUS,-0.046099674284297544
208,HIPERTENSÃO_ESSENCIAL_(PRIMÁRIA),-0.05115473452745413
162,NEOPLASIA_MALIGNA_DA_PRÓSTATA,-0.051387655645607905
83,OUTROS_TRANSTORNOS_TIREOIDIANOS,-0.05213872668784813
255,DOENÇA_HEMOLÍTICA_DO_FETO_E_DO_RECÉM-NASCIDO,-0.055914919415706574
294,BRONQUITE_AGUDA_E_BRONQUIOLITE_AGUDA,-0.05911104443761066
227,FEBRE_REUMÁTICA_AGUDA,-0.061381016301809185
168,NEOPLASIA_BENIGNA_DA_PELE,-0.0694435695675278
215,HANSENÍASE_[LEPRA],-0.0697919946586975
250,EDEMA_PROTEIN_TRANST_HIPERTENS_GRAVID_PARTO_PUERP,-0.07263684242928903
302,ANTICONCEPÇÃO,-0.07580751789164329
30,TRABALHO_DE_PARTO_OBSTRUÍDO,-0.07834012737850907
174,MENING_DEV_OUTRAS_CAUSAS_E_CAUSAS_NÃO_ESPECIF,-0.08113939557675579
27,TRANSTORNOS_DA_MENSTRUAÇÃO,-0.08307239289753587
163,NEOPLASIA_MALIGNA_DA_PELE,-0.08352534966343322
12,TRAUMA_DURANTE_O_NASCIMENTO,-0.08569114079344703
211,HEPATITE_AGUDA_B,-0.0868236111862319
325,MT,-0.08720047983526447
23,TRANSTORNOS_DOS_NERVOS_RAÍZES_E_PLEXOS_NERVOSOS,-0.09079033284064982
51,RESTANTE_DOENÇAS_INFLAMAT_SIST_NERVOSO_CENTRAL,-0.09805504759181116
183,LINFOMA_NÃO-HODGKIN,-0.09848540691515374
251,DOR_ABDOMINAL_E_PÉLVICA,-0.09902733809501557
78,OUTR_DOENÇ_CAVIDADE_ORAL_GLÂND_SALIV_E_MAXILARES,-0.09912738995156103
76,OUTR_MOT_ASS_À_MÃE_REL_CAV_FETAL_AMN_POS_PROB_PART,-0.10322866833285828
115,OUTRAS_DOENÇAS_ISQUÊMICAS_DO_CORAÇÃO,-0.10400657693390188
228,FEBRE_HEMORRÁGICA_DEVIDA_AO_VÍRUS_DA_DENGUE,-0.10541777332811467
142,OTITE_MÉDIA_E_OUTR_TRANST_OUVIDO_MÉDIO_APÓF_MAST,-0.10609249634063377
196,INFLUENZA_[GRIPE],-0.10657977311180826
104,OUTRAS_INFECÇÕES_COM_TRANSM_PREDOMINANT_SEXUAL,-0.1129722296952028
166,NEOPLASIA_BENIGNA_DO_OVÁRIO,-0.11415642216228607
338,SP,-0.12217696804511624
0,ÚLCERA_GÁSTRICA_E_DUODENAL,-0.12504063837657584
65,PESSOAS_EM_CONTATO_COM_SERV_SAÚDE_EXAME_E_INVESTIG,-0.1328708472748529
258,DOENÇA_DE_HODGKIN,-0.1332792572903077
244,ENDOMETRIOSE,-0.13329775931715845
290,CATARATA_E_OUTROS_TRANSTORNOS_DO_CRISTALINO,-0.13409507773034499
61,PNEUMONIA,-0.1358535813060239
67,PESSOAS_CONTATO_SERV_SAÚDE_CUIDADOS_PROC_ESPECÍF,-0.13615966628098397
16,TRANST_NEURÓT_E_RELACIONADOS_COM_STRESS_E_SOMATOF,-0.1427515427756814
95,OUTRAS_NEOPLASIAS_MALIGNAS_DO_TRATO_URINÁRIO,-0.14356610728037172
46,SARAMPO,-0.14460787205277925
2,VARICELA_E_HERPES_ZOSTER,-0.14496976114214039
154,NEOPLASIA_MALIGNA_DO_LÁBIO_CAVIDADE_ORAL_E_FARINGE,-0.1460733312903202
273,DEPLEÇÃO_DE_VOLUME,-0.1513402015646335
274,DENGUE_[DENGUE_CLÁSSSICO],-0.15788986890710766
35,SÍFILIS_PRECOCE,-0.15928630755808665
33,SÍNDROME_NEFRÍTICAS_AGUDA_E_RAPIDAMENTE_PROGRESSIV,-0.15950266852553413
303,ANOMALIAS_CROMOSSÔMICAS_NCOP,-0.16352221674122772
207,HIPÓXIA_INTRAUTERINA_E_ASFIXIA_AO_NASCER,-0.16674675219436266
130,OUTRAS_DOENÇAS_DO_APARELHO_RESPIRATÓRIO,-0.16729569085562312
129,OUTRAS_DOENÇAS_DO_APARELHO_URINÁRIO,-0.17544314221231766
301,ARTEROESCLEROSE,-0.1777160297405591
3,UROLITÍASE,-0.17870202077003539
41,SEQÜELAS_DE_POLIOMIELITE,-0.180785918332439
322,MA,-0.18728963536045815
192,LEIOMIOMA_DO_ÚTERO,-0.18741412887940903
57,RAIVA,-0.18851619593136412
14,TRAUMATISMO_DE_OUTROS_ÓRGÃOS_INTERNOS,-0.1898695086226982
143,OSTEOMIELITE,-0.1903305010284291
72,OUTR_TRAUM_REG_ESPEC_NÃO_ESPEC_E_MÚLTIPLAS_CORPO,-0.19414817561835607
133,OUTRAS_DOENÇAS_DOS_ÓRGÃOS_GENITAIS_MASCULINOS,-0.19539315274571814
189,LEISHMANIOSE_NÃO_ESPECIFICADA,-0.19704288008296847
116,OUTRAS_DOENÇAS_INFLAMAT_ÓRGÃOS_PÉLVICOS_FEMININOS,-0.19806942330352745
34,SÍNDROMES_DE_MAUS_TRATOS,-0.19887510781256063
10,TUBERCULOSE_DO_APARELHO_GENITURINÁRIO,-0.1993386211034316
276,DEFORMIDADES_CONGÊNITAS_DO_QUADRIL,-0.20672215184009302
117,OUTRAS_DOENÇAS_INFECCIOSAS_INTESTINAIS,-0.20745358265669805
282,CONJUNTIVITE_E_OUTROS_TRANSTORNOS_DA_CONJUNTIVA,-0.20830683486593668
236,ESQUIZOFRENIA_TRANST_ESQUIZOTÍPICOS_E_DELIRANTES,-0.2135263699679754
145,NEOPL_MALIG_OUTR_PORÇÕES_E_PORÇÕES_NÃO_ESPEC_ÚTERO,-0.21810044014531121
320,ES,-0.21836737404247367
24,TRANSTORNOS_DE_HUMOR_[AFETIVOS],-0.22096865992226583
200,INFECÇÕES_DA_PELE_E_DO_TECIDO_SUBCUTÂNEO,-0.22540554004338945
311,ABORTO_POR_RAZÕES_MÉDICAS,-0.22970056796782565
264,DOENÇAS_POR_CLAMÍDIAS_TRANSMITIDAS_POR_VIA_SEXUAL,-0.2318217622250814
181,MALFORMAÇÕES_CONGÊNITAS_DO_APARELHO_CIRCULATÓRIO,-0.234540473040901
9,TUBERCULOSE_DO_SISTEMA_NERVOSO,-0.2374445768785202
291,CARCINOMA_IN_SITU_DE_COLO_DO_ÚTERO,-0.2439729911798622
5,TUBERC_INTEST_PERITÔNIO_GLÂNGL_MESENTÉRICOS,-0.24718011079083907
73,OUTR_SIST_SINAIS_ACHAD_ANORM_EX_CLÍN_LABORAT_NCOP,-0.2473831868850893
281,COQUELUCHE,-0.24906635453977333
99,OUTRAS_MALFORMAÇÕES_CONGÊNITAS_DO_SISTEMA_NERVOSO,-0.25051579598814305
306,AMEBÍASE,-0.25397616056560174
137,OUTRAS_DOENÇAS_CEREBROVASCULARES,-0.2567311708189869
111,OUTRAS_FORMAS_DE_LEPTOSPIROSE,-0.2629019244914293
169,NEOPLASIA_BENIGNA_DA_MAMA,-0.2655726629206507
257,DOENÇA_DE_PARKINSON,-0.26923621055992025
239,ESCLEROSE_MÚLTIPLAS,-0.2708302917734051
37,SINUSITE_CRÔNICA,-0.27334835907155924
135,OUTRAS_DOENÇAS_DA_PELE_E_DO_TECIDO_SUBCUTÂNEO,-0.27571659956178884
40,SEQÜELAS_DE_TUBERCULOSE,-0.2833057708473572
1,VEIAS_VARICOSAS_DAS_EXTREMIDADES_INFERIORES,-0.28555659236657405
238,ESPINHA_BÍFIDA,-0.28616032542371944
305,ANCILOSTOMÍASE,-0.289086313026806
56,RASTREAMENTO_PRÉ-NATAL_E_OUTR_SUPERV_DA_GRAVIDEZ,-0.2926113572430163
217,GASTRITE_E_DUODENITE,-0.29713766412886145
131,OUTRAS_DOENÇAS_DO_APARELHO_DIGESTIVO,-0.2994296723971304
197,INFLAMAÇÃO_DA_PÁLPEBRA,-0.3079373011741386
64,PESTE,-0.31384751282694034
102,OUTRAS_INFESTAÇÕES_POR_TREMATÓDEOS,-0.3156924004953832
75,OUTR_NEOPL_IN_SITU_BENIGS_E_COMPORT_INCERT_DESCONH,-0.3162070874153888
186,LEPTOSPIROSE_NÃO_ESPECIFICADA,-0.3202750534256964
11,TRIPANOSSOMÍASE,-0.3204916387614873
164,NEOPLASIA_MALIGNA_DA_MAMA,-0.321142619229628
332,RN,-0.3264907471377892
328,PE,-0.3280785207455599
153,NEOPLASIA_MALIGNA_DO_OSSO_E_CARTILAGEM_ARTICULAR,-0.3291410318630334
58,QUEIMADURA_E_CORROSÕES,-0.33708351344830173
156,NEOPLASIA_MALIGNA_DO_ESTÔMAGO,-0.33728562809963697
32,TESTICULO_NÃO-DESCIDO,-0.33819761228536493
314,AL,-0.3523729310415858
125,OUTRAS_DOENÇAS_DO_NARIZ_E_DOS_SEIOS_PARANASAIS,-0.35562906144920964
202,INFECÇÃO_GONOCÓCICA,-0.35672827012783875
120,OUTRAS_DOENÇAS_GLOMERULARES,-0.35742698436357023
119,OUTRAS_DOENÇAS_HIPERTENSIVAS,-0.3575487035876829
277,DEFORMIDADES_CONGÊNITAS_DOS_PÉS,-0.35771167536247633
66,PESSOAS_CONTATO_SERV_SAÚDE_POR_OUTRAS_RAZÕES,-0.36026279226961805
307,ALGUNS_TRANSTORNOS_ENVOLVENDO_MECANISMO_IMUNITÁRIO,-0.3641431051210601
327,PB,-0.3711574425878383
262,DOENÇAS_SISTÊMICAS_DO_TECIDO_CONJUNTIVO,-0.3731378856291718
70,PARALISIA_CEREBRAL_E_OUTRAS_SÍNDROMES_PARALÍTICAS,-0.37664513132397004
36,SÍFILIS_CONGÊNITA,-0.3814060253878675
315,AM,-0.38205868725480097
127,OUTRAS_DOENÇAS_DO_ESÔFAGO_ESTÔMAGO_E_DUODENO,-0.38333104317419386
48,RUBÉOLA,-0.385707752531579
106,OUTRAS_HÉRNIAS,-0.3913591868423451
178,MALÁRIA_POR_PLASMODIUM_MALARIAE,-0.4038318655484916
155,NEOPLASIA_MALIGNA_DO_ESÔFAGO,-0.40425941275671146
96,OUTRAS_NEOPLASIAS_MALIGNAS_DE_ÓRGÃOS_DIGESTIVOS,-0.4214940294343194
141,OUTRAS_AFECÇÕES_ORIGINADAS_NO_PERÍODO_PERINATAL,-0.4362013538404499
198,INFERTILIDADE_FEMININA,-0.439462948856953
8,TUBERCULOSE_MILIAR,-0.4504999415955246
326,PA,-0.4630808784558488
144,OBESIDADE,-0.46437935716029
201,INFECÇÃO_MENINGOCÓCICA,-0.484987720178435
280,CÁRIE_DENTÁRIA,-0.5039319310414438
268,DIFTERIA,-0.5132926532210794
113,OUTRAS_DOENÇAS_VASCULARES_PERIFÉRICAS,-0.5171350580010554
317,BA,-0.5227393216261668
289,CAXUMBA_[PAROTIDITE_EPIDÊMICA],-0.5290540436085844
252,DOENÇA_REUMÁTICA_CRÔNICA_DO_CORAÇÃO,-0.536893506787631
225,FETO_E_REC-NASC_AFET_FAT_MAT_E_COMPL_GRAV_E_PARTO,-0.541779796868035
175,MENINGITE_VIRAL,-0.5571102429965944
140,OUTRAS_ANEMIAS,-0.5615811451703049
224,FILARIOSE,-0.578114300970165
188,LEISHMANIOSE_VISCERAL,-0.5808920028157437
331,RJ,-0.5950346434025039
308,AFECÇ_HEMORRÁG_E_OUTR_DOENÇ_SANG_E_ÓRG_HEMATOPOÉT,-0.6009356000254373
299,ARTROSE,-0.6097200719160102
94,OUTRAS_NEOPL_MALIGNAS_ÓRGÃOS_GENITAIS_FEMININOS,-0.6118505314347217
249,EFEITOS_CORPO_ESTRANHO_ATRAVÉS_DE_ORIFÍCIO_NATURAL,-0.6288710044257411
42,SEQÜELAS_DE_HANSENÍASE_[LEPRA],-0.638592187826007
171,NASCIDOS_VIVOS_SEGUNDO_O_LOCAL_DE_NASCIMENTO,-0.6454472671598341
107,OUTRAS_HEPATITES_VIRAIS,-0.6777946352132078
92,OUTRAS_NEOPL_MALIG_TECIDOS_LINFÓID_HEMATOP_E_RELAC,-0.682036553871131
234,ESTRABISMO,-0.7047904431207188
44,SEPTICEMIA,-0.7155688851079038
47,SALPINGITE_E_OOFORITE,-0.7429556827815973
22,TRANSTORNOS_DO_TECIDO_MOLE,-0.7617073369303535
242,ENXAQUECA_E_OUTRAS_SÍNDROMES_DE_ALGIAS_CEFÁLICOS,-0.7622081785175644
7,TUBERCULOSE_PULMONAR,-0.7656054497064316
13,TRAUMATISMO_DO_OLHO_E_DA_ÓRBITA_OCULAR,-0.935667952591473
231,FEBRES_TIFÓIDE_E_PARATIFÓIDE,-1.1900709445950697
