,Feature,Importance
245,ENCEFALITE_VIRAL,0.5767462033402221
18,TRANST_MENTAIS_COMPORT_DEV_USO_OUTR_SUBST_PSICOAT,0.5672273829796987
108,OUTRAS_HELMINTÍASES,0.5637534494013705
109,OUTRAS_GRAVIDEZES_QUE_TERMINAM_EM_ABORTO,0.5561990605859506
160,NEOPLASIA_MALIGNA_DOS_OLHOS_E_ANEXOS,0.5505637892922346
52,RESTANTE_DE_OUTR_FEBR_ARBOVÍRUS_FEBR_HEMOR_VÍRUS,0.5368033052332383
296,AUSÊNCIA_ATRESIA_E_ESTENOSE_DO_INTESTINO_DELGADO,0.529488244077749
103,OUTRAS_INFECÇÕES_ESPECÍFICAS_DO_PERÍODO_PERINATAL,0.5025902606038011
138,OUTRAS_DEFICIÊNCIAS_VITAMÍNICAS,0.48907256847675207
91,OUTRAS_NEOPL_MALIG_ÓRG_RESPIRAT_E_INTRATORÁCICOS,0.4764268841762033
229,FEBRE_DE_ORIGEM_DESCONHECIDA,0.46936805114424074
80,OUTROS_TRANST_RESPIRATÓRIOS_ORIG_PERÍODO_PERINATAL,0.4616617579201307
31,TIREOTOXICOSE,0.4600899645730765
337,SE,0.4553696270578444
4,TÉTANO_NEONATAL,0.4392595448031545
53,RESTANTE_DE_OUTRAS_TUBERCULOSES,0.4274619452860474
222,FRATURAS_ENVOLVENDO_MÚLTIPLAS_REGIÕES_DO_CORPO,0.4269571506651445
283,COMPL_PRED_REL_PUERPÉRIO_E_OUTR_AFECÇ_OBSTÉTR_NCOP,0.42594677248538687
112,OUTRAS_DORSOPATIAS,0.42247757153046384
139,OUTRAS_COMPLICAÇÕES_DA_GRAVIDEZ_E_DO_PARTO,0.420655342279478
187,LEPTOSPIROSE_ICTEROHEMORRÁGICA,0.4188366790570677
209,HIPERPLASIA_DA_PRÓSTATA,0.39526376842443744
43,SEQÜELAS_DE_DESNUTRIÇÃO_E_DE_OUTRAS_DEFIC_NUTRIC,0.38890476611572744
149,NEOPL_MALIG_FÍGADO_E_VIAS_BILIARES_INTRA-HEPÁTICAS,0.3859971916782721
114,OUTRAS_DOENÇAS_SIST_OSTEOMUSCULAR_E_TEC_CONJUNTIVO,0.3841243716857099
86,OUTROS_TRANSTORNOS_DENTES_E_ESTRUTURAS_DE_SUPORTE,0.37056115659607697
71,PANCREATITE_AGUDA_E_OUTRAS_DOENÇAS_DO_PÂNCREAS,0.3664894197310887
292,BRUCELOSE,0.3638147581166753
161,NEOPLASIA_MALIGNA_DE_TRAQUÉIA_BRÔNQUIOS_E_PULMÕES,0.36066646654412926
218,FRATURA_DO_PESCOÇO_TÓRAX_OU_PELVE,0.349794115925449
293,BRONQUITE_ENFISEMA_E_OUTR_DOENÇ_PULM_OBSTR_CRÔNIC,0.34918581048341896
182,LUXAÇÕES_ENTORSE_DISTENSÃO_REG_ESP_E_MÚLTIP_CORPO,0.34518586473073914
38,SHIGUELOSE,0.3417890194052457
147,NEOPL_MALIG_OUTRAS_PARTES_SISTEMA_NERVOSO_CENTRAL,0.3308194832639202
68,PERDA_DE_AUDIÇÃO,0.32823787993359244
278,DEFORMIDADES_ADQUIRIDAS_DAS_ARTICULAÇÕES,0.31106923505256934
19,TRANST_MENOPÁUSICOS_E_OUTR_TRANST_PERIMENOPÁUSICOS,0.30805984017044435
288,CEGUEIRA_E_VISÃO_SUBNORMAL,0.3038603444616157
132,OUTRAS_DOENÇAS_DO_APARELHO_CIRCULATÓRIO,0.29585046695009953
319,DF,0.2947028124388205
150,NEOPL_MALIG_DO_TECIDO_MESOTELIAL_E_TECIDOS_MOLES,0.2833443953882707
157,NEOPLASIA_MALIGNA_DO_ENCÉFALO,0.27905427657148457
220,FRATURA_DO_CRÂNIO_E_DOS_OSSOS_DA_FACE,0.2729832312313288
313,AC,0.26093205669517816
261,DOENÇA_ALCOÓLICA_DO_FÍGADO,0.25666560591554965
195,INSUFICIÊNCIA_CARDÍACA,0.2444368023228846
205,ILEO_PARALÍTICO_E_OBSTRUÇÃO_INTESTINAL_SEM_HÉRNIA,0.24300326693338523
165,NEOPLASIA_MALIGNA_DA_BEXIGA,0.23378128080017455
213,HEMORRAGIA_PÓS-PARTO,0.23149428971456956
118,OUTRAS_DOENÇAS_INFECCIOSAS_E_PARASITÁRIAS,0.22318499798743982
79,OUTROS_TÉTANOS,0.21900261593052758
265,DOENÇAS_INFECCIOSAS_E_PARASITÁRIAS_CONGÊNITAS,0.21594571146659208
177,MALÁRIA_POR_PLASMODIUM_VIVAX,0.21005043611662605
17,TRANST_MENTAIS_E_COMPORTAMENTAIS_DEV_USO_DE_ÁLCOOL,0.20336481099006895
286,CERT_COMPL_PREC_TRAUM_COMPL_CIRÚRG_ASS_MÉDIC_NCOP,0.2011839473330347
309,ACID_VASCULAR_CEREBR_NÃO_ESPEC_HEMORRÁG_OU_ISQUÊM,0.19311752123815715
233,FARINGITE_AGUDA_E_AMIGDALITE_AGUDA,0.1928774848060189
136,OUTRAS_DOENÇAS_DAS_ARTÉRIAS_ARTERÍOLAS_E_CAPILARES,0.1910937687007171
121,OUTRAS_DOENÇAS_DO_TRATO_RESPIRATÓRIO_SUPERIOR,0.19013643012713555
321,GO,0.18259545560672763
199,INFECÇÕES_PELO_VÍRUS_DO_HERPES,0.17374099392046033
93,OUTRAS_NEOPL_MALIGNAS_ÓRGÃOS_GENITAIS_MASCULINOS,0.17207238686229887
263,DOENÇAS_RENAIS_TÚBULO-INTERSTICIAIS,0.1718662110557492
173,MENING_EM_DOENÇ_INFEC_PARASIT_CLASS_OUTR_PART,0.16963567847143776
287,CERATITE_E_OUTROS_TRANSTORNOS_ESCLERÓTICA_E_CÓRNEA,0.16704577540178542
223,FLEBITE_TROMBOFLEBITE_EMBOLIA_E_TROMBOSE_VENOSA,0.16700960268037568
297,ASSISTÊNCIA_E_EXAME_PÓS-NATAL,0.16499977218574363
194,INSUFICIÊNCIA_RENAL,0.16390212642988508
21,TRANSTORNOS_TIREOIDIANOS_RELAC_DEFICIÊNCIA_DE_IODO,0.15627149488799888
151,NEOPL_BENIG_ENCÉFALO_E_OUTR_PART_SIST_NERV_CENTRAL,0.13783361252847348
89,OUTRAS_TUBERCULOSES_RESPIRATÓRIAS,0.13703212823065294
49,RET_CRES_FET_DESN_FET_TRAN_REL_GEST_CURT_BAIX_PESO,0.13453433583116212
243,ENVENENAMENTO_POR_DROGAS_E_SUBSTÂNCIAS_BIOLÓGICAS,0.13221673540466214
333,RO,0.12804843584897416
126,OUTRAS_DOENÇAS_DO_FÍGADO,0.1256828731484092
85,OUTROS_TRANSTORNOS_DO_APARELHO_GENITURINÁRIO,0.12390374504368015
74,OUTR_PESS_RISCOS_POT_À_SAÚDE_REL_DOENÇAS_TRANSMISS,0.122875577751704
298,ASMA,0.12190795518081872
88,OUTROS_EFEITOS_E_NÃO_ESPEC_DE_CAUSAS_EXTERNAS,0.1178678266210874
256,DOENÇA_DIVERTICULAR_DO_INTESTINO,0.10847979516371982
323,MG,0.10731136160366836
316,AP,0.10676482371872474
184,LEUCEMIA,0.10151695915375555
170,NEOPLASIAS_MALIGNAS_DE_LARINGE,0.09793062696149556
105,OUTRAS_INFECÇÕES_AGUDAS_DAS_VIAS_AÉREAS_SUPERIORES,0.097509351744468
69,PARTO_ÚNICO_ESPONTÂNEO,0.09049843962132369
260,DOENÇA_DE_ALZHEIMER,0.08527014690212831
123,OUTRAS_DOENÇAS_DO_OUVIDO_E_DA_APÓFISE_MASTÓIDE,0.08269978018330663
240,EQUINOCOCOSE,0.0717167475152913
232,FEBRES_RECORRENTES,0.07079506129495268
285,CISTITE,0.065685788094825
130,OUTRAS_DOENÇAS_DO_APARELHO_RESPIRATÓRIO,0.04084302722388964
304,ANEMIA_POR_DEFICIÊNCIA_DE_FERRO,0.03777870824418419
221,FRATURA_DE_OUTROS_OSSOS_DOS_MEMBROS,0.03318966855345387
63,PLACENT_PRÉV_DESCOL_PREMAT_PLACENT_HEMORR_ANTEPART,0.030309022634804263
330,PR,0.020126360643600034
267,DOENÇAS_CRÔNICAS_DAS_AMÍGDALAS_E_DAS_ADENÓIDES,0.019080542810655517
208,HIPERTENSÃO_ESSENCIAL_(PRIMÁRIA),0.018958148441838876
55,RESTANTE_DE_OUTRAS_DOENÇAS_BACTERIANAS,0.017441890661671726
279,CÓLERA,0.015963991721313887
163,NEOPLASIA_MALIGNA_DA_PELE,0.012810229527931621
190,LEISHMANIOSE_CUTÂNEO-MUCOSA,0.012206518963441042
90,OUTRAS_SÍFILIS,0.003030849874305873
101,OUTRAS_MALFORMAÇÕES_CONGÊNITAS,-0.004423774712210522
214,HEMORRAGIA_INTRACRANIANA,-0.010867611597517313
78,OUTR_DOENÇ_CAVIDADE_ORAL_GLÂND_SALIV_E_MAXILARES,-0.015333882040943167
203,INFARTO_CEREBRAL,-0.017927017063554068
77,OUTR_MALFORM_E_DEFORM_CONGÊNIT_APARELHO_OSTEOMUSC,-0.0220455733987174
28,TRANSTORNOS_DA_MAMA,-0.02242866922752591
300,ARTRITE_REUMATÓIDE_E_OUTR_POLIARTROPATIAS_INFLAMAT,-0.02385305774170072
81,OUTROS_TRANST_ENDÓCRINOS_NUTRICIONAIS_METABÓLICOS,-0.025588993536745624
254,DOENÇA_INFLAMATÓRIA_DO_COLO_DO_ÚTERO,-0.0276151907444397
259,DOENÇA_DE_CROHN_E_COLITE_ULCERATIVA,-0.02866029338772443
241,EPILEPSIA,-0.04965046090514731
67,PESSOAS_CONTATO_SERV_SAÚDE_CUIDADOS_PROC_ESPECÍF,-0.05066043161325375
168,NEOPLASIA_BENIGNA_DA_PELE,-0.052271792649029626
83,OUTROS_TRANSTORNOS_TIREOIDIANOS,-0.060719220852419514
51,RESTANTE_DOENÇAS_INFLAMAT_SIST_NERVOSO_CENTRAL,-0.06089747076096162
62,PNEUMOCONIOSE,-0.06366470519387386
45,SENILIDADE,-0.06637163441031925
272,DESCOLAMENTOS_E_DEFEITOS_DA_RETINA,-0.07116393810818912
196,INFLUENZA_[GRIPE],-0.07334081519655171
206,HÉRNIA_INGUINAL,-0.07467780154684756
270,DIABETES_MELLITUS,-0.07628375066062307
82,OUTROS_TRANSTRONOS_ARTICULARES,-0.08319029891377773
255,DOENÇA_HEMOLÍTICA_DO_FETO_E_DO_RECÉM-NASCIDO,-0.08694437630314071
227,FEBRE_REUMÁTICA_AGUDA,-0.0900782744479871
295,BRONQUIECTASIA,-0.09790810977161571
0,ÚLCERA_GÁSTRICA_E_DUODENAL,-0.0997356072426981
60,PREPRÚCIO_REDUNDANTE_FIMOSE_E_PARAFIMOSE,-0.10010737056141611
294,BRONQUITE_AGUDA_E_BRONQUIOLITE_AGUDA,-0.10566088112065895
27,TRANSTORNOS_DA_MENSTRUAÇÃO,-0.11296627767199931
76,OUTR_MOT_ASS_À_MÃE_REL_CAV_FETAL_AMN_POS_PROB_PART,-0.11380511928805934
23,TRANSTORNOS_DOS_NERVOS_RAÍZES_E_PLEXOS_NERVOSOS,-0.11778795768694558
276,DEFORMIDADES_CONGÊNITAS_DO_QUADRIL,-0.11864046880744952
253,DOENÇA_PELO_VÍRUS_DA_IMUNODEFICIÊNCIA_HUMANA_[HIV],-0.12080318923407198
37,SINUSITE_CRÔNICA,-0.12352147718823663
159,NEOPLASIA_MALIGNA_DO_COLO_DO_ÚTERO,-0.12355297087095836
236,ESQUIZOFRENIA_TRANST_ESQUIZOTÍPICOS_E_DELIRANTES,-0.13282891175516273
302,ANTICONCEPÇÃO,-0.13413323364758406
41,SEQÜELAS_DE_POLIOMIELITE,-0.14130050341805683
211,HEPATITE_AGUDA_B,-0.14371740898775257
174,MENING_DEV_OUTRAS_CAUSAS_E_CAUSAS_NÃO_ESPECIF,-0.14692424497144993
162,NEOPLASIA_MALIGNA_DA_PRÓSTATA,-0.1521168604259176
325,MT,-0.16946981489618024
24,TRANSTORNOS_DE_HUMOR_[AFETIVOS],-0.1695208676281294
98,OUTRAS_MALFORMAÇÕES_DO_APARELHO_GENITURINÁRIO,-0.1714057767634207
250,EDEMA_PROTEIN_TRANST_HIPERTENS_GRAVID_PARTO_PUERP,-0.17288875368607654
273,DEPLEÇÃO_DE_VOLUME,-0.19058878808701848
2,VARICELA_E_HERPES_ZOSTER,-0.19471109234584144
306,AMEBÍASE,-0.20583700134177382
10,TUBERCULOSE_DO_APARELHO_GENITURINÁRIO,-0.2064899118731738
291,CARCINOMA_IN_SITU_DE_COLO_DO_ÚTERO,-0.20809770661159085
30,TRABALHO_DE_PARTO_OBSTRUÍDO,-0.21079615206509505
102,OUTRAS_INFESTAÇÕES_POR_TREMATÓDEOS,-0.21141733290571788
215,HANSENÍASE_[LEPRA],-0.21749192128346767
183,LINFOMA_NÃO-HODGKIN,-0.2237682751568287
65,PESSOAS_EM_CONTATO_COM_SERV_SAÚDE_EXAME_E_INVESTIG,-0.23722749887560865
338,SP,-0.2441272864129143
142,OTITE_MÉDIA_E_OUTR_TRANST_OUVIDO_MÉDIO_APÓF_MAST,-0.24588805680776188
244,ENDOMETRIOSE,-0.2472823121584146
251,DOR_ABDOMINAL_E_PÉLVICA,-0.2537199153411334
12,TRAUMA_DURANTE_O_NASCIMENTO,-0.25584800475708935
33,SÍNDROME_NEFRÍTICAS_AGUDA_E_RAPIDAMENTE_PROGRESSIV,-0.25632153648319206
16,TRANST_NEURÓT_E_RELACIONADOS_COM_STRESS_E_SOMATOF,-0.2590818721594186
104,OUTRAS_INFECÇÕES_COM_TRANSM_PREDOMINANT_SEXUAL,-0.27099406798810666
189,LEISHMANIOSE_NÃO_ESPECIFICADA,-0.2719282004368646
305,ANCILOSTOMÍASE,-0.2744216483916248
46,SARAMPO,-0.27543706172328286
115,OUTRAS_DOENÇAS_ISQUÊMICAS_DO_CORAÇÃO,-0.27912729232038186
207,HIPÓXIA_INTRAUTERINA_E_ASFIXIA_AO_NASCER,-0.28003839440243994
228,FEBRE_HEMORRÁGICA_DEVIDA_AO_VÍRUS_DA_DENGUE,-0.2917062460960212
257,DOENÇA_DE_PARKINSON,-0.29616529002791786
137,OUTRAS_DOENÇAS_CEREBROVASCULARES,-0.3038112256118184
72,OUTR_TRAUM_REG_ESPEC_NÃO_ESPEC_E_MÚLTIPLAS_CORPO,-0.3064346461099017
282,CONJUNTIVITE_E_OUTROS_TRANSTORNOS_DA_CONJUNTIVA,-0.3130051620088001
61,PNEUMONIA,-0.3186312809554814
34,SÍNDROMES_DE_MAUS_TRATOS,-0.3206689147209871
56,RASTREAMENTO_PRÉ-NATAL_E_OUTR_SUPERV_DA_GRAVIDEZ,-0.323412674640425
301,ARTEROESCLEROSE,-0.32945747025508415
143,OSTEOMIELITE,-0.33198872029445536
95,OUTRAS_NEOPLASIAS_MALIGNAS_DO_TRATO_URINÁRIO,-0.33649109668220023
66,PESSOAS_CONTATO_SERV_SAÚDE_POR_OUTRAS_RAZÕES,-0.3394767945826114
99,OUTRAS_MALFORMAÇÕES_CONGÊNITAS_DO_SISTEMA_NERVOSO,-0.3423705645566089
217,GASTRITE_E_DUODENITE,-0.3430043170535968
290,CATARATA_E_OUTROS_TRANSTORNOS_DO_CRISTALINO,-0.34406718542150877
303,ANOMALIAS_CROMOSSÔMICAS_NCOP,-0.3461754986136098
5,TUBERC_INTEST_PERITÔNIO_GLÂNGL_MESENTÉRICOS,-0.35271919633906373
166,NEOPLASIA_BENIGNA_DO_OVÁRIO,-0.353552074060936
154,NEOPLASIA_MALIGNA_DO_LÁBIO_CAVIDADE_ORAL_E_FARINGE,-0.3543692784167947
3,UROLITÍASE,-0.3562905515142673
258,DOENÇA_DE_HODGKIN,-0.35808306052099304
117,OUTRAS_DOENÇAS_INFECCIOSAS_INTESTINAIS,-0.3588176328320375
116,OUTRAS_DOENÇAS_INFLAMAT_ÓRGÃOS_PÉLVICOS_FEMININOS,-0.36376980842475326
281,COQUELUCHE,-0.3654682872196404
274,DENGUE_[DENGUE_CLÁSSSICO],-0.3670853401891857
129,OUTRAS_DOENÇAS_DO_APARELHO_URINÁRIO,-0.3709496868791126
320,ES,-0.376115516248884
188,LEISHMANIOSE_VISCERAL,-0.37803204284188513
57,RAIVA,-0.38051736284546267
111,OUTRAS_FORMAS_DE_LEPTOSPIROSE,-0.3810442355914246
35,SÍFILIS_PRECOCE,-0.3901404422416793
145,NEOPL_MALIG_OUTR_PORÇÕES_E_PORÇÕES_NÃO_ESPEC_ÚTERO,-0.3942771470821712
322,MA,-0.39625228823661274
264,DOENÇAS_POR_CLAMÍDIAS_TRANSMITIDAS_POR_VIA_SEXUAL,-0.4000249923921244
299,ARTROSE,-0.40939204399459234
58,QUEIMADURA_E_CORROSÕES,-0.41275534136004166
75,OUTR_NEOPL_IN_SITU_BENIGS_E_COMPORT_INCERT_DESCONH,-0.41389897457394625
133,OUTRAS_DOENÇAS_DOS_ÓRGÃOS_GENITAIS_MASCULINOS,-0.41436882950791387
40,SEQÜELAS_DE_TUBERCULOSE,-0.441677141635333
9,TUBERCULOSE_DO_SISTEMA_NERVOSO,-0.4631189286666324
178,MALÁRIA_POR_PLASMODIUM_MALARIAE,-0.46818579387494197
120,OUTRAS_DOENÇAS_GLOMERULARES,-0.47253851064440916
14,TRAUMATISMO_DE_OUTROS_ÓRGÃOS_INTERNOS,-0.47336333358594374
169,NEOPLASIA_BENIGNA_DA_MAMA,-0.47433677297444127
192,LEIOMIOMA_DO_ÚTERO,-0.4743501875615345
186,LEPTOSPIROSE_NÃO_ESPECIFICADA,-0.48147895640657856
239,ESCLEROSE_MÚLTIPLAS,-0.4892706021694551
131,OUTRAS_DOENÇAS_DO_APARELHO_DIGESTIVO,-0.4938657776461203
200,INFECÇÕES_DA_PELE_E_DO_TECIDO_SUBCUTÂNEO,-0.497464942765527
73,OUTR_SIST_SINAIS_ACHAD_ANORM_EX_CLÍN_LABORAT_NCOP,-0.5131765072431423
64,PESTE,-0.513344738521277
127,OUTRAS_DOENÇAS_DO_ESÔFAGO_ESTÔMAGO_E_DUODENO,-0.518086799693534
181,MALFORMAÇÕES_CONGÊNITAS_DO_APARELHO_CIRCULATÓRIO,-0.5182044860663844
311,ABORTO_POR_RAZÕES_MÉDICAS,-0.5329027871845295
125,OUTRAS_DOENÇAS_DO_NARIZ_E_DOS_SEIOS_PARANASAIS,-0.5341327296946218
224,FILARIOSE,-0.5517803137994101
197,INFLAMAÇÃO_DA_PÁLPEBRA,-0.569772953566367
70,PARALISIA_CEREBRAL_E_OUTRAS_SÍNDROMES_PARALÍTICAS,-0.5745961690513292
307,ALGUNS_TRANSTORNOS_ENVOLVENDO_MECANISMO_IMUNITÁRIO,-0.5794164668159987
48,RUBÉOLA,-0.584600900131666
252,DOENÇA_REUMÁTICA_CRÔNICA_DO_CORAÇÃO,-0.5949614053579961
332,RN,-0.601899196433774
201,INFECÇÃO_MENINGOCÓCICA,-0.6022257889165413
238,ESPINHA_BÍFIDA,-0.6043489591299301
156,NEOPLASIA_MALIGNA_DO_ESTÔMAGO,-0.6182157552235925
262,DOENÇAS_SISTÊMICAS_DO_TECIDO_CONJUNTIVO,-0.6202073972207973
328,PE,-0.6221707398783249
135,OUTRAS_DOENÇAS_DA_PELE_E_DO_TECIDO_SUBCUTÂNEO,-0.630651828388125
289,CAXUMBA_[PAROTIDITE_EPIDÊMICA],-0.6418448622924273
96,OUTRAS_NEOPLASIAS_MALIGNAS_DE_ÓRGÃOS_DIGESTIVOS,-0.6552429577458171
314,AL,-0.6578972262402633
1,VEIAS_VARICOSAS_DAS_EXTREMIDADES_INFERIORES,-0.6618478714445313
153,NEOPLASIA_MALIGNA_DO_OSSO_E_CARTILAGEM_ARTICULAR,-0.6677023148763713
315,AM,-0.6730287443637653
164,NEOPLASIA_MALIGNA_DA_MAMA,-0.6820328889493821
268,DIFTERIA,-0.684700310684388
42,SEQÜELAS_DE_HANSENÍASE_[LEPRA],-0.6863907870349055
11,TRIPANOSSOMÍASE,-0.6891173225762639
119,OUTRAS_DOENÇAS_HIPERTENSIVAS,-0.7075478238546564
327,PB,-0.7106627475065613
202,INFECÇÃO_GONOCÓCICA,-0.7124265042295999
32,TESTICULO_NÃO-DESCIDO,-0.74293918222978
277,DEFORMIDADES_CONGÊNITAS_DOS_PÉS,-0.7431837004529674
8,TUBERCULOSE_MILIAR,-0.7469284280336177
198,INFERTILIDADE_FEMININA,-0.750479358722208
280,CÁRIE_DENTÁRIA,-0.7970521204433619
231,FEBRES_TIFÓIDE_E_PARATIFÓIDE,-0.7990829690729332
144,OBESIDADE,-0.822423196149029
113,OUTRAS_DOENÇAS_VASCULARES_PERIFÉRICAS,-0.8239479650966545
155,NEOPLASIA_MALIGNA_DO_ESÔFAGO,-0.8257272424921441
225,FETO_E_REC-NASC_AFET_FAT_MAT_E_COMPL_GRAV_E_PARTO,-0.8498342221168557
141,OUTRAS_AFECÇÕES_ORIGINADAS_NO_PERÍODO_PERINATAL,-0.8776287158915309
171,NASCIDOS_VIVOS_SEGUNDO_O_LOCAL_DE_NASCIMENTO,-0.9585239884245139
106,OUTRAS_HÉRNIAS,-0.9832031674861248
234,ESTRABISMO,-0.9895535327532081
36,SÍFILIS_CONGÊNITA,-1.0031457126651955
326,PA,-1.0043040887506989
107,OUTRAS_HEPATITES_VIRAIS,-1.0176975484325514
94,OUTRAS_NEOPL_MALIGNAS_ÓRGÃOS_GENITAIS_FEMININOS,-1.1020222476727268
242,ENXAQUECA_E_OUTRAS_SÍNDROMES_DE_ALGIAS_CEFÁLICOS,-1.105230535325597
175,MENINGITE_VIRAL,-1.1071280036866895
7,TUBERCULOSE_PULMONAR,-1.1096023161900217
308,AFECÇ_HEMORRÁG_E_OUTR_DOENÇ_SANG_E_ÓRG_HEMATOPOÉT,-1.1336644042804669
249,EFEITOS_CORPO_ESTRANHO_ATRAVÉS_DE_ORIFÍCIO_NATURAL,-1.145229476417963
317,BA,-1.1723006548720436
47,SALPINGITE_E_OOFORITE,-1.2324148563630013
140,OUTRAS_ANEMIAS,-1.238820618551015
92,OUTRAS_NEOPL_MALIG_TECIDOS_LINFÓID_HEMATOP_E_RELAC,-1.3096211641793456
44,SEPTICEMIA,-1.324113654933349
22,TRANSTORNOS_DO_TECIDO_MOLE,-1.3423689835477768
331,RJ,-1.447938056654014
13,TRAUMATISMO_DO_OLHO_E_DA_ÓRBITA_OCULAR,-1.4589532575244613
