,Feature,Avg_importance
37,BRONQUITE_AGUDA_E_BRONQUIOLITE_AGUDA,0.0
36,DIARRÉIA_E_GASTROENTERITE_ORIGEM_INFECC_PRESUMÍVEL,0.0
34,ARTROSE,0.0
33,FLEBITE_TROMBOFLEBITE_EMBOLIA_E_TROMBOSE_VENOSA,0.0
32,NEOPLASIA_MALIGNA_DA_PELE,0.0
30,LARINGITE_E_TRAQUEÍTE_AGUDAS,0.0
29,INSUFICIÊNCIA_RENAL,0.0
28,INFECÇÕES_DA_PELE_E_DO_TECIDO_SUBCUTÂNEO,0.0
27,INSUFICIÊNCIA_CARDÍACA,0.0
25,HIPERTENSÃO_ESSENCIAL_(PRIMÁRIA),0.0
24,FRATURA_DO_PESCOÇO_TÓRAX_OU_PELVE,0.0
23,FRATURA_DO_FÊMUR,0.0
22,FRATURA_DE_OUTROS_OSSOS_DOS_MEMBROS,0.0
44,ENVENENAMENTO_POR_DROGAS_E_SUBSTÂNCIAS_BIOLÓGICAS,0.0
45,DOENÇA_DIVERTICULAR_DO_INTESTINO,0.0
46,ABORTO_ESPONTÂNEO,0.0
59,RESTANTE_DE_OUTRAS_DOENÇAS_BACTERIANAS,0.0
69,OUTRAS_DOENÇAS_DA_PELE_E_DO_TECIDO_SUBCUTÂNEO,0.0
68,OUTRAS_COMPLICAÇÕES_DA_GRAVIDEZ_E_DO_PARTO,0.0
67,OUTRAS_AFECÇÕES_ORIGINADAS_NO_PERÍODO_PERINATAL,0.0
65,NEOPL_MALIG_JUNÇÃO_RETOSSIGM_RETO_ÂNUS_CANAL_ANAL,0.0
64,NEOPLASIA_MALIGNA_DO_PÂNCREAS,0.0
63,OUTRAS_DOENÇAS_DO_APARELHO_DIGESTIVO,0.0
61,OUTRAS_HÉRNIAS,0.0
60,SEPTICEMIA,0.0
57,PREPRÚCIO_REDUNDANTE_FIMOSE_E_PARAFIMOSE,0.0
47,EMBOLIA_E_TROMBOSE_ARTERIAIS,0.0
56,PNEUMONIA,0.0
55,PESSOAS_EM_CONTATO_COM_SERV_SAÚDE_EXAME_E_INVESTIG,0.0
54,PESSOAS_CONTATO_SERV_SAÚDE_CUIDADOS_PROC_ESPECÍF,0.0
53,PARTO_ÚNICO_ESPONTÂNEO,0.0
52,PANCREATITE_AGUDA_E_OUTRAS_DOENÇAS_DO_PÂNCREAS,0.0
51,OUTR_NEOPL_IN_SITU_BENIGS_E_COMPORT_INCERT_DESCONH,0.0
50,OUTR_MOT_ASS_À_MÃE_REL_CAV_FETAL_AMN_POS_PROB_PART,0.0
49,NEOPLASIA_MALIGNA_DO_ENCÉFALO,0.0
116,NEOPL_MALIG_DO_TECIDO_MESOTELIAL_E_TECIDOS_MOLES,0.0
