,Doenças,Moran BV I
60,ILEO_PARALÍTICO_E_OBSTRUÇÃO_INTESTINAL_SEM_HÉRNIA,0.1578774909925881
61,PNEUMONIA,0.15435982588446023
62,NEOPLASIA_MALIGNA_DA_PRÓSTATA,0.15388772838474274
63,OUTR_NEOPL_IN_SITU_BENIGS_E_COMPORT_INCERT_DESCONH,0.14983936042509993
64,LESÕES_ESMAG_AMPUT_TRAUMÁT_REG_ESP_E_MÚLTIP_CORPO,0.14668544457041097
65,OUTRAS_ANEMIAS,0.14608537807103245
66,DOENÇAS_CRÔNICAS_DAS_AMÍGDALAS_E_DAS_ADENÓIDES,0.1456825916898259
67,OUTRAS_DOENÇAS_DO_APARELHO_DIGESTIVO,0.14473537154172245
68,OUTRAS_NEOPLASIAS_MALIGNAS_DE_ÓRGÃOS_DIGESTIVOS,0.14266541277197703
69,SEPTICEMIA,0.14254551127078088
70,INFARTO_CEREBRAL,0.14096004156838432
71,OUTRAS_NEOPL_MALIG_TECIDOS_LINFÓID_HEMATOP_E_RELAC,0.13928724188593875
72,NEOPL_MALIG_OUTR_PORÇÕES_E_PORÇÕES_NÃO_ESPEC_ÚTERO,0.13480510562045755
73,HEMORRAGIA_INTRACRANIANA,0.13402932559933503
74,HIPERPLASIA_DA_PRÓSTATA,0.1335259208178411
75,AFECÇ_HEMORRÁG_E_OUTR_DOENÇ_SANG_E_ÓRG_HEMATOPOÉT,0.13256385323517664
76,NEOPLASIA_MALIGNA_DO_COLO_DO_ÚTERO,0.1319226232072973
77,OUTR_DOENÇ_CAVIDADE_ORAL_GLÂND_SALIV_E_MAXILARES,0.1286871912329834
78,OUTROS_TRANSTORNOS_MENTAIS_E_COMPORTAMENTAIS,0.12839948286662128
79,ESCLEROSE_MÚLTIPLAS,0.12829129458275132
80,NEOPLASIAS_MALIGNAS_DE_LARINGE,0.1279932049324848
81,EFEITOS_CORPO_ESTRANHO_ATRAVÉS_DE_ORIFÍCIO_NATURAL,0.12756888868423494
82,ENDOMETRIOSE,0.12633939002518102
83,TRANST_MENOPÁUSICOS_E_OUTR_TRANST_PERIMENOPÁUSICOS,0.1251220608644504
84,DOENÇA_DE_ALZHEIMER,0.12360003371234438
85,MALFORMAÇÕES_CONGÊNITAS_DO_APARELHO_CIRCULATÓRIO,0.11835674176939007
86,OUTRAS_DORSOPATIAS,0.11471934901520012
87,OUTRAS_DOENÇAS_VASCULARES_PERIFÉRICAS,0.11365073860759427
88,DOENÇAS_RENAIS_TÚBULO-INTERSTICIAIS,0.11323456524209946
89,UROLITÍASE,0.11284269985541767
90,DEMÊNCIA,0.11203591621586012
91,LEUCEMIA,0.11102052303466255
92,OUTRAS_DOENÇAS_DOS_INTESTINOS_E_PERITÔNIO,0.11032806343224873
93,OTITE_MÉDIA_E_OUTR_TRANST_OUVIDO_MÉDIO_APÓF_MAST,0.10963873076862782
94,NEOPLASIA_MALIGNA_DO_OSSO_E_CARTILAGEM_ARTICULAR,0.10955568495744122
95,NEOPL_BENIG_ENCÉFALO_E_OUTR_PART_SIST_NERV_CENTRAL,0.10812661595724554
96,TESTICULO_NÃO-DESCIDO,0.10498139786251094
97,OUTRAS_NEOPL_MALIGNAS_ÓRGÃOS_GENITAIS_FEMININOS,0.10109040312629573
98,TRAUMATISMO_DO_OLHO_E_DA_ÓRBITA_OCULAR,0.0979931346963745
99,OUTRAS_DOENÇAS_DAS_ARTÉRIAS_ARTERÍOLAS_E_CAPILARES,0.09763975874125348
100,DOENÇA_ALCOÓLICA_DO_FÍGADO,0.09447710793613423
101,OUTRAS_DOENÇAS_CEREBROVASCULARES,0.09357068172495762
102,DESCOLAMENTOS_E_DEFEITOS_DA_RETINA,0.09321929621436749
103,OUTROS_TRANSTORNOS_TIREOIDIANOS,0.09168733597516811
104,INFECÇÃO_MENINGOCÓCICA,0.09064194662861039
105,FRATURA_DE_OUTROS_OSSOS_DOS_MEMBROS,0.08964299992403765
106,MENINGITE_BACTERIANA_NÃO_CLASSIF_OUTRA_PARTE,0.08871648964308196
107,LEPTOSPIROSE_ICTEROHEMORRÁGICA,0.08784189780574198
108,OUTROS_TRANSTORNOS_DENTES_E_ESTRUTURAS_DE_SUPORTE,0.08772512476711464
109,OUTRAS_DOENÇAS_DO_OLHO_E_ANEXOS,0.0867562604742702
110,OUTRAS_DOENÇAS_DO_APARELHO_CIRCULATÓRIO,0.0857001746825472
111,CERATITE_E_OUTROS_TRANSTORNOS_ESCLERÓTICA_E_CÓRNEA,0.08313145894451175
112,ENVENENAMENTO_POR_DROGAS_E_SUBSTÂNCIAS_BIOLÓGICAS,0.0793004937700329
113,EPILEPSIA,0.07894482381953652
114,OUTRAS_DOENÇAS_DO_CORAÇÃO,0.07848379948414083
115,ENCEFALITE_VIRAL,0.07842938797146144
116,OUTR_MALFORM_E_DEFORM_CONGÊNIT_APARELHO_OSTEOMUSC,0.07713468327387815
117,ESQUIZOFRENIA_TRANST_ESQUIZOTÍPICOS_E_DELIRANTES,0.07561619712882592
118,DOENÇA_REUMÁTICA_CRÔNICA_DO_CORAÇÃO,0.07356917138413893
119,DOENÇA_DE_HODGKIN,0.07354272402822498
120,DOENÇAS_SISTÊMICAS_DO_TECIDO_CONJUNTIVO,0.0721855414897409
121,MENINGITE_VIRAL,0.07208067237892292
122,HEMORRÓIDAS,0.0699410313294048
123,OUTRAS_DOENÇAS_DO_OUVIDO_E_DA_APÓFISE_MASTÓIDE,0.06944074612548631
124,OUTRAS_DOENÇAS_DO_FÍGADO,0.06734911042149457
125,ANOMALIAS_CROMOSSÔMICAS_NCOP,0.06530872808270025
126,OUTRAS_MALFORMAÇÕES_CONGÊNITAS,0.06209262330185114
127,INFECÇÕES_PELO_VÍRUS_DO_HERPES,0.06208626867869161
128,NEOPLASIA_BENIGNA_DOS_ÓRGÃOS_URINÁRIOS,0.06053323590462433
129,DIABETES_MELLITUS,0.05998701863191545
130,OUTR_TRAUM_REG_ESPEC_NÃO_ESPEC_E_MÚLTIPLAS_CORPO,0.0592484803756617
131,OUTROS_TRANSTORNOS_DA_PRÓSTATA,0.05711950273902205
132,ARTRITE_REUMATÓIDE_E_OUTR_POLIARTROPATIAS_INFLAMAT,0.05703938065127346
133,INFERTILIDADE_FEMININA,0.056864923735344505
134,FRATURA_DO_CRÂNIO_E_DOS_OSSOS_DA_FACE,0.05538751511767594
135,TRANSTORNOS_DA_REFRAÇÃO_E_DA_ACOMODAÇÃO,0.05480541558006289
136,OSTEOMIELITE,0.05437966752607247
137,HIDROCELE_E_ESPERMATOCELE,0.054092614514676764
138,TRANSTORNOS_DA_MENSTRUAÇÃO,0.054070977755112576
139,OUTRAS_MALFORMAÇÕES_CONGÊNITAS_APARELHO_DIGESTIVO,0.05363650229235204
140,ÚLCERA_GÁSTRICA_E_DUODENAL,0.051089704410001165
141,SINUSITE_CRÔNICA,0.047238910383433086
142,ENXAQUECA_E_OUTRAS_SÍNDROMES_DE_ALGIAS_CEFÁLICOS,0.0447961767920722
143,TRANSTORNOS_TIREOIDIANOS_RELAC_DEFICIÊNCIA_DE_IODO,0.04474382635130553
144,NEOPLASIA_MALIGNA_DOS_OLHOS_E_ANEXOS,0.044709937648931206
145,PNEUMOCONIOSE,0.04470869047117485
146,BRONQUITE_AGUDA_E_BRONQUIOLITE_AGUDA,0.043797723286708015
147,OUTRAS_MALFORMAÇÕES_CONGÊNITAS_DO_SISTEMA_NERVOSO,0.04346501527254559
148,OUTROS_TRANSTORNOS_DO_APARELHO_GENITURINÁRIO,0.040305362028549147
149,ACID_VASCULAR_CEREBR_NÃO_ESPEC_HEMORRÁG_OU_ISQUÊM,0.04016901546681979
150,OUTRAS_FORMAS_DE_LEPTOSPIROSE,0.039790275097162
151,DOENÇA_DE_CROHN_E_COLITE_ULCERATIVA,0.03839972084608611
152,INFLUENZA_[GRIPE],0.038265911037367734
153,RETARDO_MENTAL,0.036680968065213274
154,HEMORRAGIA_PÓS-PARTO,0.03539745365252955
155,OUTROS_TÉTANOS,0.03319275937400603
156,OUTRAS_DOENÇAS_HIPERTENSIVAS,0.0326911470314523
157,DEFORMIDADES_CONGÊNITAS_DOS_PÉS,0.03124328686652421
158,CÓLERA,0.0295882132373179
159,CONJUNTIVITE_E_OUTROS_TRANSTORNOS_DA_CONJUNTIVA,0.027904031244687884
160,NEOPLASIA_BENIGNA_DA_MAMA,0.027224039190764646
161,RET_CRES_FET_DESN_FET_TRAN_REL_GEST_CURT_BAIX_PESO,0.02704392882131471
162,OBESIDADE,0.026383615411949935
163,PERDA_DE_AUDIÇÃO,0.026203058534162098
164,OUTRAS_INFECÇÕES_AGUDAS_DAS_VIAS_AÉREAS_SUPERIORES,0.025986058777406923
165,GLAUCOMA,0.02597681629170265
166,DIFTERIA,0.024307427150236614
167,DEFORMIDADES_CONGÊNITAS_DO_QUADRIL,0.022981105731687605
168,ESTRABISMO,0.020600914073361547
169,OUTROS_TRANST_ENDÓCRINOS_NUTRICIONAIS_METABÓLICOS,0.020271651476587806
170,CARCINOMA_IN_SITU_DE_COLO_DO_ÚTERO,0.019914432755149803
171,PESSOAS_CONTATO_SERV_SAÚDE_POR_OUTRAS_RAZÕES,0.019194944397331173
172,PESSOAS_CONTATO_SERV_SAÚDE_CUIDADOS_PROC_ESPECÍF,0.016858966067823052
173,CAXUMBA_[PAROTIDITE_EPIDÊMICA],0.016068086320603202
174,LARINGITE_E_TRAQUEÍTE_AGUDAS,0.016045199453876367
175,OUTRAS_DOENÇAS_DOS_ÓRGÃOS_GENITAIS_MASCULINOS,0.014966914210255651
176,ABORTO_POR_RAZÕES_MÉDICAS,0.014628962183291459
177,TRAUMATISMO_DE_OUTROS_ÓRGÃOS_INTERNOS,0.013311467059359258
178,BRONQUIECTASIA,0.012694248040312649
179,COQUELUCHE,0.012557246224332923
180,OUTROS_EFEITOS_E_NÃO_ESPEC_DE_CAUSAS_EXTERNAS,0.01127255635908928
181,NEOPLASIA_BENIGNA_DO_OVÁRIO,0.011161295428877064
182,PESTE,0.01069146985910364
183,TÉTANO_NEONATAL,0.01024844753357035
184,OUTRAS_AFECÇÕES_ORIGINADAS_NO_PERÍODO_PERINATAL,0.010202783488821724
185,CEGUEIRA_E_VISÃO_SUBNORMAL,0.009948435372850884
186,OUTR_SIST_SINAIS_ACHAD_ANORM_EX_CLÍN_LABORAT_NCOP,0.00989674800869077
187,TUBERCULOSE_DO_SISTEMA_NERVOSO,0.0097596618103209
188,TUBERCULOSE_MILIAR,0.009122194846628667
189,DOENÇA_INFLAMATÓRIA_DO_COLO_DO_ÚTERO,0.00871121459560136
190,SENILIDADE,0.008314931018575302
191,TIREOTOXICOSE,0.00827286946808326
192,RUBÉOLA,0.007224452778995997
193,EQUINOCOCOSE,0.00714756357966117
194,OUTRAS_DOENÇAS_DO_ESÔFAGO_ESTÔMAGO_E_DUODENO,0.0071077258666351955
195,PESSOAS_EM_CONTATO_COM_SERV_SAÚDE_EXAME_E_INVESTIG,0.007009566267202991
196,TUBERC_INTEST_PERITÔNIO_GLÂNGL_MESENTÉRICOS,0.006662991229426733
197,DESNUTRIÇÃO,0.006649183236223732
198,NEOPLASIA_BENIGNA_DA_PELE,0.006154680391436097
199,MENING_EM_DOENÇ_INFEC_PARASIT_CLASS_OUTR_PART,0.005471230731516794
200,VARICELA_E_HERPES_ZOSTER,0.0049313969468360785
201,TUBERCULOSE_DO_APARELHO_GENITURINÁRIO,0.00381741313677927
202,SEQÜELAS_DE_TUBERCULOSE,0.002940627693376935
203,SARAMPO,0.0026208141133892563
204,INFLAMAÇÃO_DA_PÁLPEBRA,0.0021627939946408993
205,HANSENÍASE_[LEPRA],0.0011238593558253994
206,OUTROS_TRANST_RESPIRATÓRIOS_ORIG_PERÍODO_PERINATAL,-0.0006269524309686796
207,FILARIOSE,-0.0011559131352424426
208,TRAUMA_DURANTE_O_NASCIMENTO,-0.0012558705149953227
209,BRUCELOSE,-0.002037349724207915
210,DOENÇAS_POR_CLAMÍDIAS_TRANSMITIDAS_POR_VIA_SEXUAL,-0.002317797993252628
211,SEQÜELAS_DE_POLIOMIELITE,-0.003159837417154182
212,ALGUNS_TRANSTORNOS_ENVOLVENDO_MECANISMO_IMUNITÁRIO,-0.003609102029820947
213,RASTREAMENTO_PRÉ-NATAL_E_OUTR_SUPERV_DA_GRAVIDEZ,-0.004620970618950788
214,TUBERCULOSE_ÓSSEA_E_DAS_ARTICULAÇÕES,-0.005525037246864839
215,CISTITE,-0.0059062026609041736
216,OUTRAS_INFESTAÇÕES_POR_TREMATÓDEOS,-0.00628468901586228
217,SHIGUELOSE,-0.006946947092925375
218,OUTRAS_SÍFILIS,-0.0075420071050538865
219,SEQÜELAS_DE_DESNUTRIÇÃO_E_DE_OUTRAS_DEFIC_NUTRIC,-0.008071120800826032
220,OUTRAS_DEFICIÊNCIAS_VITAMÍNICAS,-0.008458329918948055
221,ESTADO_INFEC_ASSINT_VÍRUS_DA_IMUNODEF_HUMANA_[HIV],-0.00890627158368158
222,DOR_ABDOMINAL_E_PÉLVICA,-0.009204221320813328
223,SEQÜELAS_DE_HANSENÍASE_[LEPRA],-0.010097542311418574
224,RAIVA,-0.010364917603781939
225,DEPLEÇÃO_DE_VOLUME,-0.01040051200453437
226,ANEMIA_POR_DEFICIÊNCIA_DE_FERRO,-0.01205003089229187
227,OUTRAS_COMPLICAÇÕES_DA_GRAVIDEZ_E_DO_PARTO,-0.012061731732323137
228,AUSÊNCIA_ATRESIA_E_ESTENOSE_DO_INTESTINO_DELGADO,-0.012930954473718172
229,OUTRAS_DOENÇAS_DO_APARELHO_URINÁRIO,-0.013765113310340882
230,INFECÇÃO_GONOCÓCICA,-0.01391326493716847
231,DOENÇA_HEMOLÍTICA_DO_FETO_E_DO_RECÉM-NASCIDO,-0.015966036194944067
232,QUEIMADURA_E_CORROSÕES,-0.016541988757931503
233,HEPATITE_AGUDA_B,-0.017398765928234892
234,FEBRE_DE_ORIGEM_DESCONHECIDA,-0.017939417385465457
235,PLACENT_PRÉV_DESCOL_PREMAT_PLACENT_HEMORR_ANTEPART,-0.01854319982652039
236,OUTRAS_FORMAS_MALÁRIA_CONF_EXAMES_PARASITOLÓG,-0.01887820130668189
237,OUTRAS_HELMINTÍASES,-0.018971945917749266
238,OUTRAS_INFECÇÕES_COM_TRANSM_PREDOMINANT_SEXUAL,-0.020149593687675223
239,FEBRE_REUMÁTICA_AGUDA,-0.020670876748278152
240,ASMA,-0.02073984698645702
241,SÍNDROMES_DE_MAUS_TRATOS,-0.02126098551717993
242,MICOSES,-0.02127353593887848
243,RESTANTE_DOENÇAS_INFLAMAT_SIST_NERVOSO_CENTRAL,-0.021753666007965407
244,MENING_DEV_OUTRAS_CAUSAS_E_CAUSAS_NÃO_ESPECIF,-0.02183152323641978
245,OUTRAS_DOENÇAS_INFECCIOSAS_INTESTINAIS,-0.02261294491696548
246,ANCILOSTOMÍASE,-0.022810030674663008
247,OUTRAS_GRAVIDEZES_QUE_TERMINAM_EM_ABORTO,-0.02313831124955639
248,RESTANTE_DE_OUTRAS_TUBERCULOSES,-0.023854095908336728
249,OUTRAS_MALFORMAÇÕES_DO_APARELHO_GENITURINÁRIO,-0.02421228729394879
250,FEBRE_AMARELA,-0.024416591253019357
251,FEBRES_RECORRENTES,-0.025538049207712243
252,RESTANTE_DE_OUTRAS_DOENÇAS_BACTERIANAS,-0.02575033899455601
253,NASCIDOS_VIVOS_SEGUNDO_O_LOCAL_DE_NASCIMENTO,-0.02946862650792067
254,PARALISIA_CEREBRAL_E_OUTRAS_SÍNDROMES_PARALÍTICAS,-0.029492388807370692
255,TRANST_NÃO-INFLAM_OVÁRIO_TROMP_FALÓPIO_LIGAM_LARGO,-0.029718521222390964
256,FEBRES_TIFÓIDE_E_PARATIFÓIDE,-0.03021885712700554
257,OUTRAS_DOENÇAS_DA_PELE_E_DO_TECIDO_SUBCUTÂNEO,-0.0315141256312469
258,OUTRAS_DOENÇAS_DO_TRATO_RESPIRATÓRIO_SUPERIOR,-0.032121027756009675
259,ASSISTÊNCIA_E_EXAME_PÓS-NATAL,-0.03236474419957643
260,LEISHMANIOSE_CUTÂNEO-MUCOSA,-0.033179523075112675
261,MALÁRIA_POR_PLASMODIUM_FALCIPARUM,-0.03354152069549305
262,OUTRAS_DOENÇAS_INFLAMAT_ÓRGÃOS_PÉLVICOS_FEMININOS,-0.03498624751589712
263,EFEITOS_TÓXICOS_SUBST_ORIGEM_PRINC_NÃO-MEDICINAL,-0.03510044408670625
264,OUTR_PESS_RISCOS_POT_À_SAÚDE_REL_DOENÇAS_TRANSMISS,-0.03536927743490826
265,CÁRIE_DENTÁRIA,-0.03640804281005917
266,GASTRITE_E_DUODENITE,-0.037246953344634265
267,AMEBÍASE,-0.037484967351225834
268,CATARATA_E_OUTROS_TRANSTORNOS_DO_CRISTALINO,-0.0376712750594562
269,TRIPANOSSOMÍASE,-0.038215650251461855
270,FARINGITE_AGUDA_E_AMIGDALITE_AGUDA,-0.03864898908417335
271,RESTANTE_DE_OUTRAS_DOENÇAS_VIRAIS,-0.03882748248819727
272,ANTICONCEPÇÃO,-0.039934271838630964
273,MALÁRIA_POR_PLASMODIUM_VIVAX,-0.04145295301996325
274,MALÁRIA_POR_PLASMODIUM_MALARIAE,-0.042483837473583815
275,OUTRAS_DOENÇAS_GLOMERULARES,-0.044203628997064565
276,TRANSTORNOS_DA_MAMA,-0.04608789288123023
277,OUTRAS_HEPATITES_VIRAIS,-0.05019260678465633
278,MALÁRIA_NÃO_ESPECIFICADA,-0.052236303376412614
279,LEISHMANIOSE_CUTÂNEA,-0.05260755087248399
280,DOENÇA_PELO_VÍRUS_DA_IMUNODEFICIÊNCIA_HUMANA_[HIV],-0.054678061430766936
281,OUTRAS_TUBERCULOSES_RESPIRATÓRIAS,-0.055198458471081374
282,ESPINHA_BÍFIDA,-0.057493535770476834
283,SÍFILIS_PRECOCE,-0.05767834205705414
284,RESTANTE_DE_OUTR_FEBR_ARBOVÍRUS_FEBR_HEMOR_VÍRUS,-0.057856694943636246
285,DIARRÉIA_E_GASTROENTERITE_ORIGEM_INFECC_PRESUMÍVEL,-0.06146573308545849
286,DOENÇAS_INFECCIOSAS_E_PARASITÁRIAS_CONGÊNITAS,-0.06356889409257
287,COMPL_PRED_REL_PUERPÉRIO_E_OUTR_AFECÇ_OBSTÉTR_NCOP,-0.06400833843120164
288,PREPRÚCIO_REDUNDANTE_FIMOSE_E_PARAFIMOSE,-0.06787811409452466
289,TUBERCULOSE_PULMONAR,-0.06857524743645255
290,OUTRAS_HÉRNIAS,-0.06872108173358099
291,OUTR_MOT_ASS_À_MÃE_REL_CAV_FETAL_AMN_POS_PROB_PART,-0.0703007072725215
292,OUTRAS_DOENÇAS_INFECCIOSAS_E_PARASITÁRIAS,-0.07383022161631027
293,HIPÓXIA_INTRAUTERINA_E_ASFIXIA_AO_NASCER,-0.07393917579292762
294,TRABALHO_DE_PARTO_OBSTRUÍDO,-0.07445005672989544
295,LEISHMANIOSE_NÃO_ESPECIFICADA,-0.0767844520579358
296,INFECÇÕES_DA_PELE_E_DO_TECIDO_SUBCUTÂNEO,-0.07711615716361533
297,SÍNDROME_NEFRÍTICAS_AGUDA_E_RAPIDAMENTE_PROGRESSIV,-0.07730174594536506
298,LEIOMIOMA_DO_ÚTERO,-0.07941114985714438
299,LEISHMANIOSE_VISCERAL,-0.08454410122157735
300,HIPERTENSÃO_ESSENCIAL_(PRIMÁRIA),-0.08818804668337983
301,FEBRE_HEMORRÁGICA_DEVIDA_AO_VÍRUS_DA_DENGUE,-0.0910684302442545
302,OUTRAS_INFECÇÕES_ESPECÍFICAS_DO_PERÍODO_PERINATAL,-0.09128514348373827
303,ESQUISTOSSOMOSE,-0.0959246323546301
304,FRATURAS_ENVOLVENDO_MÚLTIPLAS_REGIÕES_DO_CORPO,-0.09795659177858379
305,FETO_E_REC-NASC_AFET_FAT_MAT_E_COMPL_GRAV_E_PARTO,-0.10023179385606783
306,DENGUE_[DENGUE_CLÁSSSICO],-0.10693480254615716
307,EDEMA_PROTEIN_TRANST_HIPERTENS_GRAVID_PARTO_PUERP,-0.11200264065204057
308,PROLAPSO_GENITAL_FEMININO,-0.12332599652421675
309,SALPINGITE_E_OOFORITE,-0.1348709033198875
310,SÍFILIS_CONGÊNITA,-0.15785688155978345
311,ABORTO_ESPONTÂNEO,-0.2183620317970146
312,PARTO_ÚNICO_ESPONTÂNEO,-0.2869648310866395
