"Município";"2008";"2009";"2010";"2011";"2012";"2013";"2014";"2015";"2016";"2017";"2018";"Total"
"280060 Barra dos Coqueiros";53;45;48;55;37;20;36;52;41;31;35;453
"280067 Boquim";20;23;32;23;18;12;16;23;19;16;12;214
"280070 Brejo Grande";14;11;3;4;8;1;7;6;8;7;6;75
"280100 Campo do Brito";13;21;12;14;16;7;16;12;16;7;9;143
"280110 Canhoba";12;8;7;5;6;2;-;2;3;6;-;51
"280120 Canindé de São Francisco";6;12;7;6;9;2;5;9;5;11;15;87
"280130 Capela";34;29;35;22;26;23;41;48;47;58;45;408
"280140 Carira";12;26;19;20;16;13;9;11;12;10;5;153
"280150 Carmópolis";10;11;14;7;7;6;18;7;8;10;7;105
"280160 Cedro de São João";4;5;11;12;3;3;4;5;10;5;6;68
"280170 Cristinápolis";23;19;27;23;29;10;16;27;8;14;10;206
"280190 Cumbe";1;3;2;1;-;-;-;-;2;3;4;16
"280200 Divina Pastora";8;8;8;6;7;8;6;5;15;10;8;89
"280210 Estância";44;64;59;57;67;41;48;70;60;43;41;594
"280220 Feira Nova";9;7;7;8;7;2;3;4;1;1;2;51
"280230 Frei Paulo";7;5;17;15;8;5;7;14;5;4;4;91
"280240 Gararu";5;7;1;5;7;3;5;5;9;5;5;57
"280250 General Maynard";3;3;4;1;3;6;1;5;1;4;2;33
"280260 Gracho Cardoso";8;2;15;4;7;2;2;3;9;5;5;62
"280270 Ilha das Flores";4;5;2;1;1;2;4;2;1;2;2;26
"280280 Indiaroba";12;11;8;3;7;2;6;8;8;10;9;84
"280290 Itabaiana";51;37;53;51;34;32;31;57;51;67;49;513
"280300 Itabaianinha";37;25;18;40;34;20;19;29;12;17;16;267
"280310 Itabi";-;4;3;3;5;5;6;2;3;1;8;40
"280320 Itaporanga d'Ajuda";39;31;37;27;35;18;28;45;43;32;15;350
"280330 Japaratuba";16;14;21;19;21;9;11;26;24;4;7;172
"280340 Japoatã";10;4;4;20;8;2;5;10;7;4;11;85
"280350 Lagarto";69;56;81;83;63;57;71;98;98;57;49;782
"280360 Laranjeiras";32;53;46;32;22;15;30;27;30;21;8;316
"280370 Macambira";1;4;5;4;5;1;2;1;3;1;2;29
"280380 Malhada dos Bois";7;6;3;3;2;-;2;-;1;-;2;26
"280390 Malhador";11;13;7;9;5;1;12;8;8;4;10;88
"280400 Maruim";17;17;14;17;12;16;31;23;21;13;19;200
"280410 Moita Bonita";8;6;4;9;10;7;8;10;11;9;8;90
"280420 Monte Alegre de Sergipe";6;9;8;13;7;2;9;7;4;3;9;77
"280430 Muribeca";5;7;13;7;3;10;7;3;4;3;2;64
"280440 Neópolis";7;7;9;15;12;1;2;7;1;2;2;65
"280445 Nossa Senhora Aparecida";14;6;4;6;7;3;4;5;7;9;7;72
"280450 Nossa Senhora da Glória";14;17;15;12;14;10;17;16;13;9;7;144
"280460 Nossa Senhora das Dores";32;26;33;28;16;16;24;22;27;13;14;251
"280470 Nossa Senhora de Lourdes";5;3;2;-;3;3;3;-;5;4;3;31
"280480 Nossa Senhora do Socorro";484;342;382;294;292;151;243;247;218;161;160;2974
"280490 Pacatuba";17;29;21;25;15;9;14;16;17;14;15;192
"280500 Pedra Mole";1;2;3;1;4;1;-;2;1;-;3;18
"280510 Pedrinhas";13;13;15;12;11;4;17;9;4;4;3;105
"280520 Pinhão";4;5;6;4;6;1;1;2;2;1;1;33
"280530 Pirambu";12;2;6;4;10;6;7;8;6;2;2;65
"280540 Poço Redondo";7;15;12;13;5;-;5;7;6;3;6;79
"280550 Poço Verde";7;17;13;21;21;12;27;18;25;18;9;188
"280560 Porto da Folha";11;8;9;22;12;12;5;6;11;3;9;108
"280570 Propriá";71;35;43;55;60;18;28;38;39;19;17;423
"280580 Riachão do Dantas";13;12;13;12;7;7;7;22;19;23;17;152
"280590 Riachuelo";14;18;11;13;17;10;14;22;21;15;18;173
"280600 Ribeirópolis";13;13;14;14;20;12;10;12;13;10;1;132
"280610 Rosário do Catete";13;12;10;9;14;12;14;19;10;14;8;135
"280620 Salgado";17;21;23;22;22;15;18;22;11;10;13;194
"280630 Santa Luzia do Itanhy";18;13;11;5;10;7;6;10;21;9;12;122
"280650 Santa Rosa de Lima";6;8;6;8;3;2;13;2;5;3;10;66
"280640 Santana do São Francisco";2;3;2;3;3;1;2;5;-;1;-;22
"280660 Santo Amaro das Brotas";20;17;8;14;17;7;12;10;8;7;6;126
"280670 São Cristóvão";157;108;162;159;150;65;106;114;98;84;88;1291
"280680 São Domingos";12;13;13;9;16;6;7;10;9;17;4;116
"280690 São Francisco";3;-;1;7;3;3;-;5;-;3;-;25
"280700 São Miguel do Aleixo";4;4;3;1;5;4;3;3;3;1;2;33
"280710 Simão Dias";13;13;20;39;21;15;20;24;20;15;25;225
"280720 Siriri";11;7;7;6;3;2;4;6;7;3;3;59
"280730 Telha";1;-;2;5;1;-;-;-;-;3;2;14
"280740 Tobias Barreto";36;22;40;49;46;27;48;38;26;37;26;395
"280750 Tomar do Geru";12;3;11;8;10;4;3;10;6;4;7;78
"280760 Umbaúba";12;20;17;17;21;13;16;20;24;15;9;184
"290010 Abaíra";-;1;-;-;-;-;1;-;2;-;2;6
"290020 Abaré";13;23;27;9;8;3;10;9;3;13;3;121
"290030 Acajutiba";1;5;1;5;4;2;1;-;-;1;2;22
"290035 Adustina";-;4;2;3;3;-;1;1;-;1;6;21
"290040 Água Fria";13;5;4;5;2;2;4;-;1;2;2;40
"290060 Aiquara";3;9;12;5;8;11;3;5;1;1;3;61
"290070 Alagoinhas";15;9;9;13;16;7;11;21;14;15;15;145
"290080 Alcobaça";7;10;6;12;16;8;5;1;1;1;1;68
"290090 Almadina";3;8;7;5;4;5;1;1;-;-;-;34
"290100 Amargosa";9;10;9;10;19;7;12;21;7;17;11;132
"290110 Amélia Rodrigues";19;7;5;5;12;9;2;7;6;6;1;79
"290115 América Dourada";1;-;-;2;2;1;2;7;2;-;-;17
"290120 Anagé";8;8;10;5;6;8;8;6;5;3;2;69
"290130 Andaraí";8;3;3;4;11;3;8;4;3;2;4;53
"290135 Andorinha";6;-;2;1;3;2;1;-;4;6;2;27
"290140 Angical";-;-;2;-;1;5;4;1;-;2;-;15
"290150 Anguera";4;10;5;2;2;1;3;2;-;2;1;32
"290160 Antas";7;8;4;1;6;3;10;3;7;4;3;56
"290170 Antônio Cardoso";12;3;7;11;3;4;1;2;3;1;-;47
"290180 Antônio Gonçalves";6;4;1;5;2;3;9;2;4;3;5;44
"290190 Aporá";3;5;3;2;5;7;7;4;-;-;2;38
"290195 Apuarema";2;-;5;-;-;1;1;1;1;4;-;15
"290205 Araças";4;-;1;1;1;-;1;-;1;2;-;11
"290200 Aracatu";7;5;1;7;4;3;5;7;-;1;1;41
"290210 Araci";8;4;6;4;1;13;3;2;10;-;6;57
"290220 Aramari";1;1;1;1;3;2;-;-;3;1;1;14
"290225 Arataca";13;14;11;14;12;9;4;1;1;1;2;82
"290230 Aratuípe";-;2;6;3;5;2;1;2;1;21;42;85
"290240 Aurelino Leal";13;12;18;15;15;13;2;2;1;-;1;92
"290250 Baianópolis";2;-;3;3;10;6;8;7;8;12;30;89
"290260 Baixa Grande";2;1;1;5;3;5;3;3;4;2;1;30
"290265 Banzaê";3;2;-;-;-;-;-;1;1;-;2;9
"290270 Barra";1;4;6;13;14;4;7;16;33;5;2;105
"290280 Barra da Estiva";5;6;3;1;3;4;5;2;5;1;1;36
"290290 Barra do Choça";4;7;12;13;12;5;10;16;4;1;8;92
"290300 Barra do Mendes";-;3;1;1;3;4;8;6;2;3;1;32
"290310 Barra do Rocha";3;-;2;-;1;1;6;2;2;1;-;18
"290320 Barreiras";24;6;9;16;12;14;12;25;21;29;31;199
"290323 Barro Alto";2;-;-;1;2;1;-;2;-;-;1;9
"290330 Barro Preto";17;11;22;18;18;19;15;2;3;-;-;125
"290327 Barrocas";1;-;2;2;1;1;2;3;4;6;2;24
"290340 Belmonte";4;-;2;6;9;8;2;2;3;-;2;38
"290350 Belo Campo";21;10;26;49;36;40;29;43;36;23;34;347
"290360 Biritinga";2;1;2;3;1;1;1;2;1;1;1;16
"290370 Boa Nova";13;6;12;8;1;5;5;9;3;5;3;70
"290380 Boa Vista do Tupim";8;7;5;8;6;6;3;5;1;2;16;67
"290390 Bom Jesus da Lapa";-;2;6;5;7;11;20;24;40;31;61;207
"290395 Bom Jesus da Serra";5;4;4;1;3;3;4;5;2;1;-;32
"290400 Boninal";4;5;7;6;4;1;1;2;1;1;-;32
"290405 Bonito";5;4;2;-;3;-;1;-;-;-;-;15
"290410 Boquira";2;4;2;-;2;20;4;11;2;6;9;62
"290420 Botuporã";3;4;2;2;3;5;1;1;1;-;1;23
"290430 Brejões";4;2;6;3;3;2;1;8;1;-;-;30
"290440 Brejolândia";1;-;-;1;1;-;-;-;-;-;-;3
"290450 Brotas de Macaúbas";-;3;3;3;5;-;-;-;-;5;1;20
"290460 Brumado";39;4;11;66;52;34;42;28;32;22;20;350
"290470 Buerarema";43;35;49;57;46;45;40;6;8;1;-;330
"290475 Buritirama";3;1;-;-;2;1;3;5;16;5;2;38
"290480 Caatiba";-;3;-;2;1;1;2;9;-;-;-;18
"290485 Cabaceiras do Paraguaçu";2;-;-;1;5;3;1;2;9;11;7;41
"290490 Cachoeira";6;6;1;10;5;8;5;4;8;10;6;69
"290500 Caculé";2;2;2;1;2;3;2;1;1;-;-;16
"290510 Caém";4;4;3;3;3;2;3;1;-;-;1;24
"290515 Caetanos";1;-;3;5;-;2;-;1;1;1;5;19
"290520 Caetité";33;4;9;2;7;7;12;4;10;15;19;122
"290530 Cafarnaum";-;1;4;1;1;4;3;1;1;2;4;22
"290540 Cairu";1;2;2;1;6;3;3;4;3;3;4;32
"290550 Caldeirão Grande";-;3;2;1;-;-;2;1;1;-;-;10
"290560 Camacan";22;27;32;39;38;27;39;8;7;6;-;245
"290570 Camaçari";45;43;35;24;35;26;29;35;36;52;37;397
"290580 Camamu";21;15;27;31;34;17;15;2;4;4;4;174
"290590 Campo Alegre de Lourdes";4;4;5;4;5;7;9;29;19;5;5;96
"290600 Campo Formoso";24;15;17;18;12;25;15;10;12;21;12;181
"290610 Canápolis";-;-;1;-;4;-;1;1;2;2;4;15
"290620 Canarana";2;2;1;-;-;4;6;7;2;1;-;25
"290630 Canavieiras";7;13;9;14;10;24;24;-;8;1;1;111
"290640 Candeal";6;2;2;1;3;3;-;-;1;1;1;20
"290650 Candeias";23;20;15;18;15;7;12;11;12;9;20;162
"290660 Candiba";-;1;1;-;1;1;-;-;-;-;1;5
"290670 Cândido Sales";7;1;6;4;4;8;7;3;4;2;5;51
"290680 Cansanção";10;11;15;9;8;4;9;4;3;-;2;75
"290682 Canudos";1;1;2;4;1;-;1;-;1;1;1;13
"290685 Capela do Alto Alegre";3;1;1;1;2;1;-;1;3;2;-;15
"290687 Capim Grosso";6;5;3;7;6;7;3;4;4;4;6;55
"290689 Caraíbas";4;4;-;-;1;3;4;2;2;3;2;25
"290690 Caravelas";3;4;14;6;6;5;5;1;-;-;1;45
"290700 Cardeal da Silva";6;1;3;4;2;3;4;1;1;2;-;27
"290710 Carinhanha";41;15;16;15;8;4;1;-;6;2;4;112
"290720 Casa Nova";30;25;39;22;27;34;26;22;31;32;49;337
"290730 Castro Alves";8;5;6;6;4;2;1;1;1;2;2;38
"290740 Catolândia";-;-;-;-;1;-;-;1;1;1;1;5
"290750 Catu";28;11;9;6;6;7;1;-;6;12;3;89
"290755 Caturama";2;-;1;1;1;-;2;2;3;2;-;14
"290760 Central";3;1;1;-;-;2;2;2;4;-;5;20
"290770 Chorrochó";6;2;6;2;2;-;5;7;1;7;6;44
"290780 Cícero Dantas";9;10;6;19;11;9;4;2;2;6;3;81
"290790 Cipó";3;1;1;-;3;2;-;1;-;-;1;12
"290800 Coaraci";34;25;27;24;28;28;14;-;2;-;1;183
"290810 Cocos";-;3;15;14;3;-;2;1;-;-;-;38
"290820 Conceição da Feira";10;9;5;2;3;-;3;2;-;4;6;44
"290830 Conceição do Almeida";11;9;5;9;10;5;3;-;2;1;-;55
"290840 Conceição do Coité";13;11;15;20;15;32;19;1;11;9;23;169
"290850 Conceição do Jacuípe";30;8;7;7;5;-;4;4;5;6;2;78
"290860 Conde";6;5;7;9;8;1;6;2;5;5;2;56
"290870 Condeúba";3;2;5;4;3;1;1;4;9;3;7;42
"290880 Contendas do Sincorá";2;1;3;2;-;-;1;-;-;2;-;11
"290890 Coração de Maria";8;2;7;5;6;5;4;-;3;4;6;50
"290900 Cordeiros";-;-;13;19;19;14;2;1;-;-;-;68
"290910 Coribe";2;-;-;-;1;1;1;2;3;-;1;11
"290920 Coronel João Sá";9;12;16;10;15;5;8;4;3;3;1;86
"290930 Correntina";1;1;2;6;8;8;2;2;-;1;1;32
"290940 Cotegipe";-;2;-;1;2;-;1;-;2;-;-;8
"290950 Cravolândia";-;-;-;-;1;1;-;1;4;5;6;18
"290960 Crisópolis";2;4;3;5;5;2;2;5;7;-;1;36
"290970 Cristópolis";-;-;-;3;-;-;1;1;1;2;-;8
"290980 Cruz das Almas";19;17;17;7;13;11;15;7;3;9;4;122
"290990 Curaçá";8;8;18;10;7;21;32;31;20;14;11;180
"291000 Dário Meira";9;8;19;17;15;22;11;1;1;3;1;107
"291005 Dias d'Ávila";4;12;14;18;17;8;9;10;14;8;20;134
"291010 Dom Basílio";1;2;3;-;4;6;4;3;-;-;-;23
"291020 Dom Macedo Costa";-;-;-;1;-;-;-;1;-;1;-;3
"291030 Elísio Medrado";2;1;2;3;6;2;1;-;-;-;-;17
"291040 Encruzilhada";1;-;3;7;1;4;4;4;5;6;5;40
"291050 Entre Rios";7;3;7;10;3;5;2;3;3;5;7;55
"290050 Érico Cardoso";2;1;1;4;2;1;4;4;5;7;3;34
"291060 Esplanada";35;32;20;23;22;23;22;15;10;11;13;226
"291070 Euclides da Cunha";6;3;3;3;7;2;6;7;3;6;4;50
"291072 Eunápolis";29;8;18;21;27;23;17;11;7;9;7;177
"291075 Fátima";11;7;4;3;10;5;3;2;4;-;1;50
"291077 Feira da Mata";-;-;1;1;-;-;-;-;-;-;1;3
"291080 Feira de Santana";889;256;206;236;192;188;111;306;142;151;202;2879
"291085 Filadélfia";7;7;10;14;16;9;15;12;4;9;4;107
"291090 Firmino Alves";10;11;17;13;13;12;11;3;1;1;2;94
"291100 Floresta Azul";7;15;7;7;12;5;6;5;2;-;-;66
"291110 Formosa do Rio Preto";3;4;6;9;4;-;-;-;-;-;1;27
"291120 Gandu";26;30;35;38;42;23;16;5;7;5;8;235
"291125 Gavião";-;1;1;1;-;-;-;3;7;3;1;17
"291130 Gentio do Ouro";3;-;-;-;1;1;-;-;-;-;-;5
"291140 Glória";13;4;3;1;9;11;18;6;1;-;-;66
"291150 Gongogi";5;10;10;6;7;3;4;2;-;-;1;48
"291160 Governador Mangabeira";6;4;3;7;3;4;3;3;2;2;6;43
"291165 Guajeru";-;-;-;1;1;1;2;3;-;2;1;11
"291170 Guanambi";26;4;5;3;5;6;4;3;5;4;5;70
"291180 Guaratinga";2;3;3;4;10;7;5;2;-;-;-;36
"291185 Heliópolis";9;6;8;9;4;-;2;2;2;1;-;43
"291190 Iaçu";2;1;3;3;1;1;8;2;1;2;5;29
"291200 Ibiassucê";6;5;3;-;2;1;2;2;-;3;6;30
"291210 Ibicaraí";4;15;15;18;16;12;7;-;1;-;-;88
"291220 Ibicoara";3;-;2;-;1;-;5;-;-;1;1;13
"291230 Ibicuí";2;4;2;2;2;5;9;-;2;-;2;30
"291240 Ibipeba";3;3;2;-;1;4;1;1;1;3;7;26
"291250 Ibipitanga";1;1;1;-;-;1;2;-;1;1;1;9
"291260 Ibiquera";-;2;-;1;1;1;7;1;2;-;-;15
"291270 Ibirapitanga";18;13;23;18;30;20;25;1;2;4;-;154
"291280 Ibirapuã";-;-;-;-;-;-;1;1;2;2;4;10
"291290 Ibirataia";14;15;35;31;25;34;40;7;3;7;6;217
"291300 Ibitiara";4;3;2;1;2;1;-;-;34;18;22;87
"291310 Ibititá";13;5;3;5;1;-;-;2;1;5;-;35
"291320 Ibotirama";2;1;-;-;2;2;-;3;16;4;3;33
"291330 Ichu";2;6;3;3;1;1;-;-;1;-;1;18
"291340 Igaporã";3;5;1;2;1;7;1;2;2;-;-;24
"291345 Igrapiúna";4;4;8;5;6;6;3;2;1;1;-;40
"291350 Iguaí";12;9;9;7;20;12;13;11;7;11;19;130
"291360 Ilhéus";270;246;232;265;267;110;112;13;46;29;5;1595
"291370 Inhambupe";3;8;14;10;10;4;5;2;4;1;1;62
"291380 Ipecaetá";5;3;1;-;1;3;2;3;1;1;1;21
"291390 Ipiaú";33;31;35;27;27;28;32;9;8;14;9;253
"291400 Ipirá";21;10;8;7;11;12;6;6;12;8;5;106
"291410 Ipupiara";4;2;2;2;3;-;-;-;2;-;2;17
"291420 Irajuba";1;3;2;-;1;1;1;2;1;1;1;14
"291430 Iramaia";1;4;3;2;3;-;1;2;4;3;2;25
"291440 Iraquara";-;1;2;1;2;1;2;-;-;1;4;14
"291450 Irará";10;8;12;5;4;7;5;5;4;4;6;70
"291460 Irecê";9;4;4;6;7;10;3;2;9;3;3;60
"291465 Itabela";5;2;3;16;13;10;10;1;2;4;7;73
"291470 Itaberaba";12;14;11;8;11;31;313;187;104;13;13;717
"291480 Itabuna";672;654;767;723;620;590;477;119;122;28;14;4786
"291490 Itacaré";4;8;10;8;5;1;5;2;5;1;1;50
"291500 Itaeté";6;9;13;4;-;5;-;-;1;6;6;50
"291510 Itagi";22;20;17;16;11;12;18;6;6;8;5;141
"291520 Itagibá";3;7;13;7;-;6;7;5;4;-;4;56
"291530 Itagimirim";1;10;14;6;11;7;8;1;1;3;-;62
"291535 Itaguaçu da Bahia";-;-;-;2;1;1;-;1;-;-;-;5
"291540 Itaju do Colônia";6;7;16;12;14;3;2;-;-;-;-;60
"291550 Itajuípe";49;36;45;39;44;34;18;3;5;-;4;277
"291560 Itamaraju";47;23;24;36;30;16;13;5;10;10;14;228
"291570 Itamari";3;4;6;7;1;3;4;7;10;3;2;50
"291580 Itambé";13;6;17;16;10;9;14;5;8;8;21;127
"291590 Itanagra";2;3;1;1;1;-;-;1;-;-;1;10
"291600 Itanhém";2;10;4;5;6;3;2;1;1;2;1;37
"291610 Itaparica";5;8;9;8;4;7;7;5;2;6;6;67
"291620 Itapé";22;25;35;31;25;9;12;-;2;-;-;161
"291630 Itapebi";10;9;8;5;11;6;6;-;1;-;-;56
"291640 Itapetinga";13;5;19;18;16;14;13;4;6;6;1;115
"291650 Itapicuru";5;3;7;6;3;7;6;1;1;2;3;44
"291660 Itapitanga";7;6;11;12;22;10;9;2;-;-;2;81
"291670 Itaquara";1;3;4;-;3;1;1;-;4;3;2;22
"291680 Itarantim";2;9;12;8;5;5;9;-;4;2;-;56
"291685 Itatim";4;9;7;2;2;3;-;8;3;1;2;41
"291690 Itiruçu";7;9;20;8;4;4;1;1;2;5;6;67
"291700 Itiúba";27;14;14;12;5;13;12;13;3;4;15;132
"291710 Itororó";13;17;7;4;11;7;3;2;1;1;1;67
"291720 Ituaçu";5;6;3;1;4;2;8;1;3;1;3;37
"291730 Ituberá";31;14;27;30;33;26;30;1;-;1;-;193
"291733 Iuiú";1;-;2;2;2;-;1;2;1;2;-;13
"291735 Jaborandi";2;1;1;-;4;2;1;1;4;4;2;22
"291740 Jacaraci";4;21;22;18;15;3;3;3;5;4;7;105
"291750 Jacobina";10;11;12;7;19;19;21;27;18;18;26;188
"291760 Jaguaquara";13;16;17;47;54;43;36;23;10;11;12;282
"291770 Jaguarari";13;17;22;25;33;26;13;8;12;13;17;199
"291780 Jaguaripe";3;3;4;5;3;6;4;4;8;27;42;109
"291790 Jandaíra";1;-;-;1;3;5;-;3;-;2;1;16
"291800 Jequié";135;229;325;192;171;144;159;127;137;131;169;1919
"291810 Jeremoabo";15;13;20;12;7;3;11;4;7;5;2;99
"291820 Jiquiriçá";5;2;2;2;2;1;-;-;-;-;1;15
"291830 Jitaúna";13;13;13;9;4;6;9;8;2;5;7;89
"291835 João Dourado";1;2;1;2;2;1;-;3;-;2;3;17
"291840 Juazeiro";278;284;284;300;309;329;231;302;288;224;280;3109
"291845 Jucuruçu";2;-;1;2;7;-;2;1;-;-;-;15
"291850 Jussara";7;1;4;2;3;-;2;2;1;-;1;23
"291855 Jussari";1;8;11;6;7;9;7;3;-;-;-;52
"291860 Jussiape";5;1;3;-;3;-;4;1;2;-;-;19
"291870 Lafaiete Coutinho";4;5;2;2;3;3;1;2;3;1;2;28
"291875 Lagoa Real";1;2;1;1;-;-;2;2;-;2;-;11
"291880 Laje";6;9;5;5;5;5;2;2;3;-;-;42
"291890 Lajedão";-;-;-;2;-;1;-;-;-;-;-;3
"291900 Lajedinho";1;-;-;-;1;-;1;3;-;-;5;11
"291905 Lajedo do Tabocal";5;7;16;7;-;3;1;2;1;-;-;42
"291910 Lamarão";3;5;3;-;3;4;2;2;2;2;-;26
"291915 Lapão";2;2;1;2;2;3;2;1;2;1;-;18
"291920 Lauro de Freitas";48;37;66;49;57;50;51;59;56;33;57;563
"291930 Lençóis";5;1;6;2;2;-;-;2;4;1;-;23
"291940 Licínio de Almeida";6;5;1;2;-;2;4;7;3;4;9;43
"291950 Livramento de Nossa Senhora";4;5;6;17;26;46;52;37;26;26;23;268
"291955 Luís Eduardo Magalhães";15;-;1;5;1;1;-;-;5;6;6;40
"291960 Macajuba";5;3;4;1;1;6;9;1;-;-;4;34
"291970 Macarani";1;1;3;1;1;3;-;2;8;-;3;23
"291980 Macaúbas";3;3;5;2;22;12;21;8;11;4;4;95
"291990 Macururé";2;3;-;-;2;-;-;2;-;1;-;10
"291992 Madre de Deus";3;6;9;8;10;9;9;8;6;6;4;78
"291995 Maetinga";-;-;-;1;1;6;2;2;1;-;3;16
"292000 Maiquinique";2;4;-;1;2;2;1;-;-;1;2;15
"292010 Mairi";9;2;3;6;7;10;6;8;13;19;16;99
"292020 Malhada";10;2;3;1;1;-;4;1;1;2;-;25
"292030 Malhada de Pedras";5;2;2;2;-;1;5;2;1;-;2;22
"292040 Manoel Vitorino";12;12;14;9;10;7;4;4;6;7;8;93
"292045 Mansidão";-;-;-;-;-;6;-;1;-;-;-;7
"292050 Maracás";5;9;10;6;7;2;2;3;3;4;4;55
"292060 Maragogipe";11;3;4;6;7;12;6;4;7;7;13;80
"292070 Maraú";12;10;13;8;8;7;3;1;8;-;1;71
"292080 Marcionílio Souza";3;3;-;-;-;1;2;2;1;1;-;13
"292090 Mascote";23;19;25;22;32;19;4;1;1;1;-;147
"292100 Mata de São João";4;4;11;11;5;8;7;4;7;17;40;118
"292105 Matina";-;2;3;1;3;3;3;1;1;1;-;18
"292110 Medeiros Neto";17;7;16;15;5;9;11;-;-;-;1;81
"292120 Miguel Calmon";11;10;10;4;6;7;11;9;6;5;14;93
"292130 Milagres";18;2;3;8;24;7;5;5;5;-;2;79
"292140 Mirangaba";8;3;1;-;1;-;2;1;2;-;-;18
"292145 Mirante";3;1;1;-;3;1;2;-;-;-;1;12
"292150 Monte Santo";7;2;9;11;13;17;9;5;4;15;6;98
"292160 Morpará";-;-;1;1;-;1;1;2;-;3;-;9
"292170 Morro do Chapéu";7;3;6;2;1;1;-;-;2;1;-;23
"292180 Mortugaba";2;-;-;-;-;4;11;7;5;2;13;44
"292190 Mucugê";7;22;14;8;5;-;5;2;3;1;3;70
"292200 Mucuri";25;24;27;37;29;10;10;1;1;-;-;164
"292205 Mulungu do Morro";1;1;-;-;1;6;4;4;1;1;-;19
"292210 Mundo Novo";6;-;3;8;4;6;1;1;5;2;1;37
"292220 Muniz Ferreira";1;-;1;-;-;-;-;2;3;15;26;48
"292225 Muquém de São Francisco";-;-;-;-;-;-;-;-;2;1;1;4
"292230 Muritiba";12;4;5;7;7;10;5;6;4;4;3;67
"292240 Mutuípe";3;2;3;1;2;-;3;9;1;4;4;32
"292250 Nazaré";7;2;1;2;3;3;7;5;10;126;277;443
"292260 Nilo Peçanha";3;4;6;11;5;6;8;4;3;3;1;54
"292265 Nordestina";4;2;4;5;10;3;4;3;1;2;1;39
"292270 Nova Canaã";1;-;2;8;-;2;5;4;1;6;5;34
"292273 Nova Fátima";5;3;4;7;5;4;-;3;2;-;2;35
"292275 Nova Ibiá";5;5;1;4;7;1;7;-;1;-;1;32
"292280 Nova Itarana";5;-;3;1;2;-;4;1;5;4;2;27
"292285 Nova Redenção";-;1;1;3;-;-;7;3;4;1;2;22
"292290 Nova Soure";6;4;5;5;3;4;1;2;-;1;-;31
"292300 Nova Viçosa";4;1;2;-;1;1;1;3;-;-;4;17
"292303 Novo Horizonte";1;-;-;-;-;-;1;-;4;8;12;26
"292305 Novo Triunfo";6;5;6;1;2;1;1;4;3;5;1;35
"292310 Olindina";7;2;14;12;13;1;5;4;1;2;3;64
"292320 Oliveira dos Brejinhos";1;2;4;3;1;-;9;27;11;4;6;68
"292330 Ouriçangas";2;1;2;2;2;-;2;-;-;-;1;12
"292335 Ourolândia";4;1;-;-;-;1;1;3;1;1;3;15
"292340 Palmas de Monte Alto";5;10;9;9;8;12;17;20;3;3;9;105
"292350 Palmeiras";-;1;2;3;7;7;1;4;2;-;8;35
"292360 Paramirim";-;3;7;7;6;-;2;6;3;-;4;38
"292370 Paratinga";1;3;1;-;2;1;3;1;4;-;-;16
"292380 Paripiranga";7;4;5;4;14;6;4;6;3;3;4;60
"292390 Pau Brasil";16;13;10;11;7;8;4;-;1;-;-;70
"292400 Paulo Afonso";44;37;65;33;23;4;11;25;7;11;9;269
"292405 Pé de Serra";-;-;-;-;-;-;-;-;2;5;-;7
"292410 Pedrão";5;2;2;3;2;2;3;2;1;-;-;22
"292420 Pedro Alexandre";5;4;3;7;1;4;1;1;4;2;-;32
"292430 Piatã";2;3;2;10;5;-;2;-;-;-;3;27
"292440 Pilão Arcado";1;6;4;10;6;3;4;4;12;5;6;61
"292450 Pindaí";6;-;-;1;-;-;1;-;1;-;1;10
"292460 Pindobaçu";11;6;9;7;1;8;4;3;4;5;1;59
"292465 Pintadas";6;4;9;2;4;1;-;1;-;3;3;33
"292467 Piraí do Norte";15;8;12;7;6;13;4;-;4;4;2;75
"292470 Piripá";5;2;1;1;-;2;8;6;2;1;3;31
"292480 Piritiba";1;5;3;5;4;13;6;3;2;1;8;51
"292490 Planaltino";4;6;3;2;1;1;-;-;1;1;2;21
"292500 Planalto";3;2;5;1;5;3;9;8;2;1;6;45
"292510 Poções";11;21;13;10;8;14;20;13;76;165;253;604
"292520 Pojuca";6;4;6;3;11;8;7;3;10;7;1;66
"292525 Ponto Novo";5;7;8;13;7;5;7;1;6;3;3;65
"292530 Porto Seguro";35;29;22;28;27;31;21;11;6;3;35;248
"292540 Potiraguá";6;6;7;8;4;6;1;3;1;-;1;43
"292550 Prado";22;10;4;4;12;5;7;4;1;1;1;71
"292560 Presidente Dutra";-;2;2;8;5;6;2;-;1;2;-;28
"292570 Presidente Jânio Quadros";3;1;1;1;1;2;6;5;4;3;2;29
"292575 Presidente Tancredo Neves";3;8;4;10;8;5;4;1;-;8;3;54
"292580 Queimadas";4;8;1;8;3;2;5;3;2;4;1;41
"292590 Quijingue";2;2;2;1;1;-;-;1;1;1;1;12
"292593 Quixabeira";3;-;1;1;2;7;3;2;-;6;3;28
"292595 Rafael Jambeiro";4;6;3;6;3;5;-;-;4;4;3;38
"292600 Remanso";7;5;7;3;7;9;8;9;24;16;5;100
"292610 Retirolândia";10;5;1;2;3;3;3;1;1;1;2;32
"292620 Riachão das Neves";3;1;1;2;12;1;4;2;3;-;1;30
"292630 Riachão do Jacuípe";10;11;15;10;11;13;5;8;9;2;-;94
"292640 Riacho de Santana";6;14;8;5;16;5;6;3;3;5;2;73
