"Município";"2007/Jan";"2007/Jul";"2007/Ago";"2007/Set";"2007/Out";"2007/Nov";"2007/Dez";"2008/Jan";"2008/Fev";"2008/Mar";"2008/Abr";"2008/Mai";"2008/Jun";"2008/Jul";"2008/Ago";"2008/Set";"2008/Out";"2008/Nov";"2008/Dez";"2009/Jan";"2009/Fev";"2009/Mar";"2009/Abr";"2009/Mai";"2009/Jun";"2009/Jul";"2009/Ago";"2009/Set";"2009/Out";"2009/Nov";"2009/Dez";"2010/Jan";"2010/Fev";"2010/Mar";"2010/Abr";"2010/Mai";"2010/Jun";"2010/Jul";"2010/Ago";"2010/Set";"2010/Out";"2010/Nov";"2010/Dez";"2011/Jan";"2011/Fev";"2011/Mar";"2011/Abr";"2011/Mai";"2011/Jun";"2011/Jul";"2011/Ago";"2011/Set";"2011/Out";"2011/Nov";"2011/Dez";"2012/Jan";"2012/Fev";"2012/Mar";"2012/Abr";"2012/Mai";"2012/Jun";"2012/Jul";"2012/Ago";"2012/Set";"2012/Out";"2012/Nov";"2012/Dez";"2013/Jan";"2013/Fev";"2013/Mar";"2013/Abr";"2013/Mai";"2013/Jun";"2013/Jul";"2013/Ago";"2013/Set";"2013/Out";"2013/Nov";"2013/Dez";"2014/Jan";"2014/Fev";"2014/Mar";"2014/Abr";"2014/Mai";"2014/Jun";"2014/Jul";"2014/Ago";"2014/Set";"2014/Out";"2014/Nov";"2014/Dez";"2015/Jan";"2015/Fev";"2015/Mar";"2015/Abr";"2015/Mai";"2015/Jun";"2015/Jul";"2015/Ago";"2015/Set";"2015/Out";"2015/Nov";"2015/Dez";"2016/Jan";"2016/Fev";"2016/Mar";"2016/Abr";"2016/Mai";"2016/Jun";"2016/Jul";"2016/Ago";"2016/Set";"2016/Out";"2016/Nov";"2016/Dez";"2017/Jan";"2017/Fev";"2017/Mar";"2017/Abr";"2017/Mai";"2017/Jun";"2017/Jul";"2017/Ago";"2017/Set";"2017/Out";"2017/Nov";"2017/Dez";"2018/Jan";"2018/Fev";"2018/Mar";"2018/Abr";"2018/Mai";"2018/Jun";"2018/Jul";"2018/Ago";"2018/Set";"2018/Out";"2018/Nov";"2018/Dez";"2019/Jan";"2019/Fev";"2019/Mar";"2019/Abr";"2019/Mai";"2019/Jun";"2019/Jul";"2019/Ago";"2019/Set";"2019/Out";"2019/Nov";"2019/Dez";"2020/Jan";"2020/Fev";"2020/Mar";"2020/Abr";"2020/Mai";"2020/Jun";"Total"
"350040 Águas da Prata";-;-;-;-;-;-;-;-;-;2;-;4;2;-;-;1;-;-;2;-;2;-;2;1;1;2;-;-;-;1;2;-;-;-;1;-;-;-;1;-;-;-;-;-;1;-;-;1;-;2;-;-;-;-;-;-;1;-;1;-;-;-;-;1;1;1;-;-;-;-;-;-;-;1;1;-;1;-;2;1;-;1;-;2;-;-;-;-;-;2;-;1;1;-;1;-;-;1;-;2;-;1;-;-;-;1;-;-;-;1;-;3;-;-;-;-;1;-;2;1;1;-;-;1;-;-;-;-;-;-;1;1;2;-;-;3;2;-;-;1;1;-;2;1;1;-;1;1;2;1;1;-;-;-;1;-;-;84
"350050 Águas de Lindóia";-;-;-;-;-;-;-;-;3;5;-;1;-;-;-;-;1;-;2;-;1;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;-;-;-;-;1;-;-;1;-;-;-;-;-;1;1;2;-;-;1;2;-;1;1;-;1;-;-;1;2;4;1;3;1;-;-;1;1;2;1;2;2;1;3;-;1;1;-;1;-;3;1;3;1;-;4;2;1;2;1;3;3;1;3;1;-;5;1;2;4;1;1;2;3;2;1;2;-;1;3;1;-;1;-;1;-;3;1;2;-;-;-;1;2;2;-;3;3;-;1;2;2;2;-;-;-;1;142
"350055 Águas de Santa Bárbara";-;-;-;-;-;-;-;1;-;-;2;-;1;1;3;2;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1;-;-;1;-;1;-;-;1;1;1;2;-;-;-;-;-;1;-;-;-;2;1;1;-;1;-;-;1;-;1;2;-;1;-;-;-;-;-;-;-;1;1;-;-;1;-;1;1;1;-;-;-;-;1;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;2;-;-;-;1;-;1;2;2;-;-;1;-;-;-;-;-;1;-;-;2;-;-;-;1;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;54
"350060 Águas de São Pedro";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;1;1;-;-;-;-;1;-;1;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1;1;-;-;1;-;-;-;3;-;-;-;1;1;-;-;-;2;-;-;2;-;-;-;-;-;-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;-;-;-;-;-;-;-;-;1;1;-;2;-;1;-;-;1;-;-;1;-;-;-;-;-;-;-;-;-;1;-;-;1;-;-;-;1;-;-;35
"350070 Agudos";-;-;-;-;-;-;-;4;2;-;2;3;5;3;1;2;1;-;1;2;-;-;1;-;2;1;2;3;3;-;4;1;-;2;-;3;3;1;1;2;1;2;3;-;-;-;2;1;1;-;2;1;1;1;4;1;5;3;-;1;1;2;5;3;1;1;1;1;1;-;-;-;1;-;-;-;-;-;-;6;2;3;4;4;3;3;3;3;5;5;4;4;2;4;2;2;3;2;5;2;4;6;2;3;4;2;2;1;2;4;1;4;4;5;4;-;5;6;2;4;3;3;2;3;4;5;3;2;2;4;4;2;2;1;5;2;4;2;2;2;4;1;1;3;2;5;3;5;3;3;5;2;-;2;5;-;4;342
"350075 Alambari";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;1;2;-;-;-;-;-;-;-;-;1;-;-;-;-;1;-;-;-;-;-;-;-;1;1;-;-;-;-;1;-;-;-;-;-;-;1;1;-;-;-;-;-;1;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;1;-;1;-;-;-;-;-;-;1;-;-;-;1;1;-;-;-;-;1;-;-;-;-;-;-;25
"350080 Alfredo Marcondes";-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;-;-;-;-;1;-;-;-;-;-;1;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;1;-;-;1;1;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;-;1;1;-;1;-;3;-;1;1;-;3;1;-;-;1;-;1;-;-;1;2;2;3;1;-;2;4;-;1;1;2;1;3;3;1;3;-;60
"350090 Altair";-;-;-;-;-;-;-;1;-;3;1;1;1;-;-;-;1;2;-;-;1;1;-;1;-;-;-;3;-;-;1;1;1;-;-;-;-;-;2;-;-;-;1;-;-;2;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;-;-;1;1;1;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;34
"350100 Altinópolis";-;-;-;-;-;1;1;6;2;4;-;1;-;-;2;2;1;1;-;1;1;-;1;1;1;-;-;1;1;2;1;1;-;4;-;1;3;-;1;1;3;1;1;1;3;-;1;1;2;4;-;-;-;-;-;-;1;1;3;2;2;1;1;-;2;-;2;3;3;2;1;4;4;6;2;2;2;1;-;1;3;1;2;-;2;1;3;3;2;2;2;-;-;-;1;2;1;-;1;1;1;1;4;-;2;-;2;-;-;2;1;1;3;2;4;-;1;1;1;1;1;2;2;3;-;-;2;1;4;1;4;5;-;4;2;5;3;-;-;1;2;2;1;2;6;1;4;-;2;3;1;2;1;-;-;1;1;228
"350110 Alto Alegre";-;-;-;-;-;-;-;-;-;-;2;-;-;-;-;-;-;-;-;1;-;-;1;-;-;-;-;-;-;-;1;-;2;1;1;-;-;1;-;-;-;-;1;-;-;-;1;-;-;-;-;1;-;-;-;-;2;-;-;-;-;1;-;1;-;2;2;2;-;1;-;1;-;-;-;-;-;-;-;1;-;2;-;-;2;-;1;1;-;-;-;1;-;1;2;-;3;-;-;-;-;-;1;-;-;1;-;1;-;-;1;1;2;-;-;-;1;1;1;-;-;-;-;-;-;-;-;1;1;-;-;-;-;1;-;-;-;-;2;1;1;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;57
"350115 Alumínio";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;1;-;2;1;1;1;-;-;-;-;-;-;3;-;-;1;-;1;1;-;-;1;1;-;-;1;-;-;1;-;-;-;-;-;1;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;1;-;-;1;1;-;-;-;-;-;-;-;-;1;1;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1;-;-;-;-;1;1;1;-;-;1;1;-;-;1;33
"350120 Álvares Florence";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1;-;-;-;-;-;-;-;-;1;-;-;1;-;1;-;-;-;1;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;-;2;-;4;-;-;5;1;-;2;-;1;-;-;-;1;-;-;-;1;-;-;-;-;1;-;-;-;-;-;-;2;1;-;-;-;1;-;-;1;-;-;1;1;1;3;-;1;1;-;1;3;-;-;-;-;-;-;-;2;-;-;-;1;-;2;2;-;-;1;1;-;-;-;-;1;1;-;3;1;-;-;-;-;59
"350130 Álvares Machado";-;-;-;-;-;1;1;2;-;1;-;-;-;-;-;-;-;-;1;1;1;-;-;1;6;2;2;3;3;2;-;1;-;-;1;1;1;1;2;2;-;-;-;1;2;-;2;1;1;1;1;3;2;1;1;2;-;-;2;2;-;1;1;1;2;1;-;3;4;1;1;2;2;5;6;7;2;2;2;3;3;1;1;1;1;3;-;1;1;2;2;1;1;-;-;2;4;5;1;-;-;1;2;1;4;2;3;3;1;1;2;2;3;3;2;8;2;1;2;2;-;2;3;7;5;-;3;2;2;5;3;2;5;5;3;-;3;6;5;4;5;2;5;7;1;6;3;2;5;3;2;5;2;5;1;3;3;304
"350140 Álvaro de Carvalho";-;-;-;-;-;-;-;-;-;1;-;-;-;-;1;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1;-;-;-;-;-;-;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;2;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;1;-;-;1;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1;1;-;-;-;1;-;-;-;-;21
"350150 Alvinlândia";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;2;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;1;-;-;2;-;1;1;-;-;-;-;-;-;-;-;1;-;-;-;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;-;-;-;-;20
"350160 Americana";-;-;-;-;-;1;4;3;3;1;1;1;2;1;4;1;2;3;3;1;1;3;-;1;5;1;1;1;1;3;2;2;1;1;2;3;1;3;2;2;-;1;-;1;2;1;1;1;2;5;2;3;-;1;1;3;3;1;2;2;2;7;2;1;4;2;-;4;4;1;-;1;1;-;2;3;6;1;2;2;4;3;-;1;2;2;1;2;1;1;1;3;4;1;3;1;3;2;6;1;3;3;-;3;2;3;1;2;3;2;5;1;4;6;-;2;2;2;2;4;4;-;3;4;4;3;-;4;3;5;2;7;2;5;6;3;8;7;3;7;6;2;3;7;2;5;3;3;7;10;4;4;1;2;-;2;3;380
"350170 Américo Brasiliense";-;-;-;-;-;-;-;-;1;-;-;-;-;-;1;1;-;-;1;-;1;1;-;-;-;-;-;1;-;-;1;-;1;-;1;1;1;-;1;-;-;1;1;-;-;-;1;-;-;-;-;-;-;1;1;3;1;2;1;-;2;2;1;2;5;-;1;2;1;-;1;2;1;2;3;3;-;1;1;2;-;-;1;3;1;1;2;1;3;-;2;-;3;2;1;3;1;3;4;1;1;5;2;2;1;2;1;3;2;2;3;1;1;2;-;1;1;3;2;2;2;-;-;-;-;1;1;-;-;3;7;1;1;-;-;2;3;1;4;1;3;-;3;3;-;-;2;4;-;3;2;3;4;3;1;2;-;186
"350180 Américo de Campos";-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;1;-;-;-;-;-;-;1;2;1;-;-;-;1;-;1;1;1;1;1;1;-;1;-;1;-;-;1;1;-;-;-;-;2;1;1;-;1;-;1;2;1;1;-;-;-;-;1;-;-;1;1;1;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;1;2;-;-;-;-;-;-;-;1;-;-;-;1;-;-;-;-;-;1;-;-;1;1;1;-;1;1;3;-;-;-;-;-;2;1;1;2;1;1;-;-;-;1;-;-;1;-;-;1;-;-;-;1;2;1;-;-;2;-;-;1;-;-;-;-;-;68
"350190 Amparo";-;-;-;-;-;-;5;12;9;11;10;10;8;6;6;4;5;3;4;5;8;7;4;6;5;9;3;5;6;7;6;5;7;6;6;6;3;6;4;3;6;1;5;1;2;8;1;5;1;2;7;3;2;6;4;2;4;1;3;2;3;-;1;4;3;2;1;2;2;2;2;3;2;1;3;1;5;8;6;7;7;5;5;7;7;4;7;4;11;11;4;8;4;5;7;12;8;10;8;5;7;10;12;8;10;9;4;5;6;4;5;7;11;5;7;11;9;13;8;6;3;5;6;6;12;7;8;6;1;12;8;5;2;7;6;-;4;1;2;3;2;-;3;3;-;2;2;4;3;2;2;3;6;2;1;3;1;773
"350200 Analândia";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;6
"350210 Andradina";-;-;-;-;-;-;2;11;11;13;10;9;3;2;4;1;8;3;6;6;2;6;6;4;4;2;4;6;7;12;3;7;3;8;4;8;6;4;5;7;5;5;4;9;7;3;4;10;1;4;8;6;10;5;9;10;6;3;4;5;3;3;4;2;6;4;10;10;3;6;6;7;5;3;4;2;2;3;6;2;2;3;6;2;2;5;3;4;6;1;3;9;3;3;4;3;5;5;3;7;5;4;6;5;6;4;2;2;3;-;3;5;1;7;1;4;1;-;2;2;1;1;2;-;7;5;4;4;3;9;4;2;1;3;5;2;7;3;-;-;2;3;1;4;-;3;2;4;3;1;2;1;-;2;-;-;1;640
"350220 Angatuba";-;-;-;-;-;-;1;5;4;5;3;2;4;3;9;5;5;2;3;4;7;2;2;1;9;1;1;2;9;12;9;10;9;8;6;6;8;7;8;4;5;3;6;4;3;7;4;4;6;2;5;9;8;8;5;8;4;3;-;3;6;5;12;8;3;2;5;9;5;6;5;6;2;4;3;4;3;4;4;2;1;7;2;3;1;-;4;4;4;2;4;3;3;3;1;-;3;2;3;1;2;1;2;1;2;3;2;3;2;4;4;3;2;-;-;1;2;2;3;-;3;5;5;5;2;2;1;6;6;3;1;5;2;1;-;2;1;-;-;2;1;-;2;2;1;2;1;1;1;2;1;-;1;2;2;-;1;533
"350230 Anhembi";-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;2;-;-;2;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1;-;-;1;-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;2;-;-;-;2;-;-;2;-;1;-;-;-;-;2;-;-;-;-;-;2;-;-;-;1;-;1;1;-;-;-;-;-;-;-;2;30
"350240 Anhumas";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;1;-;-;1;-;-;-;-;1;1;-;-;-;-;-;-;1;-;-;-;-;-;-;2;-;-;-;1;-;-;-;-;-;-;1;-;-;-;1;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1;1;-;-;1;-;-;1;-;-;-;-;-;1;-;1;-;-;-;1;-;-;-;-;1;-;1;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;2;-;-;-;-;-;-;1;2;-;-;2;1;2;1;1;1;2;2;1;1;2;1;2;-;-;50
"350250 Aparecida";-;-;-;-;-;-;1;-;1;1;1;-;1;1;4;-;-;1;-;3;-;-;-;1;1;-;-;1;1;-;-;-;-;-;-;-;-;-;1;1;2;-;-;-;1;-;-;1;-;-;-;-;-;-;-;-;1;-;-;-;-;-;2;1;1;-;-;-;1;1;-;-;-;1;-;1;1;1;-;1;-;2;-;1;2;-;-;1;-;1;1;3;-;-;-;-;-;-;2;1;-;3;1;-;2;-;1;-;1;1;1;1;-;-;-;-;-;-;-;-;-;-;-;-;2;1;1;1;-;1;-;1;1;1;-;-;1;2;2;-;2;2;1;1;-;1;1;1;-;2;1;-;-;1;2;-;-;90
"350260 Aparecida d'Oeste";-;-;-;-;-;-;-;-;2;1;1;1;2;-;-;1;-;-;1;3;3;2;6;1;2;2;2;3;-;1;3;-;2;1;1;3;-;1;1;1;1;-;2;3;-;1;1;1;2;2;-;-;1;1;-;-;2;2;4;1;-;-;3;1;2;1;-;-;3;1;1;-;2;2;2;3;1;1;2;1;4;-;1;3;-;2;1;2;-;-;-;2;1;-;1;1;2;-;1;-;1;-;-;1;-;-;-;-;-;1;2;1;-;-;2;1;1;-;1;-;1;-;-;2;-;-;-;1;1;2;-;-;1;-;-;-;-;-;2;-;-;1;-;-;1;1;1;1;1;-;-;-;-;-;-;-;3;148
"350270 Apiaí";-;-;-;-;-;-;-;-;1;-;1;-;-;-;-;1;1;1;-;1;1;-;-;-;1;1;-;-;-;3;1;1;2;1;-;-;-;1;-;-;1;1;3;3;1;1;-;-;3;2;1;1;1;-;-;1;1;3;1;-;-;1;-;1;-;2;-;-;-;2;-;-;-;-;1;1;3;-;1;-;-;-;1;1;1;1;3;1;-;-;-;-;1;1;1;1;1;1;-;-;2;-;-;-;-;1;-;1;1;-;1;1;-;-;-;2;-;1;-;-;2;1;-;2;-;-;-;1;-;1;1;-;-;-;-;-;-;-;-;1;1;2;1;1;1;1;3;1;-;2;2;3;2;-;-;-;1;108
"350275 Araçariguama";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;2;1;-;-;-;-;-;-;-;-;-;1;1;-;-;-;-;1;1;-;-;-;-;-;-;-;-;1;-;1;2;1;1;-;-;2;1;1;1;1;1;-;-;-;-;-;1;2;2;2;-;-;1;-;-;-;-;-;1;-;-;1;2;-;1;1;-;-;-;1;1;-;1;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;-;1;1;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;2;1;1;-;-;-;-;49
"350280 Araçatuba";-;-;-;-;-;-;1;3;5;3;10;9;7;11;7;5;6;3;3;8;8;2;5;5;3;7;6;2;3;4;4;1;6;6;2;2;1;3;5;2;12;5;6;4;6;4;7;4;6;5;5;6;2;2;7;3;4;7;4;5;7;8;12;9;9;5;11;10;10;11;10;6;3;5;10;7;9;5;5;7;11;10;6;6;6;1;3;14;10;16;9;17;8;10;15;5;4;4;4;7;8;5;3;4;6;5;6;9;7;4;8;10;5;9;4;8;7;2;8;2;5;4;4;2;4;2;-;1;3;5;7;3;5;5;1;2;4;5;2;3;2;1;1;4;2;-;4;5;4;5;4;6;4;3;2;6;3;830
"350290 Araçoiaba da Serra";-;-;-;-;-;-;-;1;-;1;1;-;-;-;-;-;2;-;-;1;-;1;1;1;2;-;1;-;1;-;3;-;-;3;-;2;-;-;-;-;-;-;-;-;-;1;1;-;1;1;1;-;-;2;-;-;-;3;-;-;1;1;1;3;-;1;-;-;1;1;1;1;-;-;1;-;-;1;1;1;-;-;-;-;-;2;-;1;2;-;1;1;1;-;1;1;-;-;1;-;-;1;-;1;-;-;1;-;1;-;-;-;-;-;1;-;1;-;-;2;-;-;-;-;1;-;-;-;1;-;-;1;-;1;-;-;-;-;-;-;-;1;-;1;-;-;-;3;1;4;-;-;3;2;1;1;-;86
"350300 Aramina";-;-;-;-;-;-;-;-;1;-;-;1;-;1;-;-;-;1;1;-;1;-;-;-;-;1;1;-;-;1;-;-;2;1;1;-;1;-;-;-;-;2;2;2;1;-;-;-;-;-;-;-;-;-;1;1;-;-;-;-;1;1;-;-;-;-;-;3;1;-;1;-;-;2;1;1;1;-;1;2;2;1;1;2;-;-;-;-;-;1;1;-;-;1;-;-;-;-;-;1;-;-;-;-;-;-;-;-;1;-;-;1;-;-;-;1;1;-;-;-;-;-;-;-;1;-;-;1;3;-;3;2;5;1;-;-;-;1;2;-;1;-;1;-;-;-;1;-;1;-;2;-;1;-;-;-;1;79
"350310 Arandu";-;-;-;-;-;-;-;-;3;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;1;1;-;2;-;-;-;2;1;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1;-;1;-;-;-;1;-;-;-;-;-;-;-;-;2;2;-;1;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;-;1;-;1;-;-;-;-;1;-;1;1;-;-;-;1;-;-;-;1;1;-;1;-;-;-;1;2;-;-;-;-;37
"350315 Arapeí";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1;-;-;-;-;-;-;1;-;-;-;-;-;-;1;-;-;-;1;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;-;-;-;-;1;-;-;-;-;-;-;1;-;-;-;-;-;-;-;3;1;-;-;-;1;18
"350320 Araraquara";-;-;-;-;-;2;2;5;3;2;3;3;6;1;2;-;1;3;1;3;1;2;7;-;2;3;1;4;2;2;10;7;3;9;12;8;1;5;5;3;5;3;2;5;3;2;4;2;1;2;4;3;4;5;5;11;4;8;4;3;5;3;5;7;8;6;2;10;2;4;3;5;4;1;4;6;9;5;5;3;4;2;2;8;3;3;4;5;5;3;6;6;7;7;7;7;9;6;8;12;7;7;6;5;3;7;3;2;3;7;7;7;7;4;7;9;5;7;17;4;4;6;8;6;16;5;9;4;2;8;10;12;6;6;4;11;8;14;17;10;14;12;15;17;10;10;10;15;9;18;16;20;12;14;8;15;9;929
"350330 Araras";-;-;-;-;-;2;1;6;12;21;6;6;6;11;5;7;9;10;9;6;9;8;5;6;5;5;6;4;6;12;5;7;9;10;8;4;1;1;2;5;10;4;8;6;6;1;7;12;5;3;10;5;7;4;2;9;12;18;3;9;9;3;3;7;5;5;3;2;6;6;4;6;5;5;6;8;6;5;7;6;11;5;5;6;7;6;4;5;11;1;6;7;5;9;4;7;7;4;6;3;9;9;7;9;10;5;5;6;8;6;8;12;4;11;13;11;8;8;16;6;5;3;6;5;8;6;6;6;4;8;7;8;5;6;4;8;9;5;9;18;6;9;3;6;5;9;2;4;5;12;3;4;3;2;5;4;6;997
"350335 Arco-Íris";-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;2;-;1;1;1;-;-;-;1;-;-;-;-;-;1;-;1;-;-;1;-;1;-;-;2;-;-;-;-;1;-;-;-;-;-;-;-;1;-;-;-;1;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;1;-;-;2;1;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1;1;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1;-;1;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;1;-;-;1;-;-;-;33
"350340 Arealva";-;-;-;-;-;-;-;-;-;1;2;-;-;-;1;1;1;-;1;1;3;1;3;1;2;6;-;1;2;-;3;-;1;3;-;-;-;-;-;-;-;1;-;-;-;-;1;1;1;-;1;-;-;-;-;-;1;-;-;-;-;1;-;1;1;-;-;1;-;-;-;-;-;-;-;-;-;1;-;1;2;-;2;2;-;-;1;2;3;1;4;2;3;-;1;-;-;1;-;1;1;1;1;2;1;1;1;2;2;1;-;1;-;-;1;1;-;2;-;-;-;-;1;-;-;1;1;-;-;1;-;-;-;-;-;-;-;-;-;1;-;-;1;1;1;-;-;2;-;1;-;2;-;-;1;2;1;106
"350350 Areias";-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5
"350360 Areiópolis";-;-;-;-;-;-;-;-;1;-;-;1;-;-;-;-;-;1;-;1;-;1;-;1;-;1;2;-;1;-;-;1;1;-;-;-;-;-;-;1;1;-;-;-;-;2;-;-;1;-;-;1;-;-;-;1;1;1;-;1;1;-;-;-;-;-;-;1;1;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;-;-;-;1;-;-;-;-;-;-;1;-;1;-;-;-;-;-;1;-;-;2;1;-;1;-;2;-;-;-;-;-;-;1;-;1;-;-;-;1;-;-;-;-;-;1;1;-;-;-;-;-;2;-;1;-;-;46
