"Município";"2007/Jun";"2007/Jul";"2007/Ago";"2007/Set";"2007/Out";"2007/Nov";"2007/Dez";"2008/Jan";"2008/Fev";"2008/Mar";"2008/Abr";"2008/Mai";"2008/Jun";"2008/Jul";"2008/Ago";"2008/Set";"2008/Out";"2008/Nov";"2008/Dez";"2009/Jan";"2009/Fev";"2009/Mar";"2009/Abr";"2009/Mai";"2009/Jun";"2009/Jul";"2009/Ago";"2009/Set";"2009/Out";"2009/Nov";"2009/Dez";"2010/Jan";"2010/Fev";"2010/Mar";"2010/Abr";"2010/Mai";"2010/Jun";"2010/Jul";"2010/Ago";"2010/Set";"2010/Out";"2010/Nov";"2010/Dez";"2011/Jan";"2011/Fev";"2011/Mar";"2011/Abr";"2011/Mai";"2011/Jun";"2011/Jul";"2011/Ago";"2011/Set";"2011/Out";"2011/Nov";"2011/Dez";"2012/Jan";"2012/Fev";"2012/Mar";"2012/Abr";"2012/Mai";"2012/Jun";"2012/Jul";"2012/Ago";"2012/Set";"2012/Out";"2012/Nov";"2012/Dez";"2013/Jan";"2013/Fev";"2013/Mar";"2013/Abr";"2013/Mai";"2013/Jun";"2013/Jul";"2013/Ago";"2013/Set";"2013/Out";"2013/Nov";"2013/Dez";"2014/Jan";"2014/Fev";"2014/Mar";"2014/Abr";"2014/Mai";"2014/Jun";"2014/Jul";"2014/Ago";"2014/Set";"2014/Out";"2014/Nov";"2014/Dez";"2015/Jan";"2015/Fev";"2015/Mar";"2015/Abr";"2015/Mai";"2015/Jun";"2015/Jul";"2015/Ago";"2015/Set";"2015/Out";"2015/Nov";"2015/Dez";"2016/Jan";"2016/Fev";"2016/Mar";"2016/Abr";"2016/Mai";"2016/Jun";"2016/Jul";"2016/Ago";"2016/Set";"2016/Out";"2016/Nov";"2016/Dez";"2017/Jan";"2017/Fev";"2017/Mar";"2017/Abr";"2017/Mai";"2017/Jun";"2017/Jul";"2017/Ago";"2017/Set";"2017/Out";"2017/Nov";"2017/Dez";"2018/Jan";"2018/Fev";"2018/Mar";"2018/Abr";"2018/Mai";"2018/Jun";"2018/Jul";"2018/Ago";"2018/Set";"2018/Out";"2018/Nov";"2018/Dez";"2019/Jan";"2019/Fev";"2019/Mar";"2019/Abr";"2019/Mai";"2019/Jun";"2019/Jul";"2019/Ago";"2019/Set";"2019/Out";"2019/Nov";"2019/Dez";"2020/Jan";"2020/Fev";"2020/Mar";"2020/Abr";"2020/Mai";"2020/Jun";"Total"
"430205 Benjamin Constant do Sul";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;8
"430210 Bento Gonçalves";-;-;-;-;1;-;-;-;1;3;-;1;-;2;2;1;2;2;1;6;-;1;1;2;-;1;-;-;-;1;-;2;-;2;-;-;-;1;2;1;-;-;1;-;-;1;3;2;-;-;-;1;-;1;1;1;-;-;-;-;1;-;-;-;1;-;2;-;-;-;1;-;-;1;-;-;1;1;-;-;-;1;-;2;-;-;-;-;1;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;1;-;-;-;-;-;1;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;68
"430220 Boa Vista do Buricá";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;2;1;-;-;1;-;1;-;-;-;-;2;1;1;1;-;-;-;1;-;-;1;3;-;-;1;-;2;1;-;-;-;-;-;1;-;1;-;-;-;-;1;-;2;-;1;-;-;-;1;-;1;-;-;-;-;-;1;1;-;-;-;1;1;-;-;-;-;-;2;2;1;-;-;5;3;1;1;-;-;-;1;1;-;-;1;1;-;1;1;-;2;-;-;-;-;-;-;-;1;-;1;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;1;1;1;-;-;-;-;1;-;-;-;-;63
"430222 Boa Vista do Cadeado";-;-;-;-;-;-;-;1;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;9
"430223 Boa Vista do Incra";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3
"430225 Boa Vista do Sul";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;7
"430230 Bom Jesus";-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;1;-;2;1;1;-;-;-;2;2;3;1;2;-;2;-;1;-;1;-;1;-;5;2;2;-;-;2;1;4;-;1;4;4;1;-;1;-;-;3;2;1;1;-;-;2;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;1;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1;-;-;2;-;-;-;-;-;-;-;-;69
"430235 Bom Princípio";-;-;-;-;-;-;-;-;1;1;-;-;-;-;-;-;1;-;-;1;-;-;-;-;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;1;2;1;2;1;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1;1;-;-;-;-;-;-;-;2;1;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1;1;-;1;1;3;-;1;1;-;1;1;2;1;-;4;-;-;-;-;-;-;-;-;1;-;1;1;-;1;-;1;-;45
"430237 Bom Progresso";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;2;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;11
"430240 Bom Retiro do Sul";-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;1;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1;-;-;1;3;1;-;1;-;1;-;-;2;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;-;2;-;1;-;-;-;-;-;1;-;-;-;-;24
"430245 Boqueirão do Leão";-;-;-;-;-;-;-;2;1;5;3;3;4;3;1;1;1;-;-;2;1;1;-;-;1;1;-;3;1;-;1;2;2;-;3;1;-;1;-;2;3;2;4;1;2;-;5;4;4;4;2;6;6;2;3;3;4;6;5;2;4;8;7;3;4;3;6;8;5;1;2;7;1;2;5;2;4;2;4;2;7;5;4;4;1;4;5;4;7;6;6;10;6;7;3;4;8;7;9;2;6;8;4;5;5;3;7;7;5;5;4;2;2;2;4;6;6;3;2;5;4;2;6;6;3;5;4;7;4;5;4;4;3;2;3;1;4;3;4;5;10;5;3;7;5;7;5;4;3;7;-;6;5;3;1;-;-;544
"430250 Bossoroca";-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;1;1;-;-;-;-;-;-;-;-;-;-;1;1;-;-;-;1;-;1;-;-;-;-;1;-;-;-;-;1;-;1;1;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1;-;-;-;-;1;-;-;-;20
"430258 Bozano";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"430260 Braga";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;6
"430265 Brochier";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"430270 Butiá";-;-;-;-;-;-;1;8;15;8;16;8;4;7;12;4;12;10;8;14;13;10;9;6;11;10;6;18;14;20;7;12;7;8;8;5;8;5;9;7;3;11;6;9;9;12;5;5;4;8;4;6;7;4;2;5;5;12;5;12;7;6;7;3;1;8;1;-;4;2;3;3;2;2;2;4;2;4;1;-;-;8;1;-;-;1;-;1;2;3;2;2;4;4;3;5;3;4;3;2;2;-;2;3;2;3;1;1;1;1;-;3;2;6;1;2;1;1;-;3;1;1;1;-;1;-;1;3;3;-;-;1;-;-;-;-;-;-;-;-;-;-;-;3;1;4;2;1;-;-;-;-;-;-;-;-;-;622
"430280 Caçapava do Sul";-;-;-;-;-;-;3;8;5;7;5;3;-;1;3;4;1;2;1;1;2;4;2;5;1;-;4;1;6;4;4;3;5;1;1;4;1;1;2;2;5;4;6;4;8;6;5;10;7;4;7;7;9;9;6;10;10;7;4;6;6;1;6;11;7;6;4;5;1;11;2;1;2;3;-;5;4;3;6;6;-;-;3;1;6;4;2;3;6;6;7;3;5;3;3;-;3;3;5;1;7;2;5;7;2;5;4;3;2;4;1;-;1;1;2;6;8;3;3;5;6;3;3;3;4;2;4;2;1;5;2;3;1;1;2;1;1;-;2;-;1;2;12;7;5;3;4;4;5;4;9;10;6;8;6;1;-;589
"430290 Cacequi";-;-;-;-;-;-;-;5;3;4;1;5;7;1;3;3;9;10;8;6;6;5;9;3;5;2;7;6;4;-;2;-;2;7;2;2;6;1;2;4;4;3;5;4;3;3;3;5;4;-;6;-;4;4;4;3;5;4;2;2;2;2;1;1;5;2;1;1;1;1;2;-;2;1;1;1;3;1;1;1;4;3;4;3;-;1;1;1;-;1;1;1;-;1;3;3;1;2;1;2;1;2;2;2;1;1;1;-;1;-;2;3;-;2;-;1;2;4;-;-;-;1;3;2;2;-;-;-;-;-;2;-;1;-;1;-;-;-;-;1;-;-;2;-;-;-;-;-;-;1;-;10;4;6;-;-;2;334
"430300 Cachoeira do Sul";-;-;-;-;-;-;2;1;1;2;-;3;1;-;1;1;-;1;-;1;-;-;-;-;1;-;1;-;-;-;-;-;-;-;-;-;1;-;-;1;-;-;-;-;-;-;-;-;1;1;-;-;-;1;-;2;-;1;-;1;-;-;-;-;-;1;-;-;1;-;-;-;-;3;-;1;1;2;-;1;-;-;1;-;-;-;-;-;-;2;-;1;1;1;1;1;-;3;-;2;2;2;-;2;-;-;1;-;1;-;-;-;-;-;1;1;1;2;-;1;-;-;-;-;-;-;-;-;1;1;1;-;1;-;1;3;1;6;2;2;1;-;2;2;2;1;1;-;2;1;2;-;1;-;-;-;-;96
"430310 Cachoeirinha";-;-;-;-;-;-;-;2;2;3;2;1;-;-;1;-;1;-;-;-;1;1;-;-;2;-;-;-;-;1;1;1;-;-;-;-;-;1;-;1;-;-;2;1;1;-;1;-;-;1;2;2;3;1;4;1;-;-;1;1;1;1;-;-;-;1;-;1;1;-;1;2;2;3;-;2;-;1;3;2;-;2;-;1;-;1;2;1;-;-;-;-;-;1;-;-;-;-;1;-;1;-;1;-;-;-;-;1;1;-;-;1;-;2;1;-;-;2;1;1;-;-;2;-;-;1;1;-;3;3;-;-;1;-;-;1;1;1;-;-;1;-;1;2;1;1;4;-;-;2;2;1;-;2;-;-;3;118
"430320 Cacique Doble";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;1;2;-;-;-;-;-;-;-;-;-;1;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;9
"430330 Caibaté";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3
"430340 Caiçara";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1;1;1;2;-;1;1;-;1;-;-;-;-;-;-;1;-;1;1;1;-;-;-;-;19
"430350 Camaquã";-;-;-;-;1;-;1;9;8;12;10;7;5;15;11;8;8;12;8;7;7;6;5;1;4;7;10;3;8;6;7;5;5;4;5;6;5;1;5;6;1;1;7;2;2;4;2;5;1;5;3;3;6;6;4;4;1;1;3;3;4;3;-;5;4;4;3;6;3;5;2;4;-;2;3;3;1;-;5;7;1;3;-;2;1;2;-;3;1;1;1;1;-;4;3;4;-;-;7;4;2;7;11;10;8;2;6;1;7;3;7;12;6;6;8;10;4;9;3;4;8;6;9;3;10;4;6;8;6;6;7;7;8;7;6;5;9;11;4;7;3;3;6;5;7;5;2;3;6;3;3;3;6;3;3;2;3;723
"430355 Camargo";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;4
"430360 Cambará do Sul";-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;9
"430367 Campestre da Serra";-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;6
"430370 Campina das Missões";-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;1;-;-;-;1;-;-;1;-;-;-;-;-;-;-;1;-;-;-;-;-;-;2;-;-;-;-;-;-;-;-;-;-;1;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;15
"430380 Campinas do Sul";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;4
"430390 Campo Bom";-;-;-;-;-;-;-;-;-;-;3;2;3;-;-;-;2;-;-;5;1;4;1;2;1;2;3;5;2;-;2;3;1;2;2;2;2;2;2;2;1;1;-;-;-;1;2;2;1;-;3;-;3;1;1;2;6;4;-;1;-;1;-;2;1;1;1;-;-;1;-;-;-;1;2;3;1;4;1;3;2;3;5;-;1;1;2;1;-;3;-;3;1;2;1;1;1;2;2;-;-;-;2;-;1;-;2;1;-;1;1;1;2;1;2;-;-;-;-;2;-;-;-;-;1;-;-;2;-;-;-;-;1;1;-;1;-;-;1;-;-;1;1;1;-;1;1;-;-;-;3;1;1;1;1;-;-;173
"430400 Campo Novo";-;-;-;-;-;-;-;3;-;1;1;4;-;2;2;1;2;-;2;2;1;1;2;3;1;-;4;2;1;1;3;1;-;2;-;-;2;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;-;-;-;-;-;1;-;2;-;-;2;-;-;-;-;1;-;-;-;-;1;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;59
"430410 Campos Borges";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3
"430420 Candelária";-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;2;-;-;1;-;-;-;-;-;2;1;1;-;-;-;-;-;-;-;1;1;-;2;-;2;1;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1;-;-;-;1;2;2;-;-;-;1;-;1;-;-;2;1;-;3;-;-;2;-;-;-;-;-;-;1;1;-;2;-;1;2;2;1;1;-;2;2;3;2;1;-;1;1;-;1;1;2;2;1;2;-;1;-;-;3;2;-;4;-;1;-;2;2;-;-;1;-;-;1;-;1;-;85
"430430 Cândido Godói";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4
"430435 Candiota";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;-;1;-;-;-;-;-;-;-;-;2;1;-;-;-;1;-;-;1;-;-;-;-;1;-;-;-;-;1;-;-;1;-;-;1;1;-;-;1;-;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;1;-;-;-;1;-;2;-;1;-;-;-;-;-;1;-;29
"430440 Canela";-;-;-;-;-;-;-;-;1;2;2;1;1;-;2;1;2;2;-;3;1;-;-;2;-;1;1;-;1;2;-;-;3;1;-;1;-;-;-;1;1;1;-;1;-;-;-;5;5;4;14;8;6;10;5;13;8;6;3;9;2;6;8;11;3;-;1;5;1;2;-;-;1;2;2;1;1;-;1;2;1;4;1;-;1;1;2;2;-;1;-;1;1;1;1;-;-;1;-;1;1;1;1;1;3;2;-;-;2;2;-;4;2;3;4;-;2;2;1;-;-;1;-;-;-;1;-;2;1;-;-;-;-;2;2;-;-;1;1;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;241
"430450 Canguçu";-;-;-;-;-;-;2;8;14;4;5;7;4;6;4;3;7;7;7;9;10;6;8;7;5;6;3;4;10;4;6;9;11;6;3;8;7;3;6;7;6;7;6;6;10;5;1;7;4;3;5;2;5;-;4;4;3;5;2;1;4;6;4;3;7;4;1;8;6;3;8;-;1;4;3;-;4;-;9;3;1;3;4;5;3;3;-;4;4;1;4;7;7;3;2;1;1;3;3;1;-;1;1;-;1;-;4;1;2;2;3;7;3;4;1;7;5;3;1;4;1;2;1;1;1;-;-;2;-;-;1;2;-;2;-;2;2;-;2;-;-;-;1;1;1;1;2;3;-;-;-;-;-;-;-;2;-;520
"430460 Canoas";-;-;-;-;-;-;-;1;1;1;1;-;3;2;2;2;4;1;1;1;3;1;-;3;2;2;5;1;2;2;1;3;4;3;-;-;3;2;3;1;2;2;1;2;-;4;-;-;5;5;6;7;3;6;9;6;4;-;4;2;2;2;1;2;3;6;-;3;2;1;-;-;3;2;1;2;3;2;2;4;4;3;2;1;2;1;6;1;3;7;5;3;2;3;4;3;2;1;1;1;6;4;1;3;2;4;2;4;-;1;-;2;2;2;2;1;3;1;1;1;1;-;1;-;-;2;1;3;-;-;3;-;2;1;1;-;4;2;3;3;1;-;-;-;3;1;2;1;-;1;1;1;-;-;3;-;1;309
