"Município";"2007/Jan";"2007/Jul";"2007/Ago";"2007/Set";"2007/Out";"2007/Nov";"2007/Dez";"2008/Jan";"2008/Fev";"2008/Mar";"2008/Abr";"2008/Mai";"2008/Jun";"2008/Jul";"2008/Ago";"2008/Set";"2008/Out";"2008/Nov";"2008/Dez";"2009/Jan";"2009/Fev";"2009/Mar";"2009/Abr";"2009/Mai";"2009/Jun";"2009/Jul";"2009/Ago";"2009/Set";"2009/Out";"2009/Nov";"2009/Dez";"2010/Jan";"2010/Fev";"2010/Mar";"2010/Abr";"2010/Mai";"2010/Jun";"2010/Jul";"2010/Ago";"2010/Set";"2010/Out";"2010/Nov";"2010/Dez";"2011/Jan";"2011/Fev";"2011/Mar";"2011/Abr";"2011/Mai";"2011/Jun";"2011/Jul";"2011/Ago";"2011/Set";"2011/Out";"2011/Nov";"2011/Dez";"2012/Jan";"2012/Fev";"2012/Mar";"2012/Abr";"2012/Mai";"2012/Jun";"2012/Jul";"2012/Ago";"2012/Set";"2012/Out";"2012/Nov";"2012/Dez";"2013/Jan";"2013/Fev";"2013/Mar";"2013/Abr";"2013/Mai";"2013/Jun";"2013/Jul";"2013/Ago";"2013/Set";"2013/Out";"2013/Nov";"2013/Dez";"2014/Jan";"2014/Fev";"2014/Mar";"2014/Abr";"2014/Mai";"2014/Jun";"2014/Jul";"2014/Ago";"2014/Set";"2014/Out";"2014/Nov";"2014/Dez";"2015/Jan";"2015/Fev";"2015/Mar";"2015/Abr";"2015/Mai";"2015/Jun";"2015/Jul";"2015/Ago";"2015/Set";"2015/Out";"2015/Nov";"2015/Dez";"2016/Jan";"2016/Fev";"2016/Mar";"2016/Abr";"2016/Mai";"2016/Jun";"2016/Jul";"2016/Ago";"2016/Set";"2016/Out";"2016/Nov";"2016/Dez";"2017/Jan";"2017/Fev";"2017/Mar";"2017/Abr";"2017/Mai";"2017/Jun";"2017/Jul";"2017/Ago";"2017/Set";"2017/Out";"2017/Nov";"2017/Dez";"2018/Jan";"2018/Fev";"2018/Mar";"2018/Abr";"2018/Mai";"2018/Jun";"2018/Jul";"2018/Ago";"2018/Set";"2018/Out";"2018/Nov";"2018/Dez";"2019/Jan";"2019/Fev";"2019/Mar";"2019/Abr";"2019/Mai";"2019/Jun";"2019/Jul";"2019/Ago";"2019/Set";"2019/Out";"2019/Nov";"2019/Dez";"2020/Jan";"2020/Fev";"2020/Mar";"2020/Abr";"2020/Mai";"2020/Jun";"Total"
"411300 Jussara";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1;-;1;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;-;-;-;2;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;2;-;-;-;-;-;-;-;-;1;-;-;-;-;-;14
"411310 Kaloré";-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;1;-;-;-;-;3;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;11
"411320 Lapa";-;-;-;-;-;-;2;1;-;-;-;1;-;1;-;-;-;-;1;2;-;-;-;2;-;1;-;-;-;1;2;2;2;-;2;2;1;-;1;2;3;1;1;2;2;1;-;2;-;4;1;2;-;-;-;4;1;-;-;-;2;-;1;1;1;1;2;3;-;2;-;1;-;1;2;-;-;-;-;-;-;1;-;-;1;1;-;-;1;1;-;-;1;1;-;1;1;1;1;-;1;1;-;-;-;1;1;1;-;-;-;-;-;1;1;-;1;1;2;2;3;-;3;2;3;-;1;3;1;2;1;3;1;-;1;-;-;1;-;-;1;1;1;-;2;-;-;1;3;2;-;2;-;-;-;2;-;131
"411325 Laranjal";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;10
"411330 Laranjeiras do Sul";-;-;-;-;-;-;1;-;2;2;-;-;1;1;-;2;-;-;-;1;1;1;1;-;-;1;-;-;-;-;1;2;-;-;-;-;-;-;-;-;-;1;-;1;2;-;-;1;1;1;-;1;-;-;-;-;-;2;1;-;-;3;1;-;1;-;1;1;1;2;2;2;-;-;-;1;-;1;-;-;-;-;1;-;-;2;1;1;-;-;-;-;-;1;-;-;-;-;1;-;-;1;-;-;-;-;-;2;-;2;1;-;2;-;1;4;6;3;2;-;1;-;-;2;1;2;-;1;1;-;1;-;1;1;-;-;-;-;-;-;-;1;1;-;1;2;2;-;3;1;1;1;1;2;-;-;-;102
"411340 Leópolis";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;-;1;-;-;-;-;-;-;-;-;-;2;-;-;-;-;-;2;-;-;1;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1;1;-;1;-;1;-;1;1;-;-;-;-;1;2;2;-;-;-;-;-;-;-;-;1;-;-;-;-;-;24
"411342 Lidianópolis";-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;8
"411345 Lindoeste";-;-;-;-;-;-;-;3;1;-;1;1;-;-;-;1;1;-;1;-;1;-;-;-;-;-;1;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;1;-;-;1;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;21
"411350 Loanda";-;-;-;-;-;-;-;-;-;-;1;1;-;1;-;1;1;-;-;-;-;2;1;-;-;1;-;-;-;-;-;1;2;1;-;1;3;-;1;-;1;3;-;-;-;-;2;-;2;1;-;-;-;-;-;5;-;-;1;1;-;1;1;-;-;-;1;3;1;-;-;-;-;-;1;-;1;-;-;-;-;1;-;-;-;-;-;-;-;1;-;1;-;-;-;-;-;-;-;1;1;1;1;-;1;2;-;-;-;-;-;-;1;1;-;-;-;-;-;2;-;4;-;1;-;-;-;-;1;1;1;2;3;-;3;1;-;1;4;2;2;-;-;1;2;-;1;-;-;-;-;-;-;-;1;-;1;89
"411360 Lobato";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;7
"411370 Londrina";-;-;-;-;2;2;8;7;6;11;8;11;12;12;10;14;13;17;23;16;9;14;8;11;7;15;10;14;13;10;7;8;8;13;15;15;9;13;14;9;15;9;18;12;19;16;11;11;20;15;11;19;13;8;19;13;15;17;11;20;14;6;11;24;16;17;13;15;13;23;23;17;19;12;21;24;14;20;14;16;16;14;11;16;15;11;15;13;22;18;19;22;9;23;16;13;18;21;23;18;19;22;25;19;14;14;16;14;20;19;15;21;19;31;29;26;24;21;27;22;18;16;22;22;15;24;20;16;17;23;21;30;18;16;20;25;25;16;15;27;15;25;23;13;15;24;9;9;20;19;19;17;16;20;9;13;-;2440
"411373 Luiziana";-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;2;-;-;-;-;1;1;1;-;2;1;-;-;1;-;-;-;-;1;1;-;-;-;-;2;1;1;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;-;-;-;-;1;-;-;-;-;-;-;28
"411375 Lunardelli";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;2;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;12
"411380 Lupionópolis";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;-;1;2;-;-;-;-;-;-;-;-;-;1;-;1;-;-;-;-;1;3;1;3;1;-;-;-;-;-;-;-;-;1;-;-;-;-;1;-;-;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;1;2;1;1;1;-;-;-;-;-;-;-;-;1;1;-;-;-;34
"411390 Mallet";-;-;-;-;-;-;-;6;5;5;3;3;8;10;9;12;5;4;7;11;10;3;3;2;6;3;-;4;5;2;3;5;2;1;9;4;3;9;2;12;1;3;6;2;5;4;4;8;7;4;6;4;6;6;5;5;11;3;5;5;4;3;9;3;8;7;4;3;-;4;8;3;7;6;8;3;3;3;2;2;2;4;2;2;-;2;2;5;2;5;3;2;2;3;6;3;10;5;-;-;-;-;-;-;-;1;1;-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1;-;1;-;-;-;-;-;-;-;1;1;-;1;-;-;-;-;-;-;-;2;7;-;-;-;-;-;445
"411400 Mamborê";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;1;1;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;2;-;1;1;-;1;-;1;-;-;-;-;-;-;-;-;1;1;1;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;-;-;-;-;-;-;1;1;-;-;-;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;1;-;2;-;1;1;-;-;-;-;-;-;-;29
"411410 Mandaguaçu";-;-;-;-;-;-;-;-;-;1;1;-;1;-;-;-;-;-;-;-;-;-;1;1;2;1;-;-;-;-;-;1;-;2;1;1;-;3;-;1;-;-;1;-;2;-;-;1;2;-;1;-;2;4;1;1;-;2;1;3;-;-;1;1;2;1;1;1;-;-;2;-;-;-;-;-;-;-;1;1;1;-;-;-;-;-;1;-;-;1;-;-;-;1;-;-;-;-;-;2;-;-;-;-;-;-;-;1;-;-;1;-;-;-;-;2;-;1;-;2;-;1;-;-;-;2;1;3;-;-;-;1;-;3;-;-;-;-;-;-;-;-;1;1;-;1;-;-;-;-;1;-;-;-;-;1;-;78
"411420 Mandaguari";-;-;-;-;-;-;-;-;-;2;-;-;1;1;1;1;3;-;-;-;-;-;1;-;-;1;2;-;-;-;-;-;1;1;1;-;1;1;1;1;1;1;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;1;-;-;1;1;-;1;-;-;-;-;-;-;-;-;2;-;-;1;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;1;-;1;1;1;1;1;-;-;-;2;-;-;-;-;-;-;2;-;2;1;-;2;-;-;-;-;1;-;-;1;1;1;-;1;-;-;-;2;2;-;1;-;2;-;1;-;-;2;2;1;-;5;1;-;1;-;-;1;-;1;3;2;-;79
"411430 Mandirituba";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;1;-;-;-;-;-;-;-;-;-;1;1;-;2;1;1;-;1;-;-;-;-;-;2;1;2;-;-;-;-;1;-;-;-;-;-;-;1;-;2;-;1;1;-;1;-;-;-;1;1;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;1;-;-;2;1;-;3;-;-;-;-;1;1;1;-;-;5;1;-;-;-;-;-;2;1;2;-;-;1;-;-;-;1;3;2;-;-;2;1;-;-;-;1;-;1;-;-;-;-;-;1;-;-;1;-;-;-;-;-;-;-;-;-;2;-;1;-;1;1;-;65
"411435 Manfrinópolis";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;1;-;-;1;1;-;-;-;-;-;-;-;-;1;-;2;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;13
"411440 Mangueirinha";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;1;2;-;-;-;-;-;1;1;-;-;-;-;-;-;-;12
"411450 Manoel Ribas";-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;1;1;-;1;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;-;-;-;-;1;2;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1;-;1;-;-;1;2;-;-;-;-;-;-;-;1;-;-;-;-;-;1;-;-;1;-;-;-;1;-;-;-;-;-;1;-;-;-;24
"411460 Marechal Cândido Rondon";-;-;-;-;-;-;-;1;3;3;1;2;2;1;2;3;2;4;-;1;1;-;1;2;1;2;1;2;4;4;6;2;3;3;1;-;-;1;1;2;1;1;7;9;7;2;2;1;-;1;1;1;-;-;-;-;-;-;-;-;-;-;1;-;1;-;-;1;-;1;-;-;-;-;1;-;-;-;1;-;-;1;1;2;2;1;-;-;-;1;1;1;-;2;1;-;-;1;2;1;-;-;-;-;-;-;1;1;2;1;-;-;1;-;-;1;1;-;2;-;-;1;2;-;2;-;1;1;3;3;1;-;-;-;1;2;-;-;-;2;3;1;-;-;1;2;1;-;-;-;1;2;-;2;-;-;-;160
"411470 Maria Helena";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1;-;1;-;-;-;-;-;-;-;-;-;-;-;1;3;1;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;1;2;-;-;-;-;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;-;-;-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;20
"411480 Marialva";-;-;-;-;-;-;-;2;3;-;-;1;-;-;1;1;-;-;1;-;-;2;1;2;-;1;1;2;1;-;1;-;-;-;1;-;2;1;-;3;2;-;-;-;-;1;-;-;-;-;-;-;-;-;-;1;-;-;-;2;1;2;2;-;2;1;-;3;1;2;-;-;3;-;1;2;-;-;-;-;1;-;1;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;-;-;-;-;-;-;1;1;-;-;1;2;-;-;4;-;2;-;1;2;-;-;-;-;-;-;1;-;1;1;1;2;1;-;-;-;1;1;-;-;-;-;1;1;-;-;-;-;83
"411490 Marilândia do Sul";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;-;-;-;-;-;-;-;-;1;-;-;1;-;-;-;-;-;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1;-;-;-;1;-;-;1;-;1;-;-;-;-;-;-;-;14
"411500 Marilena";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;1;-;-;-;-;1;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;9
"411510 Mariluz";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;1;-;1;-;-;-;1;-;-;-;-;-;-;1;-;-;-;-;-;-;3;1;1;-;1;-;1;1;1;1;-;3;-;1;1;2;2;-;1;2;1;-;2;3;1;2;-;1;-;-;-;-;-;-;-;-;-;2;-;-;1;-;1;-;1;-;-;-;-;-;1;-;-;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;-;1;1;-;-;1;1;-;-;-;-;-;-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;1;-;-;-;1;-;-;-;-;58
"411520 Maringá";-;-;-;-;-;-;3;7;12;11;8;6;8;7;9;7;7;3;6;6;4;8;12;5;14;13;12;9;14;23;12;12;12;10;12;6;10;14;11;18;8;7;3;5;9;5;5;3;3;6;5;7;3;6;6;8;9;4;6;13;8;3;14;3;7;6;8;4;10;11;13;10;6;13;11;7;4;4;8;6;10;10;13;8;5;6;7;10;4;6;7;10;6;11;4;10;8;6;5;7;10;3;2;8;9;6;4;3;8;11;5;6;4;8;10;6;6;5;4;2;6;6;6;1;6;3;6;5;6;8;4;12;10;7;4;4;8;6;5;8;3;7;5;8;11;15;13;5;4;11;5;10;13;7;2;3;3;1127
"411530 Mariópolis";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;2;-;-;-;-;-;-;-;-;-;-;-;1;1;1;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;-;-;-;16
"411535 Maripá";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;1;3;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;12
"411540 Marmeleiro";-;-;-;-;-;-;-;-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;-;-;1;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1;-;-;-;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;1;1;1;-;-;-;-;-;1;1;1;-;-;-;-;-;2;-;-;-;25
"411545 Marquinho";-;-;-;-;-;-;-;-;-;2;1;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;-;-;-;9
"411550 Marumbi";-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1;1;-;-;-;-;-;1;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;10
"411560 Matelândia";-;-;-;-;-;-;-;-;1;-;-;1;-;3;1;2;-;-;-;-;-;-;1;-;2;-;-;-;-;-;-;-;1;1;-;2;-;-;-;-;1;2;1;-;-;-;1;1;-;1;-;1;-;1;-;1;-;1;-;-;2;-;-;1;-;-;-;-;-;-;2;2;-;-;1;2;-;1;-;-;-;1;-;-;1;1;2;1;1;2;1;1;-;-;1;1;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1;1;1;1;-;-;-;1;-;-;1;2;1;-;-;-;-;-;-;-;-;64
"411570 Matinhos";-;-;-;-;-;-;1;-;-;3;1;2;1;-;3;3;-;-;1;-;-;1;1;1;-;-;-;-;1;-;-;-;-;2;1;-;-;1;2;1;-;-;-;-;1;-;-;1;2;-;-;-;1;-;1;1;-;1;-;-;-;-;-;-;1;1;-;1;-;1;1;1;1;-;-;2;-;3;-;1;-;1;1;-;1;1;1;2;-;-;1;-;-;-;1;-;1;1;-;2;-;4;1;1;1;-;-;4;-;-;2;-;-;-;1;-;1;-;-;1;-;-;1;-;-;-;-;1;-;1;1;1;2;1;-;-;-;2;1;1;-;-;-;-;3;1;1;-;1;1;-;-;2;-;-;-;-;97
"411573 Mato Rico";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;1;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;1;2;1;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;16
"411575 Mauá da Serra";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1;-;-;1;-;-;-;1;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1;-;-;1;-;-;-;-;-;-;-;1;-;-;-;-;-;1;-;1;-;-;-;-;1;-;-;1;-;-;-;-;1;1;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;20
"411580 Medianeira";-;-;-;-;-;-;-;1;1;2;-;-;1;1;-;-;-;1;1;-;1;1;-;1;-;1;1;2;-;-;1;1;-;-;1;3;1;1;4;-;6;3;4;1;-;2;-;3;1;2;-;-;-;1;-;1;-;4;1;2;2;-;-;2;1;1;2;1;-;-;-;-;2;2;-;-;-;1;1;2;1;-;-;2;2;2;2;2;-;1;2;3;-;-;3;-;-;-;-;1;1;3;-;1;-;2;1;-;2;2;2;-;3;-;2;-;1;2;2;1;-;-;-;-;-;-;-;1;1;1;1;-;1;-;2;1;7;2;4;1;2;1;-;1;3;-;1;1;1;1;-;-;-;-;-;-;-;154
