"Município";"2008";"2009";"2010";"2011";"2012";"2013";"2014";"2015";"2016";"2017";"2018";"Total"
"313680 Juramento";-;-;-;-;-;-;1;-;-;1;-;2
"313690 Juruaia";3;2;1;2;-;1;2;1;-;3;2;17
"313695 Juvenília";1;-;-;1;-;-;-;-;2;-;1;5
"313700 Ladainha";1;2;1;1;-;2;1;1;-;2;-;11
"313710 Lagamar";1;1;-;-;-;-;-;1;-;-;-;3
"313720 Lagoa da Prata";7;3;2;6;8;3;5;3;5;7;4;53
"313730 Lagoa dos Patos";-;-;1;-;-;-;-;-;-;-;1;2
"313740 Lagoa Dourada";-;-;-;-;-;-;-;2;-;-;2;4
"313750 Lagoa Formosa";1;-;2;1;2;5;2;4;5;-;1;23
"313753 Lagoa Grande";-;1;3;-;1;-;1;-;1;1;1;9
"313760 Lagoa Santa";4;6;8;8;5;6;4;2;7;1;11;62
"313770 Lajinha";1;-;2;2;4;1;-;-;1;-;1;12
"313780 Lambari";-;3;2;-;3;4;5;3;-;1;2;23
"313790 Lamim";1;-;-;-;2;-;-;-;-;-;-;3
"313800 Laranjal";-;1;-;-;-;1;3;1;-;3;2;11
"313810 Lassance";-;-;-;-;1;-;2;-;-;1;3;7
"313820 Lavras";6;12;8;4;6;3;8;9;27;10;3;96
"313830 Leandro Ferreira";1;-;-;3;-;1;-;1;1;-;-;7
"313835 Leme do Prado";-;1;-;-;-;-;1;-;-;-;1;3
"313840 Leopoldina";8;6;8;8;3;6;4;5;8;11;6;73
"313850 Liberdade";-;-;-;-;-;1;-;-;1;-;-;2
"313860 Lima Duarte";2;2;2;1;3;1;-;1;6;-;1;19
"313862 Limeira do Oeste";-;-;-;-;-;-;-;-;1;-;-;1
"313865 Lontra";1;1;-;-;-;-;-;-;2;-;-;4
"313867 Luisburgo";-;-;-;2;1;1;-;-;-;-;1;5
"313868 Luislândia";1;-;-;1;-;1;-;1;-;-;-;4
"313870 Luminárias";-;-;-;1;-;-;-;1;2;1;-;5
"313880 Luz";1;1;3;1;1;1;3;1;-;-;4;16
"313890 Machacalis";-;-;1;-;-;-;1;-;-;1;-;3
"313900 Machado";12;12;4;3;3;1;3;5;5;3;-;51
"313910 Madre de Deus de Minas";1;-;-;-;-;-;-;-;-;-;2;3
"313920 Malacacheta";1;1;-;2;1;1;-;1;1;-;2;10
"313925 Mamonas";-;1;-;1;1;5;-;1;-;-;-;9
"313930 Manga";-;-;-;-;-;-;1;3;2;-;-;6
"313940 Manhuaçu";12;10;1;8;6;10;2;5;7;5;2;68
"313950 Manhumirim";2;2;2;3;1;1;-;1;2;1;1;16
"313960 Mantena";2;1;1;1;1;1;1;3;-;3;1;15
"313980 Mar de Espanha";2;1;-;4;3;1;4;2;-;3;3;23
"313970 Maravilhas";1;-;-;-;1;-;1;1;-;-;1;5
"313990 Maria da Fé";7;3;1;-;1;1;1;1;1;3;-;19
"314000 Mariana";6;6;1;3;6;2;4;5;6;7;4;50
"314010 Marilac";-;-;-;-;-;-;1;1;1;-;-;3
"314015 Mário Campos";1;1;3;-;1;-;-;-;2;-;-;8
"314020 Maripá de Minas";-;1;-;-;-;-;-;-;-;-;-;1
"314030 Marliéria";-;-;-;-;-;-;-;1;-;1;-;2
"314040 Marmelópolis";-;-;-;-;1;-;-;-;1;1;-;3
"314050 Martinho Campos";1;1;1;-;1;-;2;6;1;1;-;14
"314053 Martins Soares";-;1;1;1;-;1;-;-;-;1;-;5
"314055 Mata Verde";-;-;-;-;-;1;1;1;-;-;-;3
"314060 Materlândia";1;-;-;-;-;-;1;-;1;1;-;4
"314070 Mateus Leme";1;2;4;3;1;-;1;1;7;5;5;30
"317150 Mathias Lobato";-;-;-;-;1;-;1;-;1;1;1;5
"314080 Matias Barbosa";3;1;3;3;3;-;-;4;-;-;-;17
"314085 Matias Cardoso";3;-;-;1;-;1;-;1;-;-;-;6
"314090 Matipó";2;1;1;2;1;1;1;-;1;1;3;14
"314100 Mato Verde";3;2;1;2;-;2;4;3;-;-;2;19
"314110 Matozinhos";3;8;3;4;3;1;2;5;5;3;4;41
"314120 Matutina";-;-;1;-;-;-;-;1;1;-;1;4
"314130 Medeiros";1;1;-;1;-;-;-;-;-;-;-;3
"314140 Medina";3;1;2;1;-;1;-;2;-;1;-;11
"314150 Mendes Pimentel";-;2;-;1;-;-;3;1;1;1;3;12
"314160 Mercês";3;2;3;1;3;2;1;1;4;1;2;23
"314170 Mesquita";-;-;-;1;-;-;1;-;1;3;1;7
"314180 Minas Novas";2;-;-;2;1;-;2;-;5;-;2;14
"314190 Minduri";-;-;-;-;-;-;-;-;-;1;-;1
"314200 Mirabela";-;-;-;2;1;1;-;-;-;-;-;4
"314210 Miradouro";-;3;2;1;-;1;-;1;1;1;-;10
"314220 Miraí";3;1;1;1;5;4;4;2;-;4;1;26
"314225 Miravânia";-;-;-;-;-;-;-;-;-;1;-;1
"314230 Moeda";-;-;-;-;-;-;-;-;1;-;1;2
"314240 Moema";1;-;-;1;3;-;-;1;-;1;1;8
"314250 Monjolos";1;-;-;-;-;1;-;-;1;1;1;5
"314260 Monsenhor Paulo";2;-;2;-;-;-;-;-;-;1;1;6
"314270 Montalvânia";2;2;-;1;-;-;-;-;-;1;-;6
"314280 Monte Alegre de Minas";2;2;4;2;4;-;6;2;5;-;3;30
"314290 Monte Azul";-;2;1;1;2;1;4;-;1;2;1;15
"314300 Monte Belo";-;-;-;2;1;1;-;1;-;-;1;6
"314310 Monte Carmelo";2;5;4;2;8;5;9;5;4;8;8;60
"314315 Monte Formoso";-;-;4;-;-;-;-;-;-;-;1;5
"314320 Monte Santo de Minas";1;1;1;-;-;1;-;-;-;2;-;6
"314340 Monte Sião";-;1;1;-;-;-;3;6;3;1;-;15
"314330 Montes Claros";45;48;16;55;51;31;42;45;44;34;33;444
"314345 Montezuma";-;-;-;-;-;2;-;-;1;-;2;5
"314350 Morada Nova de Minas";-;-;1;-;-;-;-;-;1;-;-;2
"314360 Morro da Garça";1;-;-;1;2;-;-;-;2;-;-;6
"314370 Morro do Pilar";1;-;1;-;-;-;-;-;-;-;-;2
"314380 Munhoz";-;-;1;-;-;-;-;-;2;1;-;4
"314390 Muriaé";16;4;9;12;11;9;10;14;11;17;13;126
"314400 Mutum";1;-;-;2;3;-;1;2;2;3;-;14
"314410 Muzambinho";1;-;1;3;1;-;2;3;-;4;-;15
"314420 Nacip Raydan";-;-;-;-;-;-;-;1;-;-;-;1
"314430 Nanuque";5;8;4;6;4;9;6;5;5;5;3;60
"314435 Naque";-;-;-;-;-;-;-;1;-;1;-;2
"314437 Natalândia";-;1;-;-;-;-;-;-;-;-;-;1
"314440 Natércia";-;-;1;-;2;-;-;-;-;-;-;3
"314450 Nazareno";1;-;-;1;-;-;-;1;1;-;-;4
"314460 Nepomuceno";1;-;2;-;2;3;1;1;6;2;1;19
"314465 Ninheira";-;-;-;-;-;-;-;-;1;-;1;2
"314467 Nova Belém";-;-;1;-;-;-;-;-;-;-;-;1
"314470 Nova Era";2;3;2;4;-;2;1;1;3;3;-;21
"314480 Nova Lima";8;4;9;3;6;6;3;5;11;11;10;76
"314490 Nova Módica";1;-;2;-;-;-;-;-;-;-;-;3
"314500 Nova Ponte";-;1;4;-;-;3;-;1;-;1;-;10
"314505 Nova Porteirinha";-;-;-;1;-;-;1;-;1;-;2;5
"314510 Nova Resende";-;2;-;1;-;1;1;1;1;1;-;8
"314520 Nova Serrana";5;11;10;9;4;8;9;11;8;15;12;102
"313660 Nova União";2;1;1;-;-;-;-;-;-;1;1;6
"314530 Novo Cruzeiro";3;5;1;-;2;1;1;2;1;5;2;23
"314535 Novo Oriente de Minas";1;-;1;1;1;-;-;-;-;-;-;4
"314537 Novorizonte";-;-;1;-;-;-;-;-;-;-;1;2
"314540 Olaria";-;-;-;-;-;2;-;1;1;1;-;5
"314545 Olhos-d'Água";-;-;-;-;-;2;2;-;-;-;-;4
"314550 Olímpio Noronha";-;-;-;1;-;-;-;-;1;-;-;2
"314560 Oliveira";-;-;3;3;4;1;7;3;1;1;-;23
"314570 Oliveira Fortes";1;-;-;-;-;-;-;3;-;-;-;4
"314580 Onça de Pitangui";-;2;-;1;-;-;1;-;1;-;-;5
"314585 Oratórios";-;-;-;-;2;1;2;-;-;3;-;8
"314587 Orizânia";2;-;-;-;-;-;1;1;-;2;1;7
"314590 Ouro Branco";2;1;5;2;2;4;2;3;7;1;5;34
"314600 Ouro Fino";2;1;2;2;3;2;2;1;4;2;1;22
"314610 Ouro Preto";8;6;5;6;1;4;5;2;10;8;10;65
"314620 Ouro Verde de Minas";1;-;2;-;-;-;1;-;-;-;1;5
"314625 Padre Carvalho";1;2;-;1;-;1;2;2;-;1;-;10
"314630 Padre Paraíso";-;4;1;2;1;-;3;-;1;-;3;15
"314655 Pai Pedro";-;1;-;-;-;-;-;-;-;1;-;2
"314640 Paineiras";-;-;1;-;-;-;-;-;-;1;-;2
"314650 Pains";-;-;2;-;1;1;-;-;1;-;-;5
"314660 Paiva";-;-;-;-;-;-;-;-;-;-;1;1
"314670 Palma";-;1;1;-;-;-;1;1;-;1;-;5
"314675 Palmópolis";-;2;1;-;-;-;1;-;-;-;-;4
"314690 Papagaios";3;1;2;1;-;-;-;-;2;-;-;9
"314710 Pará de Minas";9;17;7;19;12;14;13;14;18;8;12;143
"314700 Paracatu";7;8;10;6;4;2;3;1;4;7;10;62
"314720 Paraguaçu";5;2;-;1;3;-;1;1;3;2;1;19
"314730 Paraisópolis";1;1;1;1;-;-;1;-;-;-;1;6
"314740 Paraopeba";-;1;-;-;5;2;-;1;1;2;3;15
"314760 Passa Quatro";-;1;2;1;1;-;2;1;-;-;1;9
"314770 Passa Tempo";-;-;-;-;-;1;-;1;-;1;-;3
"314790 Passos";17;13;11;10;12;12;9;16;8;3;6;117
"314795 Patis";1;-;-;3;-;-;1;-;-;1;-;6
"314800 Patos de Minas";23;26;14;16;16;22;18;25;29;18;16;223
"314810 Patrocínio";15;23;22;22;17;11;17;14;11;17;15;184
"314820 Patrocínio do Muriaé";1;-;1;-;1;1;1;1;1;1;1;9
"314830 Paula Cândido";-;-;2;2;1;1;-;1;5;1;3;16
"314840 Paulistas";1;-;-;-;-;-;-;-;1;-;-;2
"314850 Pavão";-;-;1;1;-;-;1;-;-;-;1;4
"314860 Peçanha";-;1;2;2;-;1;-;-;-;2;-;8
"314870 Pedra Azul";3;-;2;-;-;2;1;1;1;-;-;10
"314875 Pedra Bonita";1;-;-;-;1;-;1;-;-;1;-;4
"314880 Pedra do Anta";-;-;-;-;-;-;-;-;3;1;1;5
"314890 Pedra do Indaiá";-;1;-;-;-;1;-;-;-;-;-;2
"314900 Pedra Dourada";-;-;-;-;-;1;1;1;-;-;-;3
"314910 Pedralva";1;1;1;1;-;-;1;-;1;1;1;8
"314915 Pedras de Maria da Cruz";-;-;-;-;-;-;-;1;2;1;-;4
"314920 Pedrinópolis";-;-;1;1;1;1;-;1;-;-;1;6
"314930 Pedro Leopoldo";8;5;3;6;4;3;2;1;2;2;1;37
"314940 Pedro Teixeira";-;-;-;-;-;1;-;2;1;-;-;4
"314960 Pequi";-;-;-;-;-;1;1;4;1;1;-;8
"314970 Perdigão";-;4;-;1;1;-;-;1;-;-;-;7
"314980 Perdizes";-;-;-;-;1;1;3;3;-;-;-;8
"314990 Perdões";-;3;2;-;3;-;-;1;4;2;1;16
"314995 Periquito";-;-;-;-;-;-;-;-;1;2;2;5
"315000 Pescador";-;-;1;1;1;-;-;-;1;-;-;4
"315010 Piau";-;-;-;-;1;-;-;1;1;1;-;4
"315015 Piedade de Caratinga";1;1;-;-;-;-;2;1;-;-;1;6
"315020 Piedade de Ponte Nova";1;-;-;-;1;1;-;-;-;1;3;7
"315030 Piedade do Rio Grande";-;1;-;1;-;-;-;-;1;1;1;5
"315040 Piedade dos Gerais";-;-;1;-;-;-;-;-;-;-;1;2
"315050 Pimenta";-;-;-;-;2;-;-;-;1;-;-;3
"315053 Pingo-d'Água";1;-;-;-;1;1;-;-;-;-;1;4
"315057 Pintópolis";-;-;-;1;-;-;-;-;-;1;-;2
"315060 Piracema";-;-;-;2;-;1;-;2;-;-;-;5
"315070 Pirajuba";-;1;-;-;-;-;-;1;-;-;-;2
"315080 Piranga";1;-;3;3;1;-;-;2;-;2;1;13
"315090 Piranguçu";-;2;-;1;-;-;2;-;-;-;-;5
"315100 Piranguinho";3;1;1;1;1;1;1;1;-;3;1;14
"315110 Pirapetinga";3;6;-;2;1;-;2;-;-;-;-;14
"315120 Pirapora";6;10;7;6;6;6;3;5;5;6;3;63
"315130 Piraúba";1;-;-;1;-;-;-;-;2;1;2;7
"315140 Pitangui";1;3;1;2;4;3;3;5;1;2;2;27
"315150 Piumhi";3;2;1;1;2;1;1;5;2;3;4;25
"315160 Planura";1;-;-;-;1;-;-;-;-;-;-;2
"315170 Poço Fundo";1;2;-;1;-;1;1;1;-;3;4;14
"315180 Poços de Caldas";51;56;54;68;31;22;21;12;13;11;18;357
"315190 Pocrane";-;-;-;1;1;-;-;1;-;-;-;3
"315200 Pompéu";3;3;4;5;1;4;1;1;-;-;1;23
"315210 Ponte Nova";8;-;2;6;16;17;12;10;4;12;18;105
"315217 Ponto dos Volantes";-;1;-;-;1;-;-;2;-;1;3;8
"315220 Porteirinha";-;2;3;1;1;2;5;9;1;3;3;30
"315230 Porto Firme";1;-;-;3;1;-;2;-;-;7;11;25
"315240 Poté";-;4;2;2;2;1;-;1;2;-;-;14
"315250 Pouso Alegre";11;2;3;13;2;6;6;7;13;8;16;87
"315260 Pouso Alto";-;1;-;-;-;-;1;-;-;-;2;4
"315270 Prados";-;-;1;-;-;-;1;-;-;2;-;4
"315280 Prata";2;3;6;9;5;10;2;1;4;1;3;46
"315290 Pratápolis";1;-;-;1;1;-;-;-;1;-;-;4
"315300 Pratinha";1;-;-;1;-;-;-;2;-;-;-;4
"315310 Presidente Bernardes";-;-;-;1;-;2;-;-;-;1;1;5
"315320 Presidente Juscelino";1;-;-;-;1;-;-;1;-;-;-;3
"315330 Presidente Kubitschek";-;-;-;1;-;-;-;-;-;-;-;1
"315340 Presidente Olegário";3;5;4;2;1;3;2;3;2;1;2;28
"315360 Prudente de Morais";1;-;-;-;-;-;-;1;-;-;-;2
"315370 Quartel Geral";-;-;2;-;-;-;1;-;-;-;-;3
"315380 Queluzito";1;-;-;-;3;-;-;-;-;-;-;4
"315390 Raposos";2;1;1;-;-;4;-;1;4;-;1;14
"315400 Raul Soares";2;3;3;2;4;6;5;3;2;1;8;39
"315410 Recreio";-;-;-;1;-;-;-;1;-;1;2;5
"315415 Reduto";-;-;1;-;-;-;-;-;1;-;-;2
"315420 Resende Costa";1;2;-;-;-;-;-;2;1;-;1;7
"315430 Resplendor";2;1;2;1;1;1;1;-;-;-;-;9
"315440 Ressaquinha";-;-;1;1;-;1;1;-;1;-;1;6
"315445 Riachinho";-;-;1;-;-;1;-;-;-;1;-;3
"315450 Riacho dos Machados";3;-;-;-;3;-;-;-;-;-;1;7
"315460 Ribeirão das Neves";27;30;28;29;25;31;29;29;30;24;35;317
"315480 Rio Acima";-;2;3;-;-;1;2;1;4;2;-;15
"315490 Rio Casca";2;-;-;1;6;6;1;-;-;2;3;21
"315510 Rio do Prado";1;-;-;-;-;-;1;-;-;1;1;4
"315500 Rio Doce";-;-;-;-;-;1;-;-;1;-;-;2
"315520 Rio Espera";-;2;1;1;-;-;2;1;1;-;-;8
"315530 Rio Manso";1;1;-;-;1;-;-;-;-;-;-;3
"315540 Rio Novo";1;2;-;-;3;2;1;1;-;-;1;11
"315550 Rio Paranaíba";4;-;-;-;-;-;3;1;-;3;-;11
"315560 Rio Pardo de Minas";10;2;2;4;3;7;4;6;7;2;1;48
"315570 Rio Piracicaba";1;3;-;3;1;1;2;-;2;1;2;16
"315580 Rio Pomba";1;4;4;2;6;2;7;1;2;2;-;31
"315590 Rio Preto";-;1;2;-;1;-;1;-;-;-;-;5
"315600 Rio Vermelho";-;2;3;1;1;2;2;-;-;2;1;14
"315610 Ritápolis";-;-;-;1;-;-;-;1;1;-;1;4
"315620 Rochedo de Minas";-;-;-;-;1;-;-;-;-;-;-;1
"315630 Rodeiro";-;1;1;-;-;-;-;-;-;-;2;4
"315640 Romaria";1;-;-;1;-;1;-;-;-;1;-;4
"315645 Rosário da Limeira";1;-;3;2;2;-;1;2;-;1;2;14
"315650 Rubelita";-;-;-;1;-;-;1;1;-;1;-;4
"315660 Rubim";-;-;1;1;-;-;-;-;2;-;-;4
"315670 Sabará";12;17;13;7;5;15;9;14;9;9;16;126
"315680 Sabinópolis";-;2;1;3;1;1;-;-;1;4;2;15
"315690 Sacramento";4;2;3;2;1;2;2;3;-;1;2;22
"315700 Salinas";5;2;1;4;2;3;5;2;2;7;-;33
"315710 Salto da Divisa";1;-;-;-;-;-;-;-;-;-;-;1
"315720 Santa Bárbara";-;7;-;3;4;3;-;-;6;3;2;28
"315725 Santa Bárbara do Leste";1;1;1;-;1;-;-;-;-;-;-;4
"315727 Santa Bárbara do Monte Verde";-;1;-;1;1;-;1;-;2;1;-;7
"315730 Santa Bárbara do Tugúrio";-;-;-;-;-;-;-;1;-;-;-;1
"315733 Santa Cruz de Minas";-;1;-;-;-;1;3;2;2;-;1;10
"315737 Santa Cruz de Salinas";-;-;-;-;-;2;2;1;2;-;-;7
"315740 Santa Cruz do Escalvado";-;-;-;1;1;3;2;1;-;2;1;11
"315750 Santa Efigênia de Minas";-;-;-;-;-;-;-;1;-;-;-;1
"315760 Santa Fé de Minas";1;-;-;-;-;-;-;-;-;-;-;1
"315765 Santa Helena de Minas";-;1;-;-;-;-;-;-;-;-;-;1
"315770 Santa Juliana";-;-;1;1;-;-;1;2;-;4;-;9
"315780 Santa Luzia";24;13;28;24;24;17;32;20;21;15;23;241
"315790 Santa Margarida";1;-;2;1;2;-;-;1;1;-;-;8
"315800 Santa Maria de Itabira";2;-;1;2;-;-;-;-;-;-;1;6
"315810 Santa Maria do Salto";-;1;-;-;-;-;1;-;1;1;5;9
"315820 Santa Maria do Suaçuí";1;-;1;2;-;2;3;3;-;-;-;12
"315920 Santa Rita de Caldas";3;-;1;1;1;1;-;-;1;-;-;8
"315930 Santa Rita de Jacutinga";1;-;-;-;2;-;-;-;-;-;-;3
"315935 Santa Rita de Minas";-;-;-;-;-;-;1;1;-;-;3;5
"315950 Santa Rita do Itueto";1;-;-;-;1;-;-;-;-;-;3;5
"315960 Santa Rita do Sapucaí";9;11;7;5;5;4;-;3;3;6;6;59
"315980 Santa Vitória";1;2;1;-;5;3;1;3;1;1;1;19
"315830 Santana da Vargem";2;1;1;-;3;2;1;-;2;-;1;13
"315840 Santana de Cataguases";-;1;3;-;-;-;1;-;1;-;-;6
"315850 Santana de Pirapama";1;4;-;-;2;-;-;-;-;-;-;7
"315860 Santana do Deserto";2;1;-;1;-;-;-;-;-;-;-;4
"315870 Santana do Garambéu";-;-;-;-;-;-;-;-;-;1;-;1
"315880 Santana do Jacaré";-;-;-;-;-;-;1;-;-;1;-;2
"315890 Santana do Manhuaçu";2;-;2;-;-;2;-;-;-;-;-;6
"315895 Santana do Paraíso";2;-;-;1;1;-;2;2;1;2;4;15
"315900 Santana do Riacho";1;3;-;1;-;-;1;-;-;1;2;9
"315910 Santana dos Montes";-;-;1;-;-;2;-;1;-;-;-;4
"315990 Santo Antônio do Amparo";3;5;-;-;-;-;1;2;1;2;1;15
"316000 Santo Antônio do Aventureiro";-;-;-;1;1;-;1;1;1;-;-;5
"316010 Santo Antônio do Grama";1;-;1;2;2;1;-;-;-;1;-;8
"316020 Santo Antônio do Itambé";-;-;-;-;1;-;-;-;-;-;-;1
"316030 Santo Antônio do Jacinto";-;-;-;2;-;-;-;-;1;-;-;3
"316040 Santo Antônio do Monte";1;1;2;1;2;3;-;2;-;1;3;16
"316045 Santo Antônio do Retiro";-;-;1;-;-;1;-;1;-;1;-;4
"316050 Santo Antônio do Rio Abaixo";-;-;-;-;-;-;1;-;-;-;-;1
"316060 Santo Hipólito";-;1;-;2;-;-;1;-;-;-;-;4
"316070 Santos Dumont";2;-;3;-;2;6;21;10;14;7;10;75
"316080 São Bento Abade";1;1;-;-;1;-;-;-;-;-;1;4
"316090 São Brás do Suaçuí";-;-;-;-;1;-;-;-;-;1;-;2
"316095 São Domingos das Dores";-;1;-;1;-;-;-;-;-;-;-;2
"316100 São Domingos do Prata";3;1;-;2;-;-;2;3;-;2;1;14
"316105 São Félix de Minas";-;1;-;-;-;-;2;-;1;2;-;6
"316110 São Francisco";3;2;-;3;2;6;1;6;5;3;1;32
"316120 São Francisco de Paula";1;1;1;-;-;-;-;-;1;-;-;4
"316130 São Francisco de Sales";-;-;1;-;-;-;-;1;-;-;1;3
"316140 São Francisco do Glória";-;-;1;1;-;2;-;2;-;2;-;8
"316150 São Geraldo";-;3;1;-;-;1;-;-;-;-;-;5
"316160 São Geraldo da Piedade";-;-;-;1;-;-;1;-;-;1;-;3
"316165 São Geraldo do Baixio";-;-;-;1;-;-;-;-;1;-;-;2
"316170 São Gonçalo do Abaeté";2;1;-;-;-;1;1;-;2;-;-;7
"316180 São Gonçalo do Pará";-;2;-;2;1;-;-;-;-;-;-;5
"316190 São Gonçalo do Rio Abaixo";2;1;1;1;-;-;-;1;1;2;-;9
"312550 São Gonçalo do Rio Preto";2;-;-;-;-;-;1;-;-;-;-;3
"316200 São Gonçalo do Sapucaí";-;1;1;2;1;-;3;-;5;5;-;18
"316210 São Gotardo";3;1;1;3;2;2;1;6;3;4;2;28
"316220 São João Batista do Glória";2;-;-;-;-;-;1;1;-;-;1;5
"316225 São João da Lagoa";-;-;-;-;-;-;-;-;2;1;-;3
"316240 São João da Ponte";5;3;4;2;3;-;2;1;1;5;1;27
"316245 São João das Missões";6;-;-;-;1;1;-;-;1;-;-;9
"316250 São João del Rei";8;4;3;3;3;2;3;2;3;5;3;39
"316255 São João do Manhuaçu";-;-;1;-;1;-;2;2;2;-;1;9
"316257 São João do Manteninha";-;-;-;-;-;-;-;-;1;-;1;2
"316260 São João do Oriente";1;2;-;-;-;-;-;-;-;1;-;4
"316270 São João do Paraíso";3;1;-;4;-;1;1;2;3;1;1;17
"316280 São João Evangelista";-;-;-;1;1;1;2;-;1;1;1;8
"316290 São João Nepomuceno";3;4;1;5;3;7;5;-;-;2;1;31
"316292 São Joaquim de Bicas";1;5;-;3;1;-;1;2;2;3;2;20
"316294 São José da Barra";2;-;2;-;-;-;1;1;-;-;-;6
"316295 São José da Lapa";2;5;3;3;2;4;1;4;1;1;-;26
"316300 São José da Safira";-;-;-;1;1;-;-;1;-;1;-;4
"316310 São José da Varginha";1;1;-;2;-;3;-;-;1;-;-;8
"316320 São José do Alegre";-;-;-;3;-;-;-;-;-;-;1;4
"316330 São José do Divino";1;-;1;-;-;-;-;-;-;-;-;2
"316340 São José do Goiabal";-;-;-;-;1;1;2;1;-;-;-;5
"316350 São José do Jacuri";-;1;-;-;-;-;-;-;-;1;-;2
"316370 São Lourenço";20;5;5;7;9;5;1;8;13;7;9;89
"316380 São Miguel do Anta";2;2;-;-;3;-;2;3;3;5;4;24
"316390 São Pedro da União";-;1;-;-;-;-;-;-;-;-;-;1
"316410 São Pedro do Suaçuí";-;2;1;-;-;-;-;-;-;-;-;3
"316400 São Pedro dos Ferros";1;-;1;-;-;-;-;-;-;2;4;8
"316420 São Romão";-;-;1;3;-;-;-;-;-;-;-;4
"316430 São Roque de Minas";-;1;-;-;1;-;-;-;-;2;-;4
"316440 São Sebastião da Bela Vista";1;-;1;-;-;-;-;-;2;-;1;5
"316443 São Sebastião da Vargem Alegre";-;-;-;2;1;-;-;-;-;-;-;3
"316447 São Sebastião do Anta";-;-;1;-;-;-;1;-;-;1;-;3
"316450 São Sebastião do Maranhão";-;1;-;-;1;-;-;-;-;-;-;2
"316460 São Sebastião do Oeste";1;1;-;-;-;-;-;2;-;-;-;4
"316470 São Sebastião do Paraíso";8;6;7;8;3;5;11;12;11;5;7;83
"316490 São Sebastião do Rio Verde";-;-;2;-;-;-;-;-;1;1;2;6
"316520 São Thomé das Letras";1;-;-;-;-;-;1;-;-;1;-;3
"316500 São Tiago";-;1;1;-;1;-;1;1;-;-;-;5
"316510 São Tomás de Aquino";1;-;-;2;-;-;-;3;1;2;-;9
"316530 São Vicente de Minas";-;1;-;-;-;-;-;-;-;1;1;3
"316540 Sapucaí-Mirim";-;-;-;-;-;-;1;2;-;-;1;4
"316550 Sardoá";1;1;1;3;1;1;2;-;1;-;1;12
"316553 Sarzedo";-;1;4;1;-;1;-;2;1;-;3;13
"316556 Sem-Peixe";-;-;1;-;1;-;2;-;-;2;-;6
"316557 Senador Amaral";1;-;-;-;-;-;-;-;-;-;1;2
"316560 Senador Cortes";-;-;-;-;-;-;-;1;-;1;-;2
"316570 Senador Firmino";1;-;2;1;-;3;1;1;-;1;-;10
"316590 Senador Modestino Gonçalves";1;-;-;-;-;-;1;-;-;-;-;2
"316600 Senhora de Oliveira";-;-;-;2;-;-;-;-;1;3;1;7
"316610 Senhora do Porto";-;-;-;2;-;-;-;-;-;-;-;2
"316620 Senhora dos Remédios";-;-;-;-;2;-;1;2;-;-;2;7
"316630 Sericita";2;-;-;-;1;2;1;1;1;1;-;9
"316650 Serra Azul de Minas";-;-;-;-;-;-;-;1;-;-;1;2
"316680 Serra do Salitre";-;-;2;1;2;1;1;1;1;-;1;10
"316670 Serra dos Aimorés";1;2;1;1;1;3;-;1;-;1;-;11
"316690 Serrania";-;-;3;-;1;-;1;-;-;-;-;5
"316695 Serranópolis de Minas";1;-;-;1;-;-;-;1;1;-;-;4
"316710 Serro";2;1;-;2;2;3;5;1;-;1;1;18
"316720 Sete Lagoas";12;12;9;16;12;11;11;12;19;28;16;158
"316555 Setubinha";-;-;-;-;-;-;-;-;2;1;-;3
"316730 Silveirânia";-;1;-;-;-;-;-;2;2;-;2;7
"316740 Silvianópolis";-;-;-;-;-;-;-;-;1;1;-;2
"316760 Simonésia";1;2;2;-;1;1;5;1;1;1;-;15
"316770 Sobrália";-;-;-;1;-;-;-;-;-;-;-;1
"316780 Soledade de Minas";1;-;1;-;2;1;1;1;-;-;-;7
"316790 Tabuleiro";1;1;-;1;1;1;1;1;1;-;-;8
"316800 Taiobeiras";2;5;4;5;4;6;2;6;9;3;3;49
"316805 Taparuba";-;-;-;-;-;-;-;-;-;-;4;4
"316810 Tapira";1;-;1;-;1;1;-;-;-;-;-;4
"316830 Taquaraçu de Minas";-;-;-;1;-;1;-;-;-;1;-;3
"316840 Tarumirim";-;-;2;2;2;1;1;1;1;1;-;11
"316850 Teixeiras";-;-;-;1;-;-;-;-;4;4;6;15
"316860 Teófilo Otoni";9;14;11;6;4;7;15;16;11;20;19;132
"316870 Timóteo";6;8;4;10;3;4;1;9;14;10;5;74
"316880 Tiradentes";3;-;-;1;1;-;-;-;-;1;-;6
"316890 Tiros";-;-;-;1;-;2;1;-;-;1;2;7
"316900 Tocantins";1;-;2;1;3;6;2;2;3;1;1;22
"316905 Tocos do Moji";-;1;-;-;-;-;-;-;-;-;2;3
"316910 Toledo";-;-;-;1;-;-;1;1;-;-;1;4
"316920 Tombos";-;-;1;-;-;-;-;-;-;-;-;1
"316930 Três Corações";-;4;2;2;8;9;3;1;7;9;9;54
"316935 Três Marias";5;3;3;7;3;3;6;3;3;1;1;38
"316940 Três Pontas";8;9;9;15;12;8;11;11;6;3;8;100
"316950 Tumiritinga";-;1;-;-;1;1;-;2;-;-;1;6
"316960 Tupaciguara";2;1;6;8;2;2;4;2;1;2;1;31
"316970 Turmalina";1;-;-;-;-;2;2;2;-;3;1;11
"316990 Ubá";12;18;25;11;16;18;12;10;15;13;15;165
"317000 Ubaí";1;-;-;1;-;3;1;-;1;-;1;8
